Date,Raw Material,Daily Consumption,Inventory Position,PO Number,PO Status,Expected Delivery Date,Vendor Name,Lead Time (Days),PO Creation Date
28-Mar-22,RM 1,14,677,,,,,,
29-Mar-22,RM 1,16,661,,,,,,
30-Mar-22,RM 1,10,651,,,,,,
31-Mar-22,RM 1,5,646,,,,,,
1-Apr-22,RM 1,7,639,,,,,,
2-Apr-22,RM 1,4,635,,,,,,
3-Apr-22,RM 1,11,624,,,,,,
4-Apr-22,RM 1,2,622,,,,,,
5-Apr-22,RM 1,11,611,,,,,,
6-Apr-22,RM 1,13,598,,,,,,
7-Apr-22,RM 1,9,589,,,,,,
8-Apr-22,RM 1,14,575,,,,,,
9-Apr-22,RM 1,2,573,,,,,,
10-Apr-22,RM 1,19,554,,,,,,
11-Apr-22,RM 1,4,550,,,,,,
12-Apr-22,RM 1,4,546,,,,,,
13-Apr-22,RM 1,7,539,,,,,,
14-Apr-22,RM 1,17,522,,,,,,
15-Apr-22,RM 1,0,522,,,,,,
16-Apr-22,RM 1,4,518,,,,,,
17-Apr-22,RM 1,12,506,,,,,,
18-Apr-22,RM 1,18,488,,,,,,
19-Apr-22,RM 1,16,472,,,,,,
20-Apr-22,RM 1,6,466,,,,,,
21-Apr-22,RM 1,6,460,,,,,,
22-Apr-22,RM 1,21,439,,,,,,
23-Apr-22,RM 1,10,429,,,,,,
24-Apr-22,RM 1,11,418,,,,,,
25-Apr-22,RM 1,12,406,,,,,,
26-Apr-22,RM 1,18,388,,,,,,
27-Apr-22,RM 1,0,388,,,,,,
28-Apr-22,RM 1,9,379,,,,,,
29-Apr-22,RM 1,9,370,,,,,,
30-Apr-22,RM 1,7,363,,,,,,
1-May-22,RM 1,20,343,,,,,,
2-May-22,RM 1,13,330,,,,,,
3-May-22,RM 1,16,314,,,,,,
4-May-22,RM 1,12,302,,,,,,
24-May-22,RM 1,11,714,,,,,,
25-May-22,RM 1,12,702,,,,,,
26-May-22,RM 1,13,689,,,,,,
27-May-22,RM 1,20,669,,,,,,
28-May-22,RM 1,6,663,,,,,,
29-May-22,RM 1,10,653,,,,,,
30-May-22,RM 1,16,637,,,,,,
31-May-22,RM 1,12,625,,,,,,
1-Jun-22,RM 1,15,610,,,,,,
2-Jun-22,RM 1,7,603,,,,,,
3-Jun-22,RM 1,8,595,,,,,,
4-Jun-22,RM 1,6,589,,,,,,
5-Jun-22,RM 1,12,577,,,,,,
6-Jun-22,RM 1,16,561,,,,,,
7-Jun-22,RM 1,27,534,,,,,,
8-Jun-22,RM 1,14,520,,,,,,
9-Jun-22,RM 1,20,500,,,,,,
10-Jun-22,RM 1,0,500,,,,,,
11-Jun-22,RM 1,10,490,,,,,,
12-Jun-22,RM 1,1,489,,,,,,
13-Jun-22,RM 1,18,471,,,,,,
14-Jun-22,RM 1,18,453,,,,,,
15-Jun-22,RM 1,17,436,,,,,,
16-Jun-22,RM 1,7,429,,,,,,
17-Jun-22,RM 1,14,415,,,,,,
18-Jun-22,RM 1,27,388,,,,,,
19-Jun-22,RM 1,6,382,,,,,,
20-Jun-22,RM 1,3,379,,,,,,
21-Jun-22,RM 1,0,379,,,,,,
22-Jun-22,RM 1,15,364,,,,,,
23-Jun-22,RM 1,5,359,,,,,,
24-Jun-22,RM 1,0,359,,,,,,
25-Jun-22,RM 1,0,359,,,,,,
26-Jun-22,RM 1,4,355,,,,,,
27-Jun-22,RM 1,14,341,,,,,,
28-Jun-22,RM 1,20,321,,,,,,
29-Jun-22,RM 1,10,311,,,,,,
30-Jun-22,RM 1,3,308,,,,,,
17-Jul-22,RM 1,0,739,,,,,,
18-Jul-22,RM 1,10,729,,,,,,
19-Jul-22,RM 1,27,702,,,,,,
20-Jul-22,RM 1,10,692,,,,,,
21-Jul-22,RM 1,14,678,,,,,,
22-Jul-22,RM 1,5,673,,,,,,
23-Jul-22,RM 1,15,658,,,,,,
24-Jul-22,RM 1,17,641,,,,,,
25-Jul-22,RM 1,9,632,,,,,,
26-Jul-22,RM 1,18,614,,,,,,
27-Jul-22,RM 1,1,613,,,,,,
28-Jul-22,RM 1,15,598,,,,,,
29-Jul-22,RM 1,19,579,,,,,,
30-Jul-22,RM 1,9,570,,,,,,
31-Jul-22,RM 1,0,570,,,,,,
1-Aug-22,RM 1,14,556,,,,,,
2-Aug-22,RM 1,7,549,,,,,,
3-Aug-22,RM 1,20,529,,,,,,
4-Aug-22,RM 1,8,521,,,,,,
5-Aug-22,RM 1,7,514,,,,,,
6-Aug-22,RM 1,20,494,,,,,,
7-Aug-22,RM 1,12,482,,,,,,
8-Aug-22,RM 1,7,475,,,,,,
9-Aug-22,RM 1,16,459,,,,,,
10-Aug-22,RM 1,25,434,,,,,,
11-Aug-22,RM 1,14,420,,,,,,
12-Aug-22,RM 1,10,410,,,,,,
13-Aug-22,RM 1,10,400,,,,,,
14-Aug-22,RM 1,4,396,,,,,,
15-Aug-22,RM 1,6,390,,,,,,
16-Aug-22,RM 1,9,381,,,,,,
17-Aug-22,RM 1,3,378,,,,,,
18-Aug-22,RM 1,11,367,,,,,,
19-Aug-22,RM 1,19,348,,,,,,
20-Aug-22,RM 1,13,335,,,,,,
21-Aug-22,RM 1,11,324,,,,,,
22-Aug-22,RM 1,8,316,,,,,,
23-Aug-22,RM 1,7,309,,,,,,
24-Aug-22,RM 1,8,301,,,,,,
31-Aug-22,RM 1,16,788,,,,,,
1-Sep-22,RM 1,22,766,,,,,,
2-Sep-22,RM 1,2,764,,,,,,
3-Sep-22,RM 1,1,763,,,,,,
4-Sep-22,RM 1,12,751,,,,,,
5-Sep-22,RM 1,9,742,,,,,,
6-Sep-22,RM 1,5,737,,,,,,
7-Sep-22,RM 1,15,722,,,,,,
8-Sep-22,RM 1,19,703,,,,,,
9-Sep-22,RM 1,9,694,,,,,,
10-Sep-22,RM 1,16,678,,,,,,
11-Sep-22,RM 1,19,659,,,,,,
12-Sep-22,RM 1,20,639,,,,,,
13-Sep-22,RM 1,8,631,,,,,,
14-Sep-22,RM 1,4,627,,,,,,
15-Sep-22,RM 1,1,626,,,,,,
16-Sep-22,RM 1,16,610,,,,,,
17-Sep-22,RM 1,12,598,,,,,,
18-Sep-22,RM 1,5,593,,,,,,
19-Sep-22,RM 1,1,592,,,,,,
20-Sep-22,RM 1,4,588,,,,,,
21-Sep-22,RM 1,13,575,,,,,,
22-Sep-22,RM 1,6,569,,,,,,
23-Sep-22,RM 1,7,562,,,,,,
24-Sep-22,RM 1,7,555,,,,,,
25-Sep-22,RM 1,14,541,,,,,,
26-Sep-22,RM 1,8,533,,,,,,
27-Sep-22,RM 1,10,523,,,,,,
28-Sep-22,RM 1,7,516,,,,,,
29-Sep-22,RM 1,6,510,,,,,,
30-Sep-22,RM 1,3,507,,,,,,
1-Oct-22,RM 1,4,503,,,,,,
2-Oct-22,RM 1,24,479,,,,,,
3-Oct-22,RM 1,13,466,,,,,,
4-Oct-22,RM 1,12,454,,,,,,
5-Oct-22,RM 1,1,453,,,,,,
6-Oct-22,RM 1,13,440,,,,,,
7-Oct-22,RM 1,25,415,,,,,,
8-Oct-22,RM 1,22,393,,,,,,
9-Oct-22,RM 1,13,380,,,,,,
10-Oct-22,RM 1,20,360,,,,,,
11-Oct-22,RM 1,9,351,,,,,,
12-Oct-22,RM 1,1,350,,,,,,
13-Oct-22,RM 1,16,334,,,,,,
14-Oct-22,RM 1,5,329,,,,,,
15-Oct-22,RM 1,14,315,,,,,,
16-Oct-22,RM 1,9,306,,,,,,
2-Nov-22,RM 1,15,682,,,,,,
3-Nov-22,RM 1,11,671,,,,,,
4-Nov-22,RM 1,14,657,,,,,,
5-Nov-22,RM 1,8,649,,,,,,
6-Nov-22,RM 1,3,646,,,,,,
7-Nov-22,RM 1,24,622,,,,,,
8-Nov-22,RM 1,8,614,,,,,,
9-Nov-22,RM 1,5,609,,,,,,
10-Nov-22,RM 1,13,596,,,,,,
11-Nov-22,RM 1,18,578,,,,,,
12-Nov-22,RM 1,11,567,,,,,,
13-Nov-22,RM 1,8,559,,,,,,
14-Nov-22,RM 1,11,548,,,,,,
15-Nov-22,RM 1,16,532,,,,,,
16-Nov-22,RM 1,21,511,,,,,,
17-Nov-22,RM 1,23,488,,,,,,
18-Nov-22,RM 1,15,473,,,,,,
19-Nov-22,RM 1,8,465,,,,,,
20-Nov-22,RM 1,5,460,,,,,,
21-Nov-22,RM 1,24,436,,,,,,
22-Nov-22,RM 1,20,416,,,,,,
23-Nov-22,RM 1,12,404,,,,,,
24-Nov-22,RM 1,0,404,,,,,,
25-Nov-22,RM 1,7,397,,,,,,
26-Nov-22,RM 1,9,388,,,,,,
27-Nov-22,RM 1,5,383,,,,,,
28-Nov-22,RM 1,3,380,,,,,,
29-Nov-22,RM 1,10,370,,,,,,
30-Nov-22,RM 1,25,345,,,,,,
1-Dec-22,RM 1,27,318,,,,,,
2-Dec-22,RM 1,14,304,,,,,,
13-Dec-22,RM 1,15,817,,,,,,
14-Dec-22,RM 1,15,802,,,,,,
15-Dec-22,RM 1,9,793,,,,,,
16-Dec-22,RM 1,12,781,,,,,,
17-Dec-22,RM 1,6,775,,,,,,
18-Dec-22,RM 1,9,766,,,,,,
19-Dec-22,RM 1,18,748,,,,,,
20-Dec-22,RM 1,10,738,,,,,,
21-Dec-22,RM 1,8,730,,,,,,
22-Dec-22,RM 1,18,712,,,,,,
23-Dec-22,RM 1,17,695,,,,,,
24-Dec-22,RM 1,12,683,,,,,,
25-Dec-22,RM 1,24,659,,,,,,
26-Dec-22,RM 1,14,645,,,,,,
27-Dec-22,RM 1,14,631,,,,,,
28-Dec-22,RM 1,0,631,,,,,,
29-Dec-22,RM 1,23,608,,,,,,
30-Dec-22,RM 1,5,603,,,,,,
31-Dec-22,RM 1,17,586,,,,,,
1-Jan-23,RM 1,14,572,,,,,,
2-Jan-23,RM 1,16,556,,,,,,
3-Jan-23,RM 1,22,534,,,,,,
4-Jan-23,RM 1,6,528,,,,,,
5-Jan-23,RM 1,17,511,,,,,,
6-Jan-23,RM 1,20,491,,,,,,
7-Jan-23,RM 1,6,485,,,,,,
8-Jan-23,RM 1,12,473,,,,,,
9-Jan-23,RM 1,19,454,,,,,,
10-Jan-23,RM 1,13,441,,,,,,
11-Jan-23,RM 1,10,431,,,,,,
12-Jan-23,RM 1,22,409,,,,,,
13-Jan-23,RM 1,29,380,,,,,,
14-Jan-23,RM 1,12,368,,,,,,
15-Jan-23,RM 1,14,354,,,,,,
16-Jan-23,RM 1,12,342,,,,,,
17-Jan-23,RM 1,23,319,,,,,,
18-Jan-23,RM 1,15,304,,,,,,
19-Jan-23,RM 1,2,302,,,,,,
1-Feb-23,RM 1,16,1040,,,,,,
2-Feb-23,RM 1,26,1014,,,,,,
3-Feb-23,RM 1,9,1005,,,,,,
4-Feb-23,RM 1,13,992,,,,,,
5-Feb-23,RM 1,7,985,,,,,,
6-Feb-23,RM 1,11,974,,,,,,
7-Feb-23,RM 1,14,960,,,,,,
8-Feb-23,RM 1,16,944,,,,,,
9-Feb-23,RM 1,10,934,,,,,,
10-Feb-23,RM 1,14,920,,,,,,
11-Feb-23,RM 1,10,910,,,,,,
12-Feb-23,RM 1,18,892,,,,,,
13-Feb-23,RM 1,13,879,,,,,,
14-Feb-23,RM 1,1,878,,,,,,
15-Feb-23,RM 1,4,874,,,,,,
16-Feb-23,RM 1,17,857,,,,,,
17-Feb-23,RM 1,8,849,,,,,,
18-Feb-23,RM 1,14,835,,,,,,
19-Feb-23,RM 1,19,816,,,,,,
20-Feb-23,RM 1,14,802,,,,,,
21-Feb-23,RM 1,8,794,,,,,,
22-Feb-23,RM 1,9,785,,,,,,
23-Feb-23,RM 1,12,773,,,,,,
24-Feb-23,RM 1,5,768,,,,,,
25-Feb-23,RM 1,18,750,,,,,,
26-Feb-23,RM 1,18,732,,,,,,
27-Feb-23,RM 1,17,715,,,,,,
28-Feb-23,RM 1,7,708,,,,,,
1-Mar-23,RM 1,11,697,,,,,,
2-Mar-23,RM 1,19,678,,,,,,
3-Mar-23,RM 1,8,670,,,,,,
4-Mar-23,RM 1,0,670,,,,,,
5-Mar-23,RM 1,5,665,,,,,,
6-Mar-23,RM 1,7,658,,,,,,
7-Mar-23,RM 1,10,648,,,,,,
8-Mar-23,RM 1,18,630,,,,,,
9-Mar-23,RM 1,7,623,,,,,,
10-Mar-23,RM 1,6,617,,,,,,
11-Mar-23,RM 1,0,617,,,,,,
12-Mar-23,RM 1,16,601,,,,,,
13-Mar-23,RM 1,10,591,,,,,,
14-Mar-23,RM 1,12,579,,,,,,
15-Mar-23,RM 1,6,573,,,,,,
16-Mar-23,RM 1,1,572,,,,,,
17-Mar-23,RM 1,13,559,,,,,,
18-Mar-23,RM 1,15,544,,,,,,
19-Mar-23,RM 1,11,533,,,,,,
20-Mar-23,RM 1,26,507,,,,,,
21-Mar-23,RM 1,7,500,,,,,,
22-Mar-23,RM 1,0,500,,,,,,
23-Mar-23,RM 1,5,495,,,,,,
24-Mar-23,RM 1,21,474,,,,,,
25-Mar-23,RM 1,16,458,,,,,,
26-Mar-23,RM 1,21,437,,,,,,
27-Mar-23,RM 1,15,422,,,,,,
28-Mar-23,RM 1,22,400,,,,,,
29-Mar-23,RM 1,6,394,,,,,,
30-Mar-23,RM 1,20,374,,,,,,
31-Mar-23,RM 1,14,360,,,,,,
1-Apr-23,RM 1,12,348,,,,,,
2-Apr-23,RM 1,10,338,,,,,,
3-Apr-23,RM 1,0,338,,,,,,
4-Apr-23,RM 1,13,325,,,,,,
5-Apr-23,RM 1,7,318,,,,,,
6-Apr-23,RM 1,15,303,,,,,,
17-Apr-23,RM 1,17,926,,,,,,
18-Apr-23,RM 1,13,913,,,,,,
19-Apr-23,RM 1,27,886,,,,,,
20-Apr-23,RM 1,16,870,,,,,,
21-Apr-23,RM 1,11,859,,,,,,
22-Apr-23,RM 1,6,853,,,,,,
23-Apr-23,RM 1,13,840,,,,,,
24-Apr-23,RM 1,5,835,,,,,,
25-Apr-23,RM 1,0,835,,,,,,
26-Apr-23,RM 1,8,827,,,,,,
27-Apr-23,RM 1,3,824,,,,,,
28-Apr-23,RM 1,13,811,,,,,,
29-Apr-23,RM 1,16,795,,,,,,
30-Apr-23,RM 1,5,790,,,,,,
1-May-23,RM 1,26,764,,,,,,
2-May-23,RM 1,0,764,,,,,,
3-May-23,RM 1,17,747,,,,,,
4-May-23,RM 1,3,744,,,,,,
5-May-23,RM 1,11,733,,,,,,
6-May-23,RM 1,0,733,,,,,,
7-May-23,RM 1,8,725,,,,,,
8-May-23,RM 1,8,717,,,,,,
9-May-23,RM 1,16,701,,,,,,
10-May-23,RM 1,7,694,,,,,,
11-May-23,RM 1,14,680,,,,,,
12-May-23,RM 1,19,661,,,,,,
13-May-23,RM 1,10,651,,,,,,
14-May-23,RM 1,5,646,,,,,,
15-May-23,RM 1,16,630,,,,,,
16-May-23,RM 1,9,621,,,,,,
17-May-23,RM 1,3,618,,,,,,
18-May-23,RM 1,10,608,,,,,,
19-May-23,RM 1,8,600,,,,,,
20-May-23,RM 1,13,587,,,,,,
21-May-23,RM 1,19,568,,,,,,
22-May-23,RM 1,21,547,,,,,,
23-May-23,RM 1,20,527,,,,,,
24-May-23,RM 1,14,513,,,,,,
25-May-23,RM 1,6,507,,,,,,
26-May-23,RM 1,17,490,,,,,,
27-May-23,RM 1,13,477,,,,,,
28-May-23,RM 1,20,457,,,,,,
29-May-23,RM 1,27,430,,,,,,
30-May-23,RM 1,15,415,,,,,,
31-May-23,RM 1,0,415,,,,,,
1-Jun-23,RM 1,17,398,,,,,,
2-Jun-23,RM 1,6,392,,,,,,
3-Jun-23,RM 1,11,381,,,,,,
4-Jun-23,RM 1,18,363,,,,,,
5-Jun-23,RM 1,2,361,,,,,,
6-Jun-23,RM 1,10,351,,,,,,
7-Jun-23,RM 1,24,327,,,,,,
8-Jun-23,RM 1,17,310,,,,,,
17-Jun-23,RM 1,8,826,,,,,,
18-Jun-23,RM 1,6,820,,,,,,
19-Jun-23,RM 1,16,804,,,,,,
20-Jun-23,RM 1,13,791,,,,,,
21-Jun-23,RM 1,10,781,,,,,,
22-Jun-23,RM 1,10,771,,,,,,
23-Jun-23,RM 1,10,761,,,,,,
24-Jun-23,RM 1,3,758,,,,,,
25-Jun-23,RM 1,1,757,,,,,,
26-Jun-23,RM 1,15,742,,,,,,
27-Jun-23,RM 1,6,736,,,,,,
28-Jun-23,RM 1,13,723,,,,,,
29-Jun-23,RM 1,19,704,,,,,,
30-Jun-23,RM 1,27,677,,,,,,
1-Jul-23,RM 1,31,646,,,,,,
2-Jul-23,RM 1,6,640,,,,,,
3-Jul-23,RM 1,15,625,,,,,,
4-Jul-23,RM 1,6,619,,,,,,
5-Jul-23,RM 1,9,610,,,,,,
6-Jul-23,RM 1,16,594,,,,,,
7-Jul-23,RM 1,15,579,,,,,,
8-Jul-23,RM 1,12,567,,,,,,
9-Jul-23,RM 1,15,552,,,,,,
10-Jul-23,RM 1,13,539,,,,,,
11-Jul-23,RM 1,20,519,,,,,,
12-Jul-23,RM 1,19,500,,,,,,
13-Jul-23,RM 1,8,492,,,,,,
14-Jul-23,RM 1,18,474,,,,,,
15-Jul-23,RM 1,13,461,,,,,,
16-Jul-23,RM 1,17,444,,,,,,
17-Jul-23,RM 1,9,435,,,,,,
18-Jul-23,RM 1,7,428,,,,,,
19-Jul-23,RM 1,15,413,,,,,,
20-Jul-23,RM 1,12,401,,,,,,
21-Jul-23,RM 1,14,387,,,,,,
22-Jul-23,RM 1,19,368,,,,,,
23-Jul-23,RM 1,14,354,,,,,,
24-Jul-23,RM 1,1,353,,,,,,
25-Jul-23,RM 1,24,329,,,,,,
26-Jul-23,RM 1,15,314,,,,,,
27-Jul-23,RM 1,12,302,,,,,,
14-Aug-23,RM 1,4,857,,,,,,
15-Aug-23,RM 1,5,852,,,,,,
16-Aug-23,RM 1,13,839,,,,,,
17-Aug-23,RM 1,19,820,,,,,,
18-Aug-23,RM 1,17,803,,,,,,
19-Aug-23,RM 1,13,790,,,,,,
20-Aug-23,RM 1,7,783,,,,,,
21-Aug-23,RM 1,19,764,,,,,,
22-Aug-23,RM 1,10,754,,,,,,
23-Aug-23,RM 1,7,747,,,,,,
24-Aug-23,RM 1,0,747,,,,,,
25-Aug-23,RM 1,14,733,,,,,,
26-Aug-23,RM 1,27,706,,,,,,
27-Aug-23,RM 1,21,685,,,,,,
28-Aug-23,RM 1,4,681,,,,,,
29-Aug-23,RM 1,5,676,,,,,,
30-Aug-23,RM 1,18,658,,,,,,
31-Aug-23,RM 1,16,642,,,,,,
1-Sep-23,RM 1,11,631,,,,,,
2-Sep-23,RM 1,0,631,,,,,,
3-Sep-23,RM 1,12,619,,,,,,
4-Sep-23,RM 1,11,608,,,,,,
5-Sep-23,RM 1,11,597,,,,,,
6-Sep-23,RM 1,16,581,,,,,,
7-Sep-23,RM 1,1,580,,,,,,
8-Sep-23,RM 1,12,568,,,,,,
9-Sep-23,RM 1,11,557,,,,,,
10-Sep-23,RM 1,3,554,,,,,,
11-Sep-23,RM 1,14,540,,,,,,
12-Sep-23,RM 1,10,530,,,,,,
13-Sep-23,RM 1,3,527,,,,,,
14-Sep-23,RM 1,18,509,,,,,,
15-Sep-23,RM 1,12,497,,,,,,
16-Sep-23,RM 1,4,493,,,,,,
17-Sep-23,RM 1,4,489,,,,,,
18-Sep-23,RM 1,1,488,,,,,,
19-Sep-23,RM 1,13,475,,,,,,
20-Sep-23,RM 1,4,471,,,,,,
21-Sep-23,RM 1,6,465,,,,,,
22-Sep-23,RM 1,14,451,,,,,,
23-Sep-23,RM 1,9,442,,,,,,
24-Sep-23,RM 1,18,424,,,,,,
25-Sep-23,RM 1,9,415,,,,,,
26-Sep-23,RM 1,2,413,,,,,,
27-Sep-23,RM 1,25,388,,,,,,
28-Sep-23,RM 1,11,377,,,,,,
29-Sep-23,RM 1,11,366,,,,,,
30-Sep-23,RM 1,0,366,,,,,,
1-Oct-23,RM 1,19,347,,,,,,
2-Oct-23,RM 1,11,336,,,,,,
3-Oct-23,RM 1,11,325,,,,,,
4-Oct-23,RM 1,0,325,,,,,,
5-Oct-23,RM 1,11,314,,,,,,
22-Oct-23,RM 1,7,990,,,,,,
23-Oct-23,RM 1,16,974,,,,,,
24-Oct-23,RM 1,24,950,,,,,,
25-Oct-23,RM 1,14,936,,,,,,
26-Oct-23,RM 1,9,927,,,,,,
27-Oct-23,RM 1,20,907,,,,,,
28-Oct-23,RM 1,13,894,,,,,,
29-Oct-23,RM 1,3,891,,,,,,
30-Oct-23,RM 1,2,889,,,,,,
31-Oct-23,RM 1,6,883,,,,,,
1-Nov-23,RM 1,17,866,,,,,,
2-Nov-23,RM 1,6,860,,,,,,
3-Nov-23,RM 1,12,848,,,,,,
4-Nov-23,RM 1,16,832,,,,,,
5-Nov-23,RM 1,3,829,,,,,,
6-Nov-23,RM 1,4,825,,,,,,
7-Nov-23,RM 1,10,815,,,,,,
8-Nov-23,RM 1,10,805,,,,,,
9-Nov-23,RM 1,4,801,,,,,,
10-Nov-23,RM 1,20,781,,,,,,
11-Nov-23,RM 1,20,761,,,,,,
12-Nov-23,RM 1,20,741,,,,,,
13-Nov-23,RM 1,12,729,,,,,,
14-Nov-23,RM 1,13,716,,,,,,
15-Nov-23,RM 1,17,699,,,,,,
16-Nov-23,RM 1,16,683,,,,,,
17-Nov-23,RM 1,10,673,,,,,,
18-Nov-23,RM 1,18,655,,,,,,
19-Nov-23,RM 1,7,648,,,,,,
20-Nov-23,RM 1,8,640,,,,,,
21-Nov-23,RM 1,21,619,,,,,,
22-Nov-23,RM 1,20,599,,,,,,
23-Nov-23,RM 1,20,579,,,,,,
24-Nov-23,RM 1,11,568,,,,,,
25-Nov-23,RM 1,9,559,,,,,,
26-Nov-23,RM 1,22,537,,,,,,
27-Nov-23,RM 1,3,534,,,,,,
28-Nov-23,RM 1,17,517,,,,,,
29-Nov-23,RM 1,26,491,,,,,,
30-Nov-23,RM 1,13,478,,,,,,
1-Dec-23,RM 1,24,454,,,,,,
2-Dec-23,RM 1,11,443,,,,,,
3-Dec-23,RM 1,16,427,,,,,,
4-Dec-23,RM 1,11,416,,,,,,
5-Dec-23,RM 1,11,405,,,,,,
6-Dec-23,RM 1,23,382,,,,,,
7-Dec-23,RM 1,18,364,,,,,,
8-Dec-23,RM 1,9,355,,,,,,
9-Dec-23,RM 1,13,342,,,,,,
10-Dec-23,RM 1,14,328,,,,,,
11-Dec-23,RM 1,12,316,,,,,,
12-Dec-23,RM 1,9,307,,,,,,
22-Dec-23,RM 1,4,1032,,,,,,
23-Dec-23,RM 1,3,1029,,,,,,
24-Dec-23,RM 1,0,1029,,,,,,
25-Dec-23,RM 1,18,1011,,,,,,
26-Dec-23,RM 1,8,1003,,,,,,
27-Dec-23,RM 1,16,987,,,,,,
28-Dec-23,RM 1,19,968,,,,,,
29-Dec-23,RM 1,1,967,,,,,,
30-Dec-23,RM 1,7,960,,,,,,
31-Dec-23,RM 1,10,950,,,,,,
1-Jan-24,RM 1,18,932,,,,,,
2-Jan-24,RM 1,19,913,,,,,,
3-Jan-24,RM 1,2,911,,,,,,
4-Jan-24,RM 1,13,898,,,,,,
5-Jan-24,RM 1,13,885,,,,,,
6-Jan-24,RM 1,7,878,,,,,,
7-Jan-24,RM 1,22,856,,,,,,
8-Jan-24,RM 1,21,835,,,,,,
9-Jan-24,RM 1,12,823,,,,,,
10-Jan-24,RM 1,12,811,,,,,,
11-Jan-24,RM 1,0,811,,,,,,
12-Jan-24,RM 1,3,808,,,,,,
13-Jan-24,RM 1,1,807,,,,,,
14-Jan-24,RM 1,22,785,,,,,,
15-Jan-24,RM 1,4,781,,,,,,
16-Jan-24,RM 1,19,762,,,,,,
17-Jan-24,RM 1,1,761,,,,,,
18-Jan-24,RM 1,11,750,,,,,,
19-Jan-24,RM 1,11,739,,,,,,
20-Jan-24,RM 1,16,723,,,,,,
21-Jan-24,RM 1,18,705,,,,,,
22-Jan-24,RM 1,10,695,,,,,,
23-Jan-24,RM 1,19,676,,,,,,
24-Jan-24,RM 1,24,652,,,,,,
25-Jan-24,RM 1,13,639,,,,,,
26-Jan-24,RM 1,18,621,,,,,,
27-Jan-24,RM 1,3,618,,,,,,
28-Jan-24,RM 1,18,600,,,,,,
29-Jan-24,RM 1,15,585,,,,,,
30-Jan-24,RM 1,15,570,,,,,,
31-Jan-24,RM 1,7,563,,,,,,
1-Feb-24,RM 1,3,560,,,,,,
2-Feb-24,RM 1,15,545,,,,,,
3-Feb-24,RM 1,23,522,,,,,,
4-Feb-24,RM 1,13,509,,,,,,
5-Feb-24,RM 1,2,507,,,,,,
6-Feb-24,RM 1,7,500,,,,,,
7-Feb-24,RM 1,19,481,,,,,,
8-Feb-24,RM 1,5,476,,,,,,
9-Feb-24,RM 1,5,471,,,,,,
10-Feb-24,RM 1,4,467,,,,,,
11-Feb-24,RM 1,6,461,,,,,,
12-Feb-24,RM 1,1,460,,,,,,
13-Feb-24,RM 1,18,442,,,,,,
14-Feb-24,RM 1,0,442,,,,,,
15-Feb-24,RM 1,14,428,,,,,,
16-Feb-24,RM 1,15,413,,,,,,
17-Feb-24,RM 1,7,406,,,,,,
18-Feb-24,RM 1,8,398,,,,,,
19-Feb-24,RM 1,3,395,,,,,,
20-Feb-24,RM 1,14,381,,,,,,
21-Feb-24,RM 1,23,358,,,,,,
22-Feb-24,RM 1,14,344,,,,,,
23-Feb-24,RM 1,9,335,,,,,,
24-Feb-24,RM 1,10,325,,,,,,
25-Feb-24,RM 1,16,309,,,,,,
9-Mar-24,RM 1,17,898,,,,,,
10-Mar-24,RM 1,24,874,,,,,,
11-Mar-24,RM 1,17,857,,,,,,
12-Mar-24,RM 1,7,850,,,,,,
13-Mar-24,RM 1,7,843,,,,,,
14-Mar-24,RM 1,14,829,,,,,,
15-Mar-24,RM 1,19,810,,,,,,
16-Mar-24,RM 1,29,781,,,,,,
17-Mar-24,RM 1,3,778,,,,,,
18-Mar-24,RM 1,13,765,,,,,,
19-Mar-24,RM 1,16,749,,,,,,
20-Mar-24,RM 1,15,734,,,,,,
21-Mar-24,RM 1,3,731,,,,,,
22-Mar-24,RM 1,8,723,,,,,,
23-Mar-24,RM 1,18,705,,,,,,
24-Mar-24,RM 1,18,687,,,,,,
25-Mar-24,RM 1,10,677,,,,,,
26-Mar-24,RM 1,8,669,,,,,,
27-Mar-24,RM 1,14,655,,,,,,
28-Mar-24,RM 1,8,647,,,,,,
29-Mar-24,RM 1,7,640,,,,,,
30-Mar-24,RM 1,10,630,,,,,,
31-Mar-24,RM 1,19,611,,,,,,
1-Apr-24,RM 1,4,607,,,,,,
2-Apr-24,RM 1,11,596,,,,,,
3-Apr-24,RM 1,18,578,,,,,,
4-Apr-24,RM 1,6,572,,,,,,
5-Apr-24,RM 1,11,561,,,,,,
6-Apr-24,RM 1,9,552,,,,,,
7-Apr-24,RM 1,10,542,,,,,,
8-Apr-24,RM 1,0,542,,,,,,
9-Apr-24,RM 1,9,533,,,,,,
10-Apr-24,RM 1,10,523,,,,,,
11-Apr-24,RM 1,8,515,,,,,,
12-Apr-24,RM 1,19,496,,,,,,
13-Apr-24,RM 1,21,475,,,,,,
14-Apr-24,RM 1,18,457,,,,,,
15-Apr-24,RM 1,21,436,,,,,,
16-Apr-24,RM 1,11,425,,,,,,
17-Apr-24,RM 1,15,410,,,,,,
18-Apr-24,RM 1,6,404,,,,,,
19-Apr-24,RM 1,1,403,,,,,,
20-Apr-24,RM 1,17,386,,,,,,
21-Apr-24,RM 1,16,370,,,,,,
22-Apr-24,RM 1,0,370,,,,,,
23-Apr-24,RM 1,17,353,,,,,,
24-Apr-24,RM 1,3,350,,,,,,
25-Apr-24,RM 1,13,337,,,,,,
