Customer,Product,Month,Year,Date,Sales,Financial Year
Customer 5,Product 9,March,2023,01-03-2023,5214695,2022-2023
Customer 5,Product 9,April,2023,01-04-2023,2682209,2023-2024
Customer 5,Product 9,May,2023,01-05-2023,9962912,2023-2024
Customer 5,Product 9,June,2023,01-06-2023,9657652,2023-2024
Customer 5,Product 9,July,2023,01-07-2023,5627105,2023-2024
Customer 5,Product 9,August,2023,01-08-2023,8838100,2023-2024
Customer 5,Product 9,September,2023,01-09-2023,1968200,2023-2024
Customer 5,Product 9,October,2023,01-10-2023,2860826,2023-2024
Customer 5,Product 9,November,2023,01-11-2023,7033543,2023-2024
Customer 5,Product 9,December,2023,01-12-2023,8481945,2023-2024
Customer 5,Product 9,January,2024,01-01-2024,8577610,2023-2024
Customer 5,Product 9,February,2024,01-02-2024,4104630,2023-2024
Customer 5,Product 9,March,2024,01-03-2024,8888924,2023-2024
Customer 5,Product 9,April,2024,01-04-2024,8524192,2024-2025
Customer 5,Product 9,May,2024,01-05-2024,9362786,2024-2025
Customer 5,Product 9,June,2024,01-06-2024,7874872,2024-2025
Customer 5,Product 9,July,2024,01-07-2024,6722984,2024-2025
Customer 5,Product 9,August,2024,01-08-2024,5848798,2024-2025
Customer 5,Product 9,September,2024,01-09-2024,3785599,2024-2025
Customer 5,Product 9,October,2024,01-10-2024,9407321,2024-2025
Customer 5,Product 9,November,2024,01-11-2024,9739272,2024-2025
Customer 5,Product 9,December,2024,01-12-2024,2910818,2024-2025
Customer 5,Product 9,January,2025,01-01-2025,3123102,2024-2025
Customer 5,Product 9,February,2025,01-02-2025,4907576,2024-2025
Customer 5,Product 9,March,2025,01-03-2025,4539399,2024-2025
Customer 6,Product 1,April,2021,01-04-2021,,2021-2022
Customer 6,Product 1,May,2021,01-05-2021,,2021-2022
Customer 6,Product 1,June,2021,01-06-2021,,2021-2022
Customer 6,Product 1,July,2021,01-07-2021,,2021-2022
Customer 6,Product 1,August,2021,01-08-2021,,2021-2022
Customer 6,Product 1,September,2021,01-09-2021,,2021-2022
Customer 6,Product 1,October,2021,01-10-2021,,2021-2022
Customer 6,Product 1,November,2021,01-11-2021,,2021-2022
Customer 6,Product 1,December,2021,01-12-2021,,2021-2022
Customer 6,Product 1,January,2022,01-01-2022,,2021-2022
Customer 6,Product 1,February,2022,01-02-2022,,2021-2022
Customer 6,Product 1,March,2022,01-03-2022,,2021-2022
Customer 6,Product 1,April,2022,01-04-2022,,2022-2023
Customer 6,Product 1,May,2022,01-05-2022,,2022-2023
Customer 6,Product 1,June,2022,01-06-2022,,2022-2023
Customer 6,Product 1,July,2022,01-07-2022,,2022-2023
Customer 6,Product 1,August,2022,01-08-2022,,2022-2023
Customer 6,Product 1,September,2022,01-09-2022,,2022-2023
Customer 6,Product 1,October,2022,01-10-2022,,2022-2023
Customer 6,Product 1,November,2022,01-11-2022,,2022-2023
Customer 6,Product 1,December,2022,01-12-2022,,2022-2023
Customer 6,Product 1,January,2023,01-01-2023,2564635,2022-2023
Customer 6,Product 1,February,2023,01-02-2023,3059007,2022-2023
Customer 6,Product 1,March,2023,01-03-2023,7894501,2022-2023
Customer 6,Product 1,April,2023,01-04-2023,7592862,2023-2024
Customer 6,Product 1,May,2023,01-05-2023,6668121,2023-2024
Customer 6,Product 1,June,2023,01-06-2023,2803409,2023-2024
Customer 6,Product 1,July,2023,01-07-2023,8318766,2023-2024
Customer 6,Product 1,August,2023,01-08-2023,200570,2023-2024
Customer 6,Product 1,September,2023,01-09-2023,,2023-2024
Customer 6,Product 1,October,2023,01-10-2023,,2023-2024
Customer 6,Product 1,November,2023,01-11-2023,,2023-2024
Customer 6,Product 1,December,2023,01-12-2023,,2023-2024
Customer 6,Product 1,January,2024,01-01-2024,,2023-2024
Customer 6,Product 1,February,2024,01-02-2024,,2023-2024
Customer 6,Product 1,March,2024,01-03-2024,,2023-2024
Customer 6,Product 1,April,2024,01-04-2024,,2024-2025
Customer 6,Product 1,May,2024,01-05-2024,,2024-2025
Customer 6,Product 1,June,2024,01-06-2024,,2024-2025
Customer 6,Product 1,July,2024,01-07-2024,,2024-2025
Customer 6,Product 1,August,2024,01-08-2024,,2024-2025
Customer 6,Product 1,September,2024,01-09-2024,,2024-2025
Customer 6,Product 1,October,2024,01-10-2024,,2024-2025
Customer 6,Product 1,November,2024,01-11-2024,,2024-2025
Customer 6,Product 1,December,2024,01-12-2024,,2024-2025
Customer 6,Product 1,January,2025,01-01-2025,,2024-2025
Customer 6,Product 1,February,2025,01-02-2025,,2024-2025
Customer 6,Product 1,March,2025,01-03-2025,,2024-2025
Customer 6,Product 10,April,2021,01-04-2021,,2021-2022
Customer 6,Product 10,May,2021,01-05-2021,,2021-2022
Customer 6,Product 10,June,2021,01-06-2021,,2021-2022
Customer 6,Product 10,July,2021,01-07-2021,,2021-2022
Customer 6,Product 10,August,2021,01-08-2021,,2021-2022
Customer 6,Product 10,September,2021,01-09-2021,,2021-2022
Customer 6,Product 10,October,2021,01-10-2021,,2021-2022
Customer 6,Product 10,November,2021,01-11-2021,,2021-2022
Customer 6,Product 10,December,2021,01-12-2021,,2021-2022
Customer 6,Product 10,January,2022,01-01-2022,,2021-2022
Customer 6,Product 10,February,2022,01-02-2022,,2021-2022
Customer 6,Product 10,March,2022,01-03-2022,,2021-2022
Customer 6,Product 10,April,2022,01-04-2022,,2022-2023
Customer 6,Product 10,May,2022,01-05-2022,,2022-2023
Customer 6,Product 10,June,2022,01-06-2022,,2022-2023
Customer 6,Product 10,July,2022,01-07-2022,,2022-2023
Customer 6,Product 10,August,2022,01-08-2022,,2022-2023
Customer 6,Product 10,September,2022,01-09-2022,,2022-2023
Customer 6,Product 10,October,2022,01-10-2022,,2022-2023
Customer 6,Product 10,November,2022,01-11-2022,,2022-2023
Customer 6,Product 10,December,2022,01-12-2022,,2022-2023
Customer 6,Product 10,January,2023,01-01-2023,8372422,2022-2023
Customer 6,Product 10,February,2023,01-02-2023,9918567,2022-2023
Customer 6,Product 10,March,2023,01-03-2023,9800210,2022-2023
Customer 6,Product 10,April,2023,01-04-2023,6944747,2023-2024
Customer 6,Product 10,May,2023,01-05-2023,2445235,2023-2024
Customer 6,Product 10,June,2023,01-06-2023,3794774,2023-2024
Customer 6,Product 10,July,2023,01-07-2023,3779655,2023-2024
Customer 6,Product 10,August,2023,01-08-2023,8229846,2023-2024
Customer 6,Product 10,September,2023,01-09-2023,734289,2023-2024
Customer 6,Product 10,October,2023,01-10-2023,2366525,2023-2024
Customer 6,Product 10,November,2023,01-11-2023,3063974,2023-2024
Customer 6,Product 10,December,2023,01-12-2023,,2023-2024
Customer 6,Product 10,January,2024,01-01-2024,,2023-2024
Customer 6,Product 10,February,2024,01-02-2024,,2023-2024
Customer 6,Product 10,March,2024,01-03-2024,,2023-2024
Customer 6,Product 10,April,2024,01-04-2024,,2024-2025
Customer 6,Product 10,May,2024,01-05-2024,,2024-2025
Customer 6,Product 10,June,2024,01-06-2024,,2024-2025
Customer 6,Product 10,July,2024,01-07-2024,,2024-2025
Customer 6,Product 10,August,2024,01-08-2024,,2024-2025
Customer 6,Product 10,September,2024,01-09-2024,,2024-2025
Customer 6,Product 10,October,2024,01-10-2024,,2024-2025
Customer 6,Product 10,November,2024,01-11-2024,,2024-2025
Customer 6,Product 10,December,2024,01-12-2024,,2024-2025
Customer 6,Product 10,January,2025,01-01-2025,,2024-2025
Customer 6,Product 10,February,2025,01-02-2025,,2024-2025
Customer 6,Product 10,March,2025,01-03-2025,,2024-2025
Customer 6,Product 11,April,2021,01-04-2021,,2021-2022
Customer 6,Product 11,May,2021,01-05-2021,,2021-2022
Customer 6,Product 11,June,2021,01-06-2021,,2021-2022
Customer 6,Product 11,July,2021,01-07-2021,,2021-2022
Customer 6,Product 11,August,2021,01-08-2021,,2021-2022
Customer 6,Product 11,September,2021,01-09-2021,,2021-2022
Customer 6,Product 11,October,2021,01-10-2021,,2021-2022
Customer 6,Product 11,November,2021,01-11-2021,,2021-2022
Customer 6,Product 11,December,2021,01-12-2021,,2021-2022
Customer 6,Product 11,January,2022,01-01-2022,,2021-2022
Customer 6,Product 11,February,2022,01-02-2022,,2021-2022
Customer 6,Product 11,March,2022,01-03-2022,,2021-2022
Customer 6,Product 11,April,2022,01-04-2022,,2022-2023
Customer 6,Product 11,May,2022,01-05-2022,,2022-2023
Customer 6,Product 11,June,2022,01-06-2022,,2022-2023
Customer 6,Product 11,July,2022,01-07-2022,,2022-2023
Customer 6,Product 11,August,2022,01-08-2022,,2022-2023
Customer 6,Product 11,September,2022,01-09-2022,,2022-2023
Customer 6,Product 11,October,2022,01-10-2022,,2022-2023
Customer 6,Product 11,November,2022,01-11-2022,,2022-2023
Customer 6,Product 11,December,2022,01-12-2022,,2022-2023
Customer 6,Product 11,January,2023,01-01-2023,8689482,2022-2023
Customer 6,Product 11,February,2023,01-02-2023,3907493,2022-2023
Customer 6,Product 11,March,2023,01-03-2023,9607235,2022-2023
Customer 6,Product 11,April,2023,01-04-2023,3674999,2023-2024
Customer 6,Product 11,May,2023,01-05-2023,4344782,2023-2024
Customer 6,Product 11,June,2023,01-06-2023,2227944,2023-2024
Customer 6,Product 11,July,2023,01-07-2023,8598131,2023-2024
Customer 6,Product 11,August,2023,01-08-2023,5254220,2023-2024
Customer 6,Product 11,September,2023,01-09-2023,9520740,2023-2024
Customer 6,Product 11,October,2023,01-10-2023,8435904,2023-2024
Customer 6,Product 11,November,2023,01-11-2023,,2023-2024
Customer 6,Product 11,December,2023,01-12-2023,,2023-2024
Customer 6,Product 11,January,2024,01-01-2024,,2023-2024
Customer 6,Product 11,February,2024,01-02-2024,,2023-2024
Customer 6,Product 11,March,2024,01-03-2024,,2023-2024
Customer 6,Product 11,April,2024,01-04-2024,,2024-2025
Customer 6,Product 11,May,2024,01-05-2024,,2024-2025
Customer 6,Product 11,June,2024,01-06-2024,,2024-2025
Customer 6,Product 11,July,2024,01-07-2024,,2024-2025
Customer 6,Product 11,August,2024,01-08-2024,,2024-2025
Customer 6,Product 11,September,2024,01-09-2024,,2024-2025
Customer 6,Product 11,October,2024,01-10-2024,,2024-2025
Customer 6,Product 11,November,2024,01-11-2024,,2024-2025
Customer 6,Product 11,December,2024,01-12-2024,,2024-2025
Customer 6,Product 11,January,2025,01-01-2025,,2024-2025
Customer 6,Product 11,February,2025,01-02-2025,,2024-2025
Customer 6,Product 11,March,2025,01-03-2025,,2024-2025
Customer 6,Product 2,April,2021,01-04-2021,1965119,2021-2022
Customer 6,Product 2,May,2021,01-05-2021,105051,2021-2022
Customer 6,Product 2,June,2021,01-06-2021,8392499,2021-2022
Customer 6,Product 2,July,2021,01-07-2021,9049471,2021-2022
Customer 6,Product 2,August,2021,01-08-2021,6851793,2021-2022
Customer 6,Product 2,September,2021,01-09-2021,6057587,2021-2022
Customer 6,Product 2,October,2021,01-10-2021,9668965,2021-2022
Customer 6,Product 2,November,2021,01-11-2021,2049564,2021-2022
Customer 6,Product 2,December,2021,01-12-2021,2366988,2021-2022
Customer 6,Product 2,January,2022,01-01-2022,9999961,2021-2022
Customer 6,Product 2,February,2022,01-02-2022,4405163,2021-2022
Customer 6,Product 2,March,2022,01-03-2022,7767979,2021-2022
Customer 6,Product 2,April,2022,01-04-2022,9343284,2022-2023
Customer 6,Product 2,May,2022,01-05-2022,3785798,2022-2023
Customer 6,Product 2,June,2022,01-06-2022,1178302,2022-2023
Customer 6,Product 2,July,2022,01-07-2022,907202,2022-2023
Customer 6,Product 2,August,2022,01-08-2022,5217974,2022-2023
Customer 6,Product 2,September,2022,01-09-2022,4319573,2022-2023
Customer 6,Product 2,October,2022,01-10-2022,5099191,2022-2023
Customer 6,Product 2,November,2022,01-11-2022,7306688,2022-2023
Customer 6,Product 2,December,2022,01-12-2022,3901314,2022-2023
Customer 6,Product 2,January,2023,01-01-2023,5537682,2022-2023
Customer 6,Product 2,February,2023,01-02-2023,4287262,2022-2023
Customer 6,Product 2,March,2023,01-03-2023,1019719,2022-2023
Customer 6,Product 2,April,2023,01-04-2023,2999880,2023-2024
Customer 6,Product 2,May,2023,01-05-2023,9715726,2023-2024
Customer 6,Product 2,June,2023,01-06-2023,9043215,2023-2024
Customer 6,Product 2,July,2023,01-07-2023,2910777,2023-2024
Customer 6,Product 2,August,2023,01-08-2023,3011362,2023-2024
Customer 6,Product 2,September,2023,01-09-2023,8231935,2023-2024
Customer 6,Product 2,October,2023,01-10-2023,9320084,2023-2024
Customer 6,Product 2,November,2023,01-11-2023,,2023-2024
Customer 6,Product 2,December,2023,01-12-2023,,2023-2024
Customer 6,Product 2,January,2024,01-01-2024,,2023-2024
Customer 6,Product 2,February,2024,01-02-2024,,2023-2024
Customer 6,Product 2,March,2024,01-03-2024,,2023-2024
Customer 6,Product 2,April,2024,01-04-2024,,2024-2025
Customer 6,Product 2,May,2024,01-05-2024,,2024-2025
Customer 6,Product 2,June,2024,01-06-2024,,2024-2025
Customer 6,Product 2,July,2024,01-07-2024,,2024-2025
Customer 6,Product 2,August,2024,01-08-2024,,2024-2025
Customer 6,Product 2,September,2024,01-09-2024,,2024-2025
Customer 6,Product 2,October,2024,01-10-2024,,2024-2025
Customer 6,Product 2,November,2024,01-11-2024,,2024-2025
Customer 6,Product 2,December,2024,01-12-2024,,2024-2025
Customer 6,Product 2,January,2025,01-01-2025,,2024-2025
Customer 6,Product 2,February,2025,01-02-2025,,2024-2025
Customer 6,Product 2,March,2025,01-03-2025,,2024-2025
Customer 6,Product 3,April,2021,01-04-2021,8946286,2021-2022
Customer 6,Product 3,May,2021,01-05-2021,1476208,2021-2022
Customer 6,Product 3,June,2021,01-06-2021,8507726,2021-2022
Customer 6,Product 3,July,2021,01-07-2021,8804668,2021-2022
Customer 6,Product 3,August,2021,01-08-2021,939426,2021-2022
Customer 6,Product 3,September,2021,01-09-2021,2926469,2021-2022
Customer 6,Product 3,October,2021,01-10-2021,782201,2021-2022
Customer 6,Product 3,November,2021,01-11-2021,5449449,2021-2022
Customer 6,Product 3,December,2021,01-12-2021,9047314,2021-2022
Customer 6,Product 3,January,2022,01-01-2022,1947223,2021-2022
Customer 6,Product 3,February,2022,01-02-2022,2496496,2021-2022
Customer 6,Product 3,March,2022,01-03-2022,4015886,2021-2022
Customer 6,Product 3,April,2022,01-04-2022,2707016,2022-2023
Customer 6,Product 3,May,2022,01-05-2022,533099,2022-2023
Customer 6,Product 3,June,2022,01-06-2022,3408815,2022-2023
Customer 6,Product 3,July,2022,01-07-2022,9854313,2022-2023
Customer 6,Product 3,August,2022,01-08-2022,6643804,2022-2023
Customer 6,Product 3,September,2022,01-09-2022,7948217,2022-2023
Customer 6,Product 3,October,2022,01-10-2022,6237528,2022-2023
Customer 6,Product 3,November,2022,01-11-2022,9023715,2022-2023
Customer 6,Product 3,December,2022,01-12-2022,511872,2022-2023
Customer 6,Product 3,January,2023,01-01-2023,5151271,2022-2023
Customer 6,Product 3,February,2023,01-02-2023,525000,2022-2023
Customer 6,Product 3,March,2023,01-03-2023,2690210,2022-2023
Customer 6,Product 3,April,2023,01-04-2023,2865368,2023-2024
Customer 6,Product 3,May,2023,01-05-2023,6313077,2023-2024
Customer 6,Product 3,June,2023,01-06-2023,3184265,2023-2024
Customer 6,Product 3,July,2023,01-07-2023,8780078,2023-2024
Customer 6,Product 3,August,2023,01-08-2023,737721,2023-2024
Customer 6,Product 3,September,2023,01-09-2023,,2023-2024
Customer 6,Product 3,October,2023,01-10-2023,,2023-2024
Customer 6,Product 3,November,2023,01-11-2023,,2023-2024
Customer 6,Product 3,December,2023,01-12-2023,,2023-2024
Customer 6,Product 3,January,2024,01-01-2024,,2023-2024
Customer 6,Product 3,February,2024,01-02-2024,,2023-2024
Customer 6,Product 3,March,2024,01-03-2024,,2023-2024
Customer 6,Product 3,April,2024,01-04-2024,,2024-2025
Customer 6,Product 3,May,2024,01-05-2024,,2024-2025
Customer 6,Product 3,June,2024,01-06-2024,,2024-2025
Customer 6,Product 3,July,2024,01-07-2024,,2024-2025
Customer 6,Product 3,August,2024,01-08-2024,,2024-2025
Customer 6,Product 3,September,2024,01-09-2024,,2024-2025
Customer 6,Product 3,October,2024,01-10-2024,,2024-2025
Customer 6,Product 3,November,2024,01-11-2024,,2024-2025
Customer 6,Product 3,December,2024,01-12-2024,,2024-2025
Customer 6,Product 3,January,2025,01-01-2025,,2024-2025
Customer 6,Product 3,February,2025,01-02-2025,,2024-2025
Customer 6,Product 3,March,2025,01-03-2025,,2024-2025
Customer 6,Product 4,April,2021,01-04-2021,6326416,2021-2022
Customer 6,Product 4,May,2021,01-05-2021,6011209,2021-2022
Customer 6,Product 4,June,2021,01-06-2021,8479998,2021-2022
Customer 6,Product 4,July,2021,01-07-2021,2240870,2021-2022
Customer 6,Product 4,August,2021,01-08-2021,6245963,2021-2022
Customer 6,Product 4,September,2021,01-09-2021,7663297,2021-2022
Customer 6,Product 4,October,2021,01-10-2021,7192770,2021-2022
Customer 6,Product 4,November,2021,01-11-2021,5664659,2021-2022
Customer 6,Product 4,December,2021,01-12-2021,6484469,2021-2022
Customer 6,Product 4,January,2022,01-01-2022,5649973,2021-2022
Customer 6,Product 4,February,2022,01-02-2022,5397768,2021-2022
Customer 6,Product 4,March,2022,01-03-2022,8780590,2021-2022
Customer 6,Product 4,April,2022,01-04-2022,5663372,2022-2023
Customer 6,Product 4,May,2022,01-05-2022,5049438,2022-2023
Customer 6,Product 4,June,2022,01-06-2022,8036040,2022-2023
Customer 6,Product 4,July,2022,01-07-2022,742616,2022-2023
Customer 6,Product 4,August,2022,01-08-2022,9628998,2022-2023
Customer 6,Product 4,September,2022,01-09-2022,7817955,2022-2023
Customer 6,Product 4,October,2022,01-10-2022,9099548,2022-2023
Customer 6,Product 4,November,2022,01-11-2022,5066162,2022-2023
Customer 6,Product 4,December,2022,01-12-2022,2864037,2022-2023
Customer 6,Product 4,January,2023,01-01-2023,5518424,2022-2023
Customer 6,Product 4,February,2023,01-02-2023,381316,2022-2023
Customer 6,Product 4,March,2023,01-03-2023,7517429,2022-2023
Customer 6,Product 4,April,2023,01-04-2023,1226632,2023-2024
Customer 6,Product 4,May,2023,01-05-2023,3835898,2023-2024
Customer 6,Product 4,June,2023,01-06-2023,6730421,2023-2024
Customer 6,Product 4,July,2023,01-07-2023,7580184,2023-2024
Customer 6,Product 4,August,2023,01-08-2023,6237674,2023-2024
Customer 6,Product 4,September,2023,01-09-2023,2823543,2023-2024
Customer 6,Product 4,October,2023,01-10-2023,,2023-2024
Customer 6,Product 4,November,2023,01-11-2023,,2023-2024
Customer 6,Product 4,December,2023,01-12-2023,,2023-2024
Customer 6,Product 4,January,2024,01-01-2024,,2023-2024
Customer 6,Product 4,February,2024,01-02-2024,,2023-2024
Customer 6,Product 4,March,2024,01-03-2024,,2023-2024
Customer 6,Product 4,April,2024,01-04-2024,,2024-2025
Customer 6,Product 4,May,2024,01-05-2024,,2024-2025
Customer 6,Product 4,June,2024,01-06-2024,,2024-2025
Customer 6,Product 4,July,2024,01-07-2024,,2024-2025
Customer 6,Product 4,August,2024,01-08-2024,,2024-2025
Customer 6,Product 4,September,2024,01-09-2024,,2024-2025
Customer 6,Product 4,October,2024,01-10-2024,,2024-2025
Customer 6,Product 4,November,2024,01-11-2024,,2024-2025
Customer 6,Product 4,December,2024,01-12-2024,,2024-2025
Customer 6,Product 4,January,2025,01-01-2025,,2024-2025
Customer 6,Product 4,February,2025,01-02-2025,,2024-2025
Customer 6,Product 4,March,2025,01-03-2025,,2024-2025
Customer 6,Product 5,April,2021,01-04-2021,,2021-2022
Customer 6,Product 5,May,2021,01-05-2021,,2021-2022
Customer 6,Product 5,June,2021,01-06-2021,,2021-2022
Customer 6,Product 5,July,2021,01-07-2021,,2021-2022
Customer 6,Product 5,August,2021,01-08-2021,,2021-2022
Customer 6,Product 5,September,2021,01-09-2021,,2021-2022
Customer 6,Product 5,October,2021,01-10-2021,,2021-2022
Customer 6,Product 5,November,2021,01-11-2021,,2021-2022
Customer 6,Product 5,December,2021,01-12-2021,,2021-2022
