Month,Depot,SKU,Forecast,Validty,Product Category,Active
01-06-2025,Depot D,SKU-1519,90,INVALID,Product C,Active
01-06-2025,Depot D,SKU-1520,60,INVALID,Product C,Active
01-06-2025,Depot D,SKU-1521,50,INVALID,Product C,Not Active
01-06-2025,Depot D,SKU-1522,91,INVALID,Product C,Not Active
01-06-2025,Depot D,SKU-1693,36,INVALID,Product C,Active
01-06-2025,Depot D,SKU-1619,10,INVALID,Product C,Not Active
01-06-2025,Depot D,SKU-1620,10,INVALID,Product C,Not Active
01-06-2025,Depot D,SKU-1621,17,INVALID,Product C,Not Active
01-06-2025,Depot D,SKU-1622,8,INVALID,Product C,Not Active
01-06-2025,Depot D,SKU-1623,7,INVALID,Product C,Not Active
01-06-2025,Depot D,SKU-1625,14,INVALID,Product C,Active
01-06-2025,Depot D,SKU-1626,20,INVALID,Product C,Not Active
01-06-2025,Depot D,SKU-1526,26,INVALID,Product C,Active
01-06-2025,Depot D,SKU-1527,17,INVALID,Product C,Active
01-06-2025,Depot D,SKU-1528,1665,INVALID,Product C,Not Active
01-06-2025,Depot D,SKU-1529,1672,INVALID,Product C,Not Active
01-06-2025,Depot D,SKU-1676,21,INVALID,Product C,Active
01-06-2025,Depot D,SKU-1530,3748,INVALID,Product C,Active
01-06-2025,Depot D,SKU-1531,238,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1440,39,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1417,349,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1418,97,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1419,159,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1420,72,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1421,611,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1423,346,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1449,1881,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1540,51,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1541,1033,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1542,100,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1543,273,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1452,51,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1632,53,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1544,1461,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1453,133,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1545,148,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1547,59,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1549,239,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1550,550,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1551,6067,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1456,93,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1458,124,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1441,35,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1442,43,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1694,20,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1695,50,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1459,17,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1555,10,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1460,20,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1696,20,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1556,20,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1697,584,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1698,100,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1699,100,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1700,100,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1701,100,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1462,25,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1463,90,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1464,61,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1559,20,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1702,60,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1560,66,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1703,36,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1425,198,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1443,157,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1444,425,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1704,10,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1465,22,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1564,5,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1566,20,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1466,58,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1467,21,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1568,16,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1468,52,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1705,71,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1470,41,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1681,23,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1706,20,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1707,904,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1471,1966,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1472,812,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1473,17,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1474,101,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1475,57,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1708,255,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1477,30,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1571,1,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1572,20,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1435,19,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1479,163,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1574,20,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1683,10,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1642,87,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1480,295,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1437,19,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1481,41,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1575,20,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1576,31,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1438,31,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1578,56,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1432,42,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1579,34,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1709,40,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1482,54,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1447,183,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1650,14,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1710,72,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1483,169,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1484,17,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1485,20,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1486,64,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1487,41,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1584,142,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1653,2,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1489,4,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1428,111,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1439,450,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1711,49,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1712,11,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1713,20,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1433,28,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1490,69,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1586,127,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1714,20,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1588,65,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1492,236,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1429,11,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1434,34,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1658,20,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1493,37,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1494,15,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1686,38,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1596,16,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1597,11,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1662,28,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1600,20,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1498,106,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1688,11,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1499,85,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1501,10,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1502,50,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1715,51,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1505,59,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1506,7,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1667,20,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1604,23,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1507,16,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1508,21,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1609,41,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1509,5,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1670,11,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1511,83,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1512,41,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1513,41,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1514,41,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1611,41,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1515,81,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1516,41,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1716,80,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1717,10,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1718,10,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1613,982,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1614,41,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1615,144,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1616,18,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1518,17,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1519,24,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1520,26,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1617,4120,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1618,169,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1719,101,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1720,93,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1721,58,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1722,194,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1723,148,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1522,49,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1523,100,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1524,100,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1525,100,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1724,10,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1725,10,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1726,10,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1624,193,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1625,39,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1626,52,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1526,146,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1527,173,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1528,140,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1628,111,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1529,180,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1677,20,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1430,543,INVALID,Product C,Not Active
01-06-2025,Depot E,SKU-1530,11908,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1531,196,INVALID,Product C,Active
01-06-2025,Depot E,SKU-1678,61,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1417,181,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1418,45,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1419,55,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1420,53,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1421,384,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1422,118,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1423,116,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1449,35,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1541,807,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1543,373,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1544,24,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1545,124,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1547,171,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1549,81,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1550,101,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1551,541,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1456,200,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1553,714,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1458,381,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1695,29,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1554,126,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1462,124,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1727,10,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1463,85,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1464,241,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1425,52,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1443,75,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1444,63,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1728,78,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1465,80,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1567,110,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1466,146,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1568,20,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1468,257,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1469,112,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1470,119,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1471,2150,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1473,101,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1474,455,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1572,5,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1435,38,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1729,20,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1479,67,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1683,10,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1480,190,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1575,20,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1432,16,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1579,21,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1447,76,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1650,9,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1651,10,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1486,90,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1487,37,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1427,503,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1428,18,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1711,30,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1492,279,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1429,11,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1434,38,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1600,5,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1498,217,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1504,10,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1505,17,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1506,12,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1604,32,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1508,3,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1609,39,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1431,49,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1509,25,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1730,5,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1511,678,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1613,16,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1614,56,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1616,104,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1518,87,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1519,48,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1520,43,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1521,35,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1522,94,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1523,51,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1524,47,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1525,44,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1624,41,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1625,43,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1626,94,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1526,31,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1527,16,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1528,177,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1430,20,INVALID,Product C,Not Active
01-06-2025,Depot F,SKU-1530,460,INVALID,Product C,Active
01-06-2025,Depot F,SKU-1531,65,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1417,243,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1418,96,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1419,143,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1420,531,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1421,285,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1422,1886,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1423,1180,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1541,190,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1456,23859,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1457,67,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1553,973,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1441,50,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1414,349,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1424,30,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1466,1821,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1471,130,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1415,30243,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1475,201,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1682,122,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1477,20,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1571,30,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1435,5,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1480,2365,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1648,1082,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1416,454,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1426,100,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1432,229,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1447,232,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1486,1293,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1427,1198,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1492,2261,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1429,32,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1731,41,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1498,1434,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1505,50,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1506,726,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1507,12,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1508,350,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1669,37,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1431,49,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1509,634,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1511,102,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1613,419,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1614,256,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1616,20,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1518,96,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1519,83,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1520,25,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1521,239,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1522,249,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1523,46,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1524,45,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1525,37,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1625,393,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1626,470,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1526,516,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1527,24,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1528,22,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1430,3931,INVALID,Product C,Not Active
01-06-2025,Depot G,SKU-1530,12789,INVALID,Product C,Active
01-06-2025,Depot G,SKU-1531,925,INVALID,Product C,Active
01-06-2025,Depot H,SKU-1440,21,INVALID,Product C,Not Active
01-06-2025,Depot H,SKU-1417,149,INVALID,Product C,Not Active
01-06-2025,Depot H,SKU-1418,82,INVALID,Product C,Not Active
01-06-2025,Depot H,SKU-1419,110,INVALID,Product C,Not Active
01-06-2025,Depot H,SKU-1420,215,INVALID,Product C,Not Active
01-06-2025,Depot H,SKU-1421,175,INVALID,Product C,Not Active
01-06-2025,Depot H,SKU-1422,688,INVALID,Product C,Not Active
01-06-2025,Depot H,SKU-1423,191,INVALID,Product C,Not Active
01-06-2025,Depot H,SKU-1449,81,INVALID,Product C,Active
01-06-2025,Depot H,SKU-1541,4,INVALID,Product C,Active
01-06-2025,Depot H,SKU-1543,40,INVALID,Product C,Active
01-06-2025,Depot H,SKU-1544,30,INVALID,Product C,Active
01-06-2025,Depot H,SKU-1545,97,INVALID,Product C,Active
