Invoice,Category,SKU,Customer,Frequency,Quantity,Transact,RecencyED,RecencySD,Month
2024-09-30,Category G,SKU-32387,Customer 115,206,144,94826,172 days,182 days,September
2024-09-30,Category G,SKU-32388,Customer 115,365,144,129019,172 days,182 days,September
2024-10-29,Category G,SKU-32389,Customer 078,360,144,97646,201 days,153 days,October
2024-10-29,Category G,SKU-32390,Customer 078,529,144,128314,201 days,153 days,October
2024-10-29,Category G,SKU-32391,Customer 078,559,144,128314,201 days,153 days,October
2024-11-29,Category G,SKU-32392,Customer 057,436,144,132897,232 days,122 days,November
2024-11-29,Category G,SKU-32393,Customer 121,485,144,187184,232 days,122 days,November
2024-12-16,Category G,SKU-32394,Customer 001,383,144,132897,249 days,105 days,December
2024-12-28,Category G,SKU-32395,Customer 068,436,144,132897,261 days,93 days,December
2024-12-28,Category G,SKU-32396,Customer 001,365,144,132897,261 days,93 days,December
2024-12-28,Category G,SKU-32397,Customer 068,469,144,132897,261 days,93 days,December
2024-12-28,Category G,SKU-32398,Customer 001,383,144,132897,261 days,93 days,December
2024-12-30,Category G,SKU-32399,Customer 116,200,144,97646,263 days,91 days,December
2024-12-30,Category G,SKU-32400,Customer 078,360,144,97646,263 days,91 days,December
2024-12-30,Category G,SKU-32401,Customer 116,206,144,97646,263 days,91 days,December
2024-12-30,Category G,SKU-32402,Customer 116,436,144,132897,263 days,91 days,December
2024-12-30,Category G,SKU-32403,Customer 078,436,144,132897,263 days,91 days,December
2024-12-30,Category G,SKU-32404,Customer 116,469,144,132897,263 days,91 days,December
2024-12-30,Category G,SKU-32405,Customer 078,469,144,132897,263 days,91 days,December
2024-12-30,Category G,SKU-32406,Customer 078,529,144,128314,263 days,91 days,December
2024-12-30,Category G,SKU-32407,Customer 078,559,144,128314,263 days,91 days,December
2025-01-29,Category G,SKU-32408,Customer 001,436,144,132897,293 days,61 days,January
2025-01-29,Category G,SKU-32409,Customer 001,469,144,132897,293 days,61 days,January
2025-01-29,Category G,SKU-32410,Customer 078,529,144,128314,293 days,61 days,January
2025-01-29,Category G,SKU-32411,Customer 136,529,144,128314,293 days,61 days,January
2025-01-29,Category G,SKU-32412,Customer 078,559,144,128314,293 days,61 days,January
2025-01-29,Category G,SKU-32413,Customer 136,559,144,128314,293 days,61 days,January
2025-01-30,Category G,SKU-32414,Customer 115,436,144,132897,294 days,60 days,January
2025-01-30,Category G,SKU-32415,Customer 115,469,144,132897,294 days,60 days,January
2025-02-20,Category G,SKU-32416,Customer 188,360,144,97646,315 days,39 days,February
2025-02-28,Category G,SKU-32417,Customer 163,529,144,128314,323 days,31 days,February
2025-03-21,Category G,SKU-32418,Customer 012,485,144,196702,344 days,10 days,March
2025-03-21,Category G,SKU-32419,Customer 012,511,144,196702,344 days,10 days,March
2025-03-25,Category G,SKU-32420,Customer 099,529,144,135012,348 days,6 days,March
2025-03-26,Category G,SKU-32421,Customer 116,436,144,139947,349 days,5 days,March
2025-03-26,Category G,SKU-32422,Customer 116,469,144,139947,349 days,5 days,March
2025-03-28,Category G,SKU-32423,Customer 096,485,144,204898,351 days,3 days,March
2025-03-28,Category G,SKU-32424,Customer 121,511,144,196702,351 days,3 days,March
2025-03-28,Category G,SKU-32425,Customer 096,511,144,204898,351 days,3 days,March
2025-03-29,Category G,SKU-32426,Customer 125,436,144,139947,352 days,2 days,March
2025-03-29,Category G,SKU-32427,Customer 125,469,144,139947,352 days,2 days,March
2025-03-29,Category G,SKU-32428,Customer 125,529,144,135012,352 days,2 days,March
2025-03-29,Category G,SKU-32429,Customer 124,529,144,135012,352 days,2 days,March
2025-03-29,Category G,SKU-32430,Customer 125,559,144,135012,352 days,2 days,March
2025-03-29,Category G,SKU-32431,Customer 124,559,144,135012,352 days,2 days,March
2025-03-30,Category G,SKU-32432,Customer 055,559,144,135012,353 days,1 days,March
2024-04-26,Category G,SKU-32433,Customer 116,383,128,109670,15 days,339 days,April
2024-04-29,Category G,SKU-32434,Customer 068,365,128,109670,18 days,336 days,April
2024-04-30,Category G,SKU-32435,Customer 068,383,128,109670,19 days,335 days,April
2024-04-30,Category G,SKU-32436,Customer 067,331,128,79276,19 days,335 days,April
2024-04-30,Category G,SKU-32437,Customer 067,361,128,79276,19 days,335 days,April
2024-04-30,Category G,SKU-32438,Customer 022,529,128,105910,19 days,335 days,April
2024-04-30,Category G,SKU-32439,Customer 022,559,128,105910,19 days,335 days,April
2024-05-31,Category G,SKU-32440,Customer 163,529,128,116877,50 days,304 days,May
2024-05-31,Category G,SKU-32441,Customer 163,559,128,116877,50 days,304 days,May
2024-06-29,Category G,SKU-32442,Customer 022,361,128,86596,79 days,275 days,June
2024-06-30,Category G,SKU-32443,Customer 022,331,128,86596,80 days,274 days,June
2024-07-26,Category G,SKU-32444,Customer 140,365,128,116877,106 days,248 days,July
2024-07-26,Category G,SKU-32445,Customer 140,383,128,116877,106 days,248 days,July
2024-07-30,Category G,SKU-32446,Customer 047,529,128,112804,110 days,244 days,July
2024-07-30,Category G,SKU-32447,Customer 163,559,128,112804,110 days,244 days,July
2024-07-31,Category G,SKU-32448,Customer 078,436,128,116877,111 days,243 days,July
2024-07-31,Category G,SKU-32449,Customer 136,365,128,116877,111 days,243 days,July
2024-07-31,Category G,SKU-32450,Customer 022,365,128,116877,111 days,243 days,July
2024-07-31,Category G,SKU-32451,Customer 078,469,128,116877,111 days,243 days,July
2024-07-31,Category G,SKU-32452,Customer 136,383,128,116877,111 days,243 days,July
2024-07-31,Category G,SKU-32453,Customer 136,469,128,112804,111 days,243 days,July
2024-08-29,Category G,SKU-32454,Customer 164,559,128,115219,140 days,214 days,August
2024-08-30,Category G,SKU-32455,Customer 115,360,128,84290,141 days,213 days,August
2024-08-30,Category G,SKU-32456,Customer 108,469,128,119462,141 days,213 days,August
2024-08-31,Category G,SKU-32457,Customer 124,9,128,115219,142 days,212 days,August
2024-09-24,Category G,SKU-32458,Customer 155,559,128,110610,166 days,188 days,September
2024-09-27,Category G,SKU-32459,Customer 078,365,128,114684,169 days,185 days,September
2024-09-27,Category G,SKU-32460,Customer 078,383,128,114684,169 days,185 days,September
2024-09-29,Category G,SKU-32461,Customer 116,360,128,84289,171 days,183 days,September
2024-09-30,Category G,SKU-32462,Customer 124,529,128,115219,172 days,182 days,September
2024-09-30,Category G,SKU-32463,Customer 158,529,128,110610,172 days,182 days,September
2024-09-30,Category G,SKU-32464,Customer 158,462,128,110610,172 days,182 days,September
2024-09-30,Category G,SKU-32465,Customer 158,559,128,110610,172 days,182 days,September
2024-09-30,Category G,SKU-32466,Customer 163,469,128,110610,172 days,182 days,September
2024-10-26,Category G,SKU-32467,Customer 022,462,128,114057,198 days,156 days,October
2024-10-26,Category G,SKU-32468,Customer 022,469,128,114057,198 days,156 days,October
2024-10-28,Category G,SKU-32469,Customer 155,529,128,114057,200 days,154 days,October
2024-10-29,Category G,SKU-32470,Customer 125,360,128,86796,201 days,153 days,October
2024-10-29,Category G,SKU-32471,Customer 136,360,128,86796,201 days,153 days,October
2024-10-29,Category G,SKU-32472,Customer 078,383,128,118131,201 days,153 days,October
2024-10-30,Category G,SKU-32473,Customer 101,360,128,86796,202 days,152 days,October
2024-10-30,Category G,SKU-32474,Customer 057,469,128,118131,202 days,152 days,October
2024-11-29,Category G,SKU-32475,Customer 136,360,128,86796,232 days,122 days,November
2024-11-29,Category G,SKU-32476,Customer 121,529,128,114057,232 days,122 days,November
2024-11-30,Category G,SKU-32477,Customer 125,360,128,86796,233 days,121 days,November
2024-12-12,Category G,SKU-32478,Customer 116,360,128,86797,245 days,109 days,December
2024-12-31,Category G,SKU-32479,Customer 125,436,128,118131,264 days,90 days,December
2024-12-31,Category G,SKU-32480,Customer 125,469,128,118131,264 days,90 days,December
2025-01-29,Category G,SKU-32481,Customer 057,469,128,118131,293 days,61 days,January
2025-01-29,Category G,SKU-32482,Customer 096,529,128,118810,293 days,61 days,January
2025-01-29,Category G,SKU-32483,Customer 096,559,128,118810,293 days,61 days,January
2025-01-31,Category G,SKU-32484,Customer 047,529,128,114057,295 days,59 days,January
2025-01-31,Category G,SKU-32485,Customer 047,559,128,114057,295 days,59 days,January
2025-02-17,Category G,SKU-32486,Customer 057,436,128,118131,312 days,42 days,February
2025-02-20,Category G,SKU-32487,Customer 012,331,128,85543,315 days,39 days,February
2025-02-20,Category G,SKU-32488,Customer 012,361,128,85543,315 days,39 days,February
2025-02-20,Category G,SKU-32489,Customer 012,462,128,114057,315 days,39 days,February
2025-02-21,Category G,SKU-32490,Customer 096,529,128,118810,316 days,38 days,February
2025-02-21,Category G,SKU-32491,Customer 096,559,128,118810,316 days,38 days,February
2025-02-22,Category G,SKU-32492,Customer 067,360,128,88676,317 days,37 days,February
2025-02-26,Category G,SKU-32493,Customer 022,462,128,114057,321 days,33 days,February
2025-02-26,Category G,SKU-32494,Customer 022,469,128,114057,321 days,33 days,February
2025-03-22,Category G,SKU-32495,Customer 140,469,128,124398,345 days,9 days,March
2025-03-22,Category G,SKU-32496,Customer 030,469,128,124398,345 days,9 days,March
2025-03-25,Category G,SKU-32497,Customer 012,529,128,120011,348 days,6 days,March
2025-03-26,Category G,SKU-32498,Customer 114,436,128,129581,349 days,5 days,March
2025-03-26,Category G,SKU-32499,Customer 140,436,128,124398,349 days,5 days,March
2025-03-26,Category G,SKU-32500,Customer 114,469,128,129581,349 days,5 days,March
2025-03-27,Category G,SKU-32501,Customer 030,436,128,124398,350 days,4 days,March
2025-03-27,Category G,SKU-32502,Customer 001,252,128,89930,350 days,4 days,March
2025-03-28,Category G,SKU-32503,Customer 078,360,128,91183,351 days,3 days,March
2025-03-28,Category G,SKU-32504,Customer 121,529,128,120011,351 days,3 days,March
2025-03-29,Category G,SKU-32505,Customer 099,559,128,120011,352 days,2 days,March
2025-03-30,Category G,SKU-32506,Customer 007,529,128,122364,353 days,1 days,March
2025-03-30,Category G,SKU-32507,Customer 007,559,128,122364,353 days,1 days,March
2025-03-31,Category G,SKU-32508,Customer 157,365,128,124398,354 days,0 days,March
2025-03-31,Category G,SKU-32509,Customer 115,365,128,124397,354 days,0 days,March
2025-03-31,Category G,SKU-32510,Customer 115,529,128,120011,354 days,0 days,March
2025-03-31,Category G,SKU-32511,Customer 115,559,128,120011,354 days,0 days,March
2024-04-26,Category G,SKU-32512,Customer 116,436,160,137088,15 days,339 days,April
2024-04-26,Category G,SKU-32513,Customer 116,365,160,137088,15 days,339 days,April
2024-05-27,Category G,SKU-32514,Customer 057,436,160,152364,46 days,308 days,May
2024-09-07,Category G,SKU-32515,Customer 001,360,160,109670,89 days,265 days,September
2024-09-07,Category G,SKU-32516,Customer 001,246,160,108104,89 days,265 days,September
2024-07-15,Category G,SKU-32517,Customer 067,529,160,144138,95 days,259 days,July
2024-07-15,Category G,SKU-32518,Customer 067,559,160,144138,95 days,259 days,July
2024-07-30,Category G,SKU-32519,Customer 163,529,160,141005,110 days,244 days,July
2024-07-31,Category G,SKU-32520,Customer 022,436,160,146097,111 days,243 days,July
2024-07-31,Category G,SKU-32521,Customer 022,469,160,146097,111 days,243 days,July
2024-07-31,Category G,SKU-32522,Customer 136,529,160,141005,111 days,243 days,July
2024-07-31,Category G,SKU-32523,Customer 136,559,160,141005,111 days,243 days,July
2024-08-08,Category G,SKU-32524,Customer 158,529,160,141005,119 days,235 days,August
2024-08-08,Category G,SKU-32525,Customer 158,559,160,141005,119 days,235 days,August
2024-08-08,Category G,SKU-32526,Customer 158,469,160,141005,119 days,235 days,August
2024-08-29,Category G,SKU-32527,Customer 163,529,160,138263,140 days,214 days,August
2024-08-31,Category G,SKU-32528,Customer 096,564,160,338069,142 days,212 days,August
2024-08-31,Category G,SKU-32529,Customer 096,561,160,338069,142 days,212 days,August
2024-09-18,Category G,SKU-32530,Customer 001,360,160,105362,160 days,194 days,September
2024-09-27,Category G,SKU-32531,Customer 012,529,160,138263,169 days,185 days,September
2024-09-27,Category G,SKU-32532,Customer 012,559,160,138263,169 days,185 days,September
2024-09-28,Category G,SKU-32533,Customer 096,529,160,144024,170 days,184 days,September
2024-09-28,Category G,SKU-32534,Customer 096,559,160,144024,170 days,184 days,September
2024-09-30,Category G,SKU-32535,Customer 115,133,160,105362,172 days,182 days,September
2024-09-30,Category G,SKU-32536,Customer 115,153,160,105362,172 days,182 days,September
2024-09-30,Category G,SKU-32537,Customer 115,383,160,143355,172 days,182 days,September
2024-09-30,Category G,SKU-32538,Customer 163,529,160,138263,172 days,182 days,September
2024-09-30,Category G,SKU-32539,Customer 163,561,160,324546,172 days,182 days,September
2024-10-28,Category G,SKU-32540,Customer 163,529,160,142572,200 days,154 days,October
2024-10-28,Category G,SKU-32541,Customer 163,559,160,142572,200 days,154 days,October
2024-10-29,Category G,SKU-32542,Customer 078,436,160,147663,201 days,153 days,October
2024-10-29,Category G,SKU-32543,Customer 078,469,160,147663,201 days,153 days,October
2024-11-11,Category G,SKU-32544,Customer 164,360,160,113016,214 days,140 days,November
2024-11-30,Category G,SKU-32545,Customer 125,436,160,147663,233 days,121 days,November
2024-11-30,Category G,SKU-32546,Customer 125,365,160,147663,233 days,121 days,November
2024-11-30,Category G,SKU-32547,Customer 125,469,160,147663,233 days,121 days,November
2024-11-30,Category G,SKU-32548,Customer 125,383,160,147663,233 days,121 days,November
2024-11-30,Category G,SKU-32549,Customer 158,331,160,106929,233 days,121 days,November
2024-11-30,Category G,SKU-32550,Customer 158,246,160,106929,233 days,121 days,November
2024-11-30,Category G,SKU-32551,Customer 158,361,160,106929,233 days,121 days,November
2024-11-30,Category G,SKU-32552,Customer 158,252,160,106929,233 days,121 days,November
2024-11-30,Category G,SKU-32553,Customer 078,529,160,142572,233 days,121 days,November
2024-11-30,Category G,SKU-32554,Customer 096,559,160,148512,233 days,121 days,November
2024-11-30,Category G,SKU-32555,Customer 078,559,160,142572,233 days,121 days,November
2024-12-17,Category G,SKU-32556,Customer 001,436,160,147663,250 days,104 days,December
2024-12-17,Category G,SKU-32557,Customer 001,365,160,147663,250 days,104 days,December
2024-12-30,Category G,SKU-32558,Customer 116,360,160,108495,263 days,91 days,December
2024-12-30,Category G,SKU-32559,Customer 057,436,160,147663,263 days,91 days,December
2024-12-30,Category G,SKU-32560,Customer 163,529,160,142572,263 days,91 days,December
2024-12-31,Category G,SKU-32561,Customer 001,436,160,147663,264 days,90 days,December
2024-12-31,Category G,SKU-32562,Customer 001,469,160,147663,264 days,90 days,December
2024-12-31,Category G,SKU-32563,Customer 096,529,160,148512,264 days,90 days,December
2024-12-31,Category G,SKU-32564,Customer 096,559,160,148512,264 days,90 days,December
2025-01-24,Category G,SKU-32565,Customer 012,246,160,106929,288 days,66 days,January
2025-01-24,Category G,SKU-32566,Customer 012,361,160,106929,288 days,66 days,January
2025-01-24,Category G,SKU-32567,Customer 012,252,160,106929,288 days,66 days,January
2025-01-24,Category G,SKU-32568,Customer 012,462,160,142572,288 days,66 days,January
2025-01-24,Category G,SKU-32569,Customer 012,559,160,142572,288 days,66 days,January
2025-01-29,Category G,SKU-32570,Customer 091,559,160,142572,293 days,61 days,January
2025-01-31,Category G,SKU-32571,Customer 140,360,160,108496,295 days,59 days,January
2025-02-20,Category G,SKU-32572,Customer 164,529,160,148512,315 days,39 days,February
2025-02-20,Category G,SKU-32573,Customer 012,529,160,142572,315 days,39 days,February
2025-02-20,Category G,SKU-32574,Customer 012,559,160,142571,315 days,39 days,February
2025-02-21,Category G,SKU-32575,Customer 091,529,160,142572,316 days,38 days,February
2025-02-21,Category G,SKU-32576,Customer 091,559,160,142572,316 days,38 days,February
2025-02-21,Category G,SKU-32577,Customer 164,469,160,148512,316 days,38 days,February
2025-02-28,Category G,SKU-32578,Customer 073,529,160,148512,323 days,31 days,February
2025-02-28,Category G,SKU-32579,Customer 073,559,160,148512,323 days,31 days,February
2025-03-03,Category G,SKU-32580,Customer 073,529,160,148512,326 days,28 days,March
