Month,Depot,SKU,Product,Forecast,Accuracy
01-06-2025,Depot B,LED-T5E-31101,Lighting,27,80.45
01-06-2025,Depot B,LED-T5E-31102,Lighting,3,75.5
01-06-2025,Depot B,LED-T5E-31104,Lighting,28,84.81
01-06-2025,Depot B,LED-T5E-31105,Lighting,20,77.02
01-06-2025,Depot B,LED-T5E-31107,Lighting,4,76.63
01-06-2025,Depot B,LED-T5E-31110,Lighting,47,83.35
01-06-2025,Depot B,LED-T5E-31111,Lighting,8,77.24
01-06-2025,Depot B,LED-T5ES-201,Lighting,172,82.48
01-06-2025,Depot B,LED-T5ES-242,Lighting,7,78.42
01-06-2025,Depot B,LED-T5ES3F-201,Lighting,36,83.28
01-06-2025,Depot B,LED-T5ES3F-202,Lighting,4,84.86
01-06-2025,Depot B,LED-T5PR-31004,Lighting,49,77.86
01-06-2025,Depot C,CL-ME-36-B,Lighting,32,82.66
01-06-2025,Depot C,CL-SE-36-B,Lighting,28,77.84
01-06-2025,Depot C,DRV-COB-13,Lighting,2,84.17
01-06-2025,Depot C,LED-000502-BLB,Lighting,33,82.17
01-06-2025,Depot C,LED-000502-GRB,Lighting,21,83.76
01-06-2025,Depot C,LED-000502-ORB,Lighting,37,81.3
01-06-2025,Depot C,LED-000502-PKB,Lighting,155,84.97
01-06-2025,Depot C,LED-000502-RDB,Lighting,26,84.15
01-06-2025,Depot C,LED-000502-YLB,Lighting,36,80.12
01-06-2025,Depot C,LED-005001-B3S,Lighting,5,75.07
01-06-2025,Depot C,LED-005001-CCB,Lighting,9,75.4
01-06-2025,Depot C,LED-005001-CFB,Lighting,9,75.12
01-06-2025,Depot C,LED-005002-CCB,Lighting,9,84.8
01-06-2025,Depot C,LED-005002-CFB,Lighting,9,83.94
01-06-2025,Depot C,LED-005003-CCB,Lighting,9,75.26
01-06-2025,Depot C,LED-005003-CFB,Lighting,9,78.11
01-06-2025,Depot C,LED-005004-CCB,Lighting,7,80.86
01-06-2025,Depot C,LED-005004-CFB,Lighting,10,77.53
01-06-2025,Depot C,LED-005006-CCB,Lighting,9,80.19
01-06-2025,Depot C,LED-005006-CFB,Lighting,9,83.26
01-06-2025,Depot C,LED-007001-B3S,Lighting,30,81.46
01-06-2025,Depot C,LED-007002-B,Lighting,8,84.85
01-06-2025,Depot C,LED-009001-B3S,Lighting,32,83.19
01-06-2025,Depot C,LED-012001-B3S,Lighting,78,77.33
01-06-2025,Depot C,LED-014001-B3S,Lighting,22,79.48
01-06-2025,Depot C,LED-031-B3SHL,Lighting,5,82.41
01-06-2025,Depot C,LED-031RS,Lighting,2,78.6
01-06-2025,Depot C,LED-031SS,Lighting,2,76.33
01-06-2025,Depot C,LED-032ESP-SQ,Lighting,4,81.88
01-06-2025,Depot C,LED-032RS,Lighting,4,76.17
01-06-2025,Depot C,LED-03E2-CP,Lighting,3,81.17
01-06-2025,Depot C,LED-051-B3SHL,Lighting,48,83.52
01-06-2025,Depot C,LED-052-B3SHL,Lighting,22,81.74
01-06-2025,Depot C,LED-054-B3SHL,Lighting,6,81.56
01-06-2025,Depot C,LED-061ESP-RD,Lighting,2,80.56
01-06-2025,Depot C,LED-061ESP-SQ,Lighting,2,84.44
01-06-2025,Depot C,LED-061RS,Lighting,2,76.47
01-06-2025,Depot C,LED-062ESP-RD,Lighting,2,77.06
01-06-2025,Depot C,LED-062ESP-SQ,Lighting,2,84.21
01-06-2025,Depot C,LED-062RS,Lighting,15,78.12
01-06-2025,Depot C,LED-063RS,Lighting,3,83.43
01-06-2025,Depot C,LED-06ES-RSF-RD,Lighting,10,78.39
01-06-2025,Depot C,LED-06ES-RSF-SQ,Lighting,4,78.74
01-06-2025,Depot C,LED-06RE1-CP,Lighting,2,80.25
01-06-2025,Depot C,LED-06RE2-CP,Lighting,4,77.28
01-06-2025,Depot C,LED-06SE1-SP,Lighting,4,83.07
01-06-2025,Depot C,LED-071-B3SHL,Lighting,22,78.87
01-06-2025,Depot C,LED-072-B3SHL,Lighting,25,84.34
01-06-2025,Depot C,LED-073-B3SHL,Lighting,7,83.1
01-06-2025,Depot C,LED-074-B3SHL,Lighting,18,82.62
01-06-2025,Depot C,LED-091-B3SHL,Lighting,16,75.35
01-06-2025,Depot C,LED-092-B3SHL,Lighting,2,83.13
01-06-2025,Depot C,LED-093-B3SHL,Lighting,7,83.63
01-06-2025,Depot C,LED-094-B3SHL,Lighting,3,82.12
01-06-2025,Depot C,LED-1001FLD-ECO,Lighting,2,81.58
01-06-2025,Depot C,LED-1001-FLD-SLKLS,Lighting,3,84.33
01-06-2025,Depot C,LED-1001-HBY-RR,Lighting,2,81.07
01-06-2025,Depot C,LED-101-ANGTL,Lighting,10,77.85
01-06-2025,Depot C,LED-101-EMG-BTN,Lighting,4,81.56
01-06-2025,Depot C,LED-11RE1-CP,Lighting,4,77.05
01-06-2025,Depot C,LED-11RE1-CP-IMP,Lighting,2,84.04
01-06-2025,Depot C,LED-11RE2-CP,Lighting,4,80.95
01-06-2025,Depot C,LED-11RE3-CP,Lighting,2,76.72
01-06-2025,Depot C,LED-11SE1-SP,Lighting,4,84.04
01-06-2025,Depot C,LED-11SE3-SP,Lighting,4,84.11
01-06-2025,Depot C,LED-121-B3SHL,Lighting,0,76.44
01-06-2025,Depot C,LED-121EMG-B,Lighting,15,84.65
01-06-2025,Depot C,LED-121ESP-RD,Lighting,1,80.19
01-06-2025,Depot C,LED-121ESP-SQ,Lighting,1,77.67
01-06-2025,Depot C,LED-121SSC,Lighting,9,76.21
01-06-2025,Depot C,LED-122-B3SHL,Lighting,10,76.4
01-06-2025,Depot C,LED-122ESP-SQ,Lighting,1,82.32
01-06-2025,Depot C,LED-122SSC,Lighting,1,81.23
01-06-2025,Depot C,LED-123ESP-SQ,Lighting,8,81.34
01-06-2025,Depot C,LED-12ES-RSF-RD,Lighting,4,84.04
01-06-2025,Depot C,LED-12ES-RSF-SQ,Lighting,4,82.61
01-06-2025,Depot C,LED-132RS,Lighting,3,81.46
01-06-2025,Depot C,LED-133RS,Lighting,9,76.05
01-06-2025,Depot C,LED-141-B3SHL,Lighting,22,82.21
01-06-2025,Depot C,LED-142-B3SHL,Lighting,8,82.37
01-06-2025,Depot C,LED-14RE1-CP,Lighting,12,84.93
01-06-2025,Depot C,LED-14RE3-CP,Lighting,4,77.62
01-06-2025,Depot C,LED-14SE1-SP,Lighting,92,79.42
01-06-2025,Depot C,LED-14SE1-SP-IMP,Lighting,4,80.81
01-06-2025,Depot C,LED-14SE2-SP,Lighting,14,83.41
01-06-2025,Depot C,LED-151ESP-RD,Lighting,12,80.21
01-06-2025,Depot C,LED-151ESP-SQ,Lighting,8,77.41
01-06-2025,Depot C,LED-151-WMMR-STF,Lighting,0,83.98
01-06-2025,Depot C,LED-152ESP-SQ,Lighting,4,77.12
01-06-2025,Depot C,LED-153ESP-RD,Lighting,7,82.71
01-06-2025,Depot C,LED-15ES-RSF-RD,Lighting,46,83.55
01-06-2025,Depot C,LED-15ES-RSF-SQ,Lighting,2,79.7
01-06-2025,Depot C,LED-18001-B3S,Lighting,2,84.73
01-06-2025,Depot C,LED-181-B3SHL,Lighting,8,83.91
01-06-2025,Depot C,LED-181ESP-RD,Lighting,4,78.29
01-06-2025,Depot C,LED-181ESP-SQ,Lighting,1,81.12
01-06-2025,Depot C,LED-181SSC,Lighting,129,82.66
01-06-2025,Depot C,LED-182-B3SHL,Lighting,7,76.32
01-06-2025,Depot C,LED-182ESP-RD,Lighting,2,75.31
01-06-2025,Depot C,LED-18ES-RSF-SQ,Lighting,4,85.05
01-06-2025,Depot C,LED-18RE1-CP,Lighting,4,77.69
01-06-2025,Depot C,LED-18RE2-CP,Lighting,4,76.03
01-06-2025,Depot C,LED-18RE3-CP,Lighting,5,75.96
01-06-2025,Depot C,LED-18SE1-SP,Lighting,4,78.79
01-06-2025,Depot C,LED-18SE2-SP,Lighting,4,76.87
01-06-2025,Depot C,LED-2001-HBY-RR,Lighting,0,83.67
01-06-2025,Depot C,LED-201-EMG-BTN,Lighting,4,84.0
01-06-2025,Depot C,LED-201FLD-ECO,Lighting,2,80.79
01-06-2025,Depot C,LED-201-RDL-PC,Lighting,3,83.16
01-06-2025,Depot C,LED-201-RDR-BTN,Lighting,4,81.78
01-06-2025,Depot C,LED-201-RDRD-BTN,Lighting,11,75.98
01-06-2025,Depot C,LED-231-B3SHL,Lighting,8,81.87
01-06-2025,Depot C,LED-241SSC,Lighting,2,78.3
01-06-2025,Depot C,LED-301-FLD-SLKLS,Lighting,4,79.62
01-06-2025,Depot C,LED-301-PCH-B,Lighting,36,77.29
01-06-2025,Depot C,LED-302-FLD-SLKLS,Lighting,2,79.09
01-06-2025,Depot C,LED-303-PCH-B,Lighting,2,83.37
01-06-2025,Depot C,LED-361-CRCP-EPL,Lighting,9,84.85
01-06-2025,Depot C,LED-361GSSP,Lighting,7,82.02
01-06-2025,Depot C,LED-361-T5PR,Lighting,5,83.32
01-06-2025,Depot C,LED-401-PCH-B,Lighting,4,83.99
01-06-2025,Depot C,LED-401-T8PRB,Lighting,42,76.59
01-06-2025,Depot C,LED-501-FLD-SLKLS,Lighting,5,81.3
01-06-2025,Depot C,LED-501-PCH-B,Lighting,27,84.89
01-06-2025,Depot C,LED-502-FLD-SLKLS,Lighting,0,77.87
01-06-2025,Depot C,LED-502-PCH-B,Lighting,2,78.51
01-06-2025,Depot C,LED-503-PCH-B,Lighting,8,81.19
01-06-2025,Depot C,LED-BB-30001-3S,Lighting,80,84.45
01-06-2025,Depot C,LED-BB-30002,Lighting,38,79.95
01-06-2025,Depot C,LED-BB-30007,Lighting,8,82.82
01-06-2025,Depot C,LED-BB-30012,Lighting,6,76.79
01-06-2025,Depot C,LED-MSP-34001R,Lighting,9,76.54
01-06-2025,Depot C,LED-MSP-34002R,Lighting,1,75.96
01-06-2025,Depot C,LED-MSP-34013R,Lighting,9,84.43
01-06-2025,Depot C,LED-MSP-34014R,Lighting,9,79.35
01-06-2025,Depot C,LED-MSP-34015R,Lighting,9,83.5
01-06-2025,Depot C,LED-STLERKT-301,Lighting,1,83.9
01-06-2025,Depot C,LED-STLERKT-451,Lighting,1,76.79
01-06-2025,Depot C,LED-T5E-31101,Lighting,4,77.65
01-06-2025,Depot C,LED-T5E-31102,Lighting,23,78.69
01-06-2025,Depot C,LED-T5E-31103,Lighting,1,76.4
01-06-2025,Depot C,LED-T5E-31104,Lighting,200,83.64
01-06-2025,Depot C,LED-T5E-31105,Lighting,50,76.0
01-06-2025,Depot C,LED-T5E-31106,Lighting,4,81.24
01-06-2025,Depot C,LED-T5E-31110,Lighting,15,76.05
01-06-2025,Depot C,LED-T5ES-201,Lighting,23,82.35
01-06-2025,Depot C,LED-T5ES-202,Lighting,4,80.12
01-06-2025,Depot C,LED-T5ES-203,Lighting,169,79.69
01-06-2025,Depot C,LED-T5ES-241,Lighting,282,84.44
01-06-2025,Depot C,LED-T5ES-242,Lighting,7,77.79
01-06-2025,Depot C,LED-T5ES3F-201,Lighting,13,80.18
01-06-2025,Depot C,LED-T5ES3F-202,Lighting,63,82.11
01-06-2025,Depot C,LED-T5ES3F-203,Lighting,4,80.49
01-06-2025,Depot E,CL-ME-36-B,Lighting,6,78.48
01-06-2025,Depot E,CL-SE-36-B,Lighting,11,83.44
01-06-2025,Depot E,CL-T5O-WA-28,Lighting,4,83.86
01-06-2025,Depot E,LED-000502-ORB,Lighting,37,84.37
01-06-2025,Depot E,LED-000502-RDB,Lighting,9,80.5
01-06-2025,Depot E,LED-005001-B3S,Lighting,26,76.95
01-06-2025,Depot E,LED-005001-CCB,Lighting,9,81.06
01-06-2025,Depot E,LED-005001-CFB,Lighting,8,84.97
01-06-2025,Depot E,LED-005001-DL,Lighting,14,84.76
01-06-2025,Depot E,LED-005002-CCB,Lighting,9,77.73
01-06-2025,Depot E,LED-005002-DL,Lighting,7,76.61
01-06-2025,Depot E,LED-005003-CCB,Lighting,9,79.0
01-06-2025,Depot E,LED-005003-CFB,Lighting,9,81.71
01-06-2025,Depot E,LED-005003-DL,Lighting,27,78.34
01-06-2025,Depot E,LED-005004-CCB,Lighting,18,78.55
01-06-2025,Depot E,LED-005004-CFB,Lighting,9,84.66
01-06-2025,Depot E,LED-005004-DL,Lighting,26,81.43
01-06-2025,Depot E,LED-005005-CCB,Lighting,9,76.31
01-06-2025,Depot E,LED-005005-CFB,Lighting,9,76.03
01-06-2025,Depot E,LED-005005-DL,Lighting,76,75.26
01-06-2025,Depot E,LED-005006-CFB,Lighting,9,78.5
01-06-2025,Depot E,LED-005006-DL,Lighting,30,75.25
01-06-2025,Depot E,LED-005007-DL,Lighting,26,79.49
01-06-2025,Depot E,LED-007001-B3S,Lighting,20,79.21
01-06-2025,Depot E,LED-009001-B3S,Lighting,57,83.1
01-06-2025,Depot E,LED-031-B3SHL,Lighting,19,79.09
01-06-2025,Depot E,LED-051-B3SHL,Lighting,20,81.63
01-06-2025,Depot E,LED-052-B3SHL,Lighting,15,75.73
01-06-2025,Depot E,LED-054-B3SHL,Lighting,7,75.91
01-06-2025,Depot E,LED-061-FDDL,Lighting,12,80.71
01-06-2025,Depot E,LED-061RSC,Lighting,2,75.98
01-06-2025,Depot E,LED-062ESP-SQ,Lighting,4,83.82
01-06-2025,Depot E,LED-062-FDDL,Lighting,11,82.31
01-06-2025,Depot E,LED-062RSC,Lighting,2,77.68
01-06-2025,Depot E,LED-06ES-RSF-SQ,Lighting,4,85.06
01-06-2025,Depot E,LED-06RE2-CP,Lighting,4,77.07
01-06-2025,Depot E,LED-071-B3SHL,Lighting,9,76.92
01-06-2025,Depot E,LED-082RS,Lighting,2,81.32
01-06-2025,Depot E,LED-091-B3SHL,Lighting,160,75.27
01-06-2025,Depot E,LED-092-B3SHL,Lighting,53,75.2
01-06-2025,Depot E,LED-093-B3SHL,Lighting,21,82.21
01-06-2025,Depot E,LED-094-B3SHL,Lighting,13,77.68
01-06-2025,Depot E,LED-09RE2-CP,Lighting,2,84.4
01-06-2025,Depot E,LED-09RE2-CP-IMP,Lighting,10,79.31
01-06-2025,Depot E,LED-101-ANGTL,Lighting,2,80.21
01-06-2025,Depot E,LED-101BLKD-OVL,Lighting,4,79.59
01-06-2025,Depot E,LED-101-EMG-BTN,Lighting,2,75.29
01-06-2025,Depot E,LED-101FLD-ECO,Lighting,2,84.09
01-06-2025,Depot E,LED-121-B3SHL,Lighting,12,76.24
01-06-2025,Depot E,LED-121RSC,Lighting,2,79.61
01-06-2025,Depot E,LED-122SSC,Lighting,2,77.96
01-06-2025,Depot E,LED-132RS,Lighting,2,81.11
01-06-2025,Depot E,LED-141-B3SHL,Lighting,26,84.54
01-06-2025,Depot E,LED-142-B3SHL,Lighting,15,82.73
01-06-2025,Depot E,LED-14RE1-CP,Lighting,32,76.21
01-06-2025,Depot E,LED-14RE1-CP-IMP,Lighting,2,76.39
01-06-2025,Depot E,LED-14SE1-SP,Lighting,6,83.62
01-06-2025,Depot E,LED-151ESP-RD,Lighting,10,81.0
01-06-2025,Depot E,LED-153RS-PCM,Lighting,4,81.07
01-06-2025,Depot E,LED-181-B3SHL,Lighting,106,79.82
01-06-2025,Depot E,LED-181ESP-RD,Lighting,8,82.45
01-06-2025,Depot E,LED-181RSC,Lighting,4,76.94
01-06-2025,Depot E,LED-181SSC,Lighting,2,83.25
01-06-2025,Depot E,LED-182ESP-SQ,Lighting,2,83.53
01-06-2025,Depot E,LED-183ESP-RD,Lighting,2,83.04
01-06-2025,Depot E,LED-18ES-RSF-SQ,Lighting,4,78.0
01-06-2025,Depot E,LED-18RE1-CP,Lighting,8,81.89
01-06-2025,Depot E,LED-18SE1-SP,Lighting,2,80.69
01-06-2025,Depot E,LED-2001-FLD-SLKLS,Lighting,2,83.96
01-06-2025,Depot E,LED-221GSSP,Lighting,5,84.22
01-06-2025,Depot E,LED-231-B3SHL,Lighting,39,83.3
01-06-2025,Depot E,LED-241SSC,Lighting,2,79.17
01-06-2025,Depot E,LED-241STP-20,Lighting,5,78.93
01-06-2025,Depot E,LED-242STP-20,Lighting,2,77.02
01-06-2025,Depot E,LED-246STP-20,Lighting,2,78.93
01-06-2025,Depot E,LED-24STP-RGB20,Lighting,2,75.49
01-06-2025,Depot E,LED-301FLD-ECO,Lighting,2,84.81
01-06-2025,Depot E,LED-301-PCH-B,Lighting,4,81.11
01-06-2025,Depot E,LED-302-PCH-B,Lighting,4,76.92
01-06-2025,Depot E,LED-361-CRCP-EPL,Lighting,1,78.43
01-06-2025,Depot E,LED-361-T5PR,Lighting,8,75.28
01-06-2025,Depot E,LED-401-PCH-B,Lighting,7,77.95
01-06-2025,Depot E,LED-401-T8PRB,Lighting,32,78.27
01-06-2025,Depot E,LED-402-PCH-B,Lighting,2,77.64
01-06-2025,Depot E,LED-403-PCH-B,Lighting,13,77.44
01-06-2025,Depot E,LED-4PPL-31304,Lighting,4,84.84
01-06-2025,Depot E,LED-501FLD-ECO,Lighting,4,80.61
01-06-2025,Depot E,LED-501-PCH-B,Lighting,1,84.06
01-06-2025,Depot E,LED-503-PCH-B,Lighting,2,81.45
01-06-2025,Depot E,LED-504-PCH-B,Lighting,4,80.86
01-06-2025,Depot E,LED-BB-30001-3S,Lighting,19,78.53
01-06-2025,Depot E,LED-BB-30002,Lighting,15,81.39
01-06-2025,Depot E,LED-BB-30003,Lighting,15,77.09
01-06-2025,Depot E,LED-BB-30004,Lighting,8,82.39
01-06-2025,Depot E,LED-BB-30007,Lighting,8,84.18
01-06-2025,Depot E,LED-BB-30009,Lighting,8,80.46
01-06-2025,Depot E,LED-BB-30011,Lighting,6,75.89
01-06-2025,Depot E,LED-BB-30012,Lighting,4,81.89
01-06-2025,Depot E,LED-BB-30013,Lighting,8,84.66
01-06-2025,Depot E,LED-JB031-DL,Lighting,31,76.39
01-06-2025,Depot E,LED-JB032-DL,Lighting,34,82.64
01-06-2025,Depot E,LED-JB033-DL,Lighting,6,81.82
01-06-2025,Depot E,LED-JB034-DL,Lighting,12,78.07
01-06-2025,Depot E,LED-JB035-DL,Lighting,6,84.65
01-06-2025,Depot E,LED-JB036-DL,Lighting,17,75.94
01-06-2025,Depot E,LED-JB037-DL,Lighting,11,78.63
01-06-2025,Depot E,LED-MSP-34001R,Lighting,9,81.44
01-06-2025,Depot E,LED-MSP-34002R,Lighting,17,84.62
01-06-2025,Depot E,LED-STLERKT-1201,Lighting,7,81.48
01-06-2025,Depot E,LED-STLERKT-151,Lighting,2,81.23
01-06-2025,Depot E,LED-STLERKT-201,Lighting,2,82.27
01-06-2025,Depot E,LED-STLERKT-251,Lighting,3,82.93
01-06-2025,Depot E,LED-STLERKT-301,Lighting,1,84.99
01-06-2025,Depot E,LED-STLERKT-361,Lighting,1,80.91
01-06-2025,Depot E,LED-T5E-31101,Lighting,3,75.47
01-06-2025,Depot E,LED-T5E-31102,Lighting,4,79.58
01-06-2025,Depot E,LED-T5E-31104,Lighting,5,77.49
01-06-2025,Depot E,LED-T5E-31105,Lighting,3,82.98
01-06-2025,Depot E,LED-T5E-31110,Lighting,310,84.55
01-06-2025,Depot E,LED-T5ES-201,Lighting,311,76.46
01-06-2025,Depot E,LED-T5ES-202,Lighting,4,75.63
01-06-2025,Depot E,LED-T5ES3F-201,Lighting,698,83.98
01-06-2025,Depot E,LED-T5ES3F-202,Lighting,44,76.49
01-06-2025,Depot F,DRV-STP-12V2A,Lighting,7,78.37
01-06-2025,Depot F,LED-000502-BLB,Lighting,65,81.12
01-06-2025,Depot F,LED-000502-GRB,Lighting,18,75.28
01-06-2025,Depot F,LED-000502-ORB,Lighting,30,79.93
01-06-2025,Depot F,LED-000502-PKB,Lighting,13,81.36
01-06-2025,Depot F,LED-000502-RDB,Lighting,114,82.58
01-06-2025,Depot F,LED-000502-YLB,Lighting,64,81.58
01-06-2025,Depot F,LED-005001-B3S,Lighting,350,77.94
01-06-2025,Depot F,LED-005001-CFB,Lighting,9,77.81
01-06-2025,Depot F,LED-005001-DL,Lighting,192,79.14
01-06-2025,Depot F,LED-005002-CFB,Lighting,19,84.75
01-06-2025,Depot F,LED-005002-DL,Lighting,51,80.9
01-06-2025,Depot F,LED-005003-CCB,Lighting,9,84.61
01-06-2025,Depot F,LED-005003-CFB,Lighting,10,83.88
01-06-2025,Depot F,LED-005003-DL,Lighting,272,84.09
01-06-2025,Depot F,LED-005004-CCB,Lighting,25,79.31
01-06-2025,Depot F,LED-005004-DL,Lighting,28,80.01
01-06-2025,Depot F,LED-005005-DL,Lighting,11,84.83
01-06-2025,Depot F,LED-005006-DL,Lighting,44,75.72
01-06-2025,Depot F,LED-005007-DL,Lighting,102,78.67
01-06-2025,Depot F,LED-007001-B3S,Lighting,1129,83.26
01-06-2025,Depot F,LED-009001-B3S,Lighting,17,75.97
01-06-2025,Depot F,LED-031-B3SHL,Lighting,23,83.88
01-06-2025,Depot F,LED-031ESP-RD,Lighting,7,75.17
01-06-2025,Depot F,LED-031ESP-SQ,Lighting,8,77.62
01-06-2025,Depot F,LED-031RS-PCM,Lighting,4,83.92
01-06-2025,Depot F,LED-031-STKR-DL,Lighting,9,77.87
01-06-2025,Depot F,LED-032ESP-RD,Lighting,3,84.16
01-06-2025,Depot F,LED-032ESP-SQ,Lighting,2,81.58
01-06-2025,Depot F,LED-032RS,Lighting,4,83.93
01-06-2025,Depot F,LED-032RS-PCM,Lighting,4,81.25
01-06-2025,Depot F,LED-033RS,Lighting,4,77.48
01-06-2025,Depot F,LED-033-STKR-DL,Lighting,109,78.37
01-06-2025,Depot F,LED-034-STKR-DL,Lighting,19,79.79
01-06-2025,Depot F,LED-035-STKR-DL,Lighting,19,77.75
01-06-2025,Depot F,LED-036-STKR-DL,Lighting,19,84.41
01-06-2025,Depot F,LED-037-STKR-DL,Lighting,19,83.62
01-06-2025,Depot F,LED-051-B3SHL,Lighting,5,81.55
01-06-2025,Depot F,LED-052-B3SHL,Lighting,17,81.15
01-06-2025,Depot F,LED-054-B3SHL,Lighting,11,75.55
01-06-2025,Depot F,LED-061-FDDL,Lighting,4,80.52
01-06-2025,Depot F,LED-061-RDL-PC,Lighting,11,80.18
01-06-2025,Depot F,LED-061RSC,Lighting,12,82.92
01-06-2025,Depot F,LED-061RS-PCM,Lighting,7,84.16
01-06-2025,Depot F,LED-062ESP-RD,Lighting,37,75.44
01-06-2025,Depot F,LED-062ESP-SQ,Lighting,29,80.12
01-06-2025,Depot F,LED-063ESP-RD,Lighting,79,83.92
01-06-2025,Depot F,LED-063RS-PCM,Lighting,2,79.86
01-06-2025,Depot F,LED-06ES-RSF-RD,Lighting,4,76.83
01-06-2025,Depot F,LED-06ES-RSF-SQ,Lighting,1,84.91
01-06-2025,Depot F,LED-06RE3-CP,Lighting,4,76.14
01-06-2025,Depot F,LED-071-B3SHL,Lighting,11,76.29
01-06-2025,Depot F,LED-071-RIMLESS-RP,Lighting,4,75.48
01-06-2025,Depot F,LED-071-RIMLESS-SP,Lighting,3,82.23
01-06-2025,Depot F,LED-072-B3SHL,Lighting,10,76.81
01-06-2025,Depot F,LED-073-RIMLESS-RP,Lighting,13,78.47
01-06-2025,Depot F,LED-074-B3SHL,Lighting,8,81.11
01-06-2025,Depot F,LED-082RS,Lighting,4,80.16
01-06-2025,Depot F,LED-083RS,Lighting,4,75.45
01-06-2025,Depot F,LED-090001-DL,Lighting,168,81.92
01-06-2025,Depot F,LED-091-B3SHL,Lighting,366,81.91
01-06-2025,Depot F,LED-092-B3SHL,Lighting,151,75.21
01-06-2025,Depot F,LED-093-B3SHL,Lighting,3,79.99
01-06-2025,Depot F,LED-094-B3SHL,Lighting,19,76.5
01-06-2025,Depot F,LED-09RE1-CP,Lighting,11,76.06
01-06-2025,Depot F,LED-09RE1-CP-IMP,Lighting,47,83.12
01-06-2025,Depot F,LED-09SE1-SP,Lighting,6,80.38
01-06-2025,Depot F,LED-09SE1-SP-IMP,Lighting,0,83.79
01-06-2025,Depot F,LED-1001FLD-ECO,Lighting,4,78.79
01-06-2025,Depot F,LED-1001-FLD-SLKLS,Lighting,4,79.04
01-06-2025,Depot F,LED-101-ANGTL,Lighting,30,77.02
01-06-2025,Depot F,LED-101-EMG-BTN,Lighting,4,75.96
01-06-2025,Depot F,LED-101FLD-ECO,Lighting,2,77.29
01-06-2025,Depot F,LED-11RE1-CP,Lighting,16,76.25
01-06-2025,Depot F,LED-121-B3SHL,Lighting,55,75.18
01-06-2025,Depot F,LED-121-RDL-PC,Lighting,4,84.0
01-06-2025,Depot F,LED-121-RIMLESS-RP,Lighting,8,83.01
01-06-2025,Depot F,LED-121-RIMLESS-SP,Lighting,4,79.07
01-06-2025,Depot F,LED-121RSC,Lighting,6,75.76
01-06-2025,Depot F,LED-121-SDL-PC,Lighting,6,77.88
01-06-2025,Depot F,LED-122-B3SHL,Lighting,10,75.57
01-06-2025,Depot F,LED-122ESP-RD,Lighting,8,76.42
01-06-2025,Depot F,LED-122ESP-SQ,Lighting,6,78.15
01-06-2025,Depot F,LED-122-RDL-PC,Lighting,7,75.54
01-06-2025,Depot F,LED-123-B3SHL,Lighting,10,78.06
01-06-2025,Depot F,LED-123ESP-RD,Lighting,34,84.52
01-06-2025,Depot F,LED-123ESP-SQ,Lighting,3,85.06
01-06-2025,Depot F,LED-123-RIMLESS-RP,Lighting,13,76.55
01-06-2025,Depot F,LED-124-B3SHL,Lighting,31,75.22
01-06-2025,Depot F,LED-12ES-RSF-RD,Lighting,3,84.56
01-06-2025,Depot F,LED-12ES-RSF-SQ,Lighting,4,83.44
01-06-2025,Depot F,LED-141-B3SHL,Lighting,12,80.22
01-06-2025,Depot F,LED-142-B3SHL,Lighting,8,79.51
01-06-2025,Depot F,LED-14RE1-CP,Lighting,26,80.16
01-06-2025,Depot F,LED-14SE1-SP,Lighting,0,84.77
01-06-2025,Depot F,LED-1501-FLD-SLKLS,Lighting,1,82.73
01-06-2025,Depot F,LED-151ESP-SQ,Lighting,21,78.82
01-06-2025,Depot F,LED-151-RDL-PC,Lighting,84,76.11
01-06-2025,Depot F,LED-151-RIMLESS-RP,Lighting,9,80.9
01-06-2025,Depot F,LED-151-RIMLESS-SP,Lighting,2,83.2
01-06-2025,Depot F,LED-151RS-PCM,Lighting,4,81.81
01-06-2025,Depot F,LED-151-SDL-PC,Lighting,5,84.57
01-06-2025,Depot F,LED-152ESP-RD,Lighting,13,75.8
01-06-2025,Depot F,LED-153ESP-RD,Lighting,24,76.54
01-06-2025,Depot F,LED-153-RIMLESS-SP,Lighting,4,78.97
01-06-2025,Depot F,LED-15ES-RSF-RD,Lighting,12,75.72
01-06-2025,Depot F,LED-181-B3SHL,Lighting,44,82.81
01-06-2025,Depot F,LED-181ESP-RD,Lighting,2,83.24
01-06-2025,Depot F,LED-181ESP-SQ,Lighting,6,79.74
01-06-2025,Depot F,LED-181SSC,Lighting,4,76.01
01-06-2025,Depot F,LED-182-B3SHL,Lighting,7,77.22
01-06-2025,Depot F,LED-182ESP-RD,Lighting,3,79.28
01-06-2025,Depot F,LED-183ESP-RD,Lighting,7,78.77
01-06-2025,Depot F,LED-18ES-RSF-RD,Lighting,3,75.34
01-06-2025,Depot F,LED-18ES-RSF-SQ,Lighting,2,83.08
01-06-2025,Depot F,LED-2001-HBY-RR,Lighting,5,75.76
01-06-2025,Depot F,LED-201FLD-ECO,Lighting,4,80.33
01-06-2025,Depot F,LED-231-B3SHL,Lighting,20,77.93
01-06-2025,Depot F,LED-241STP-20,Lighting,2,82.0
01-06-2025,Depot F,LED-242STP-20,Lighting,16,81.3
01-06-2025,Depot F,LED-245STP-20,Lighting,2,78.2
01-06-2025,Depot F,LED-246STP-20,Lighting,9,78.8
01-06-2025,Depot F,LED-247STP-20,Lighting,9,75.62
