Month,Region,SKU,Quantity,Price,Fitted,Revenue,Percentage Change,Projected Revenue,Projected Demand,
01-Aug-21,North,B,267,54,219,14418,-4,13841,280,
01-Sep-21,North,B,146,42,118,6132,-4,5887,153,
01-Oct-21,North,B,284,29,256,8236,-4,7907,298,
01-Nov-21,North,B,164,16,148,2624,-4,2519,172,
01-Dec-21,North,B,228,36,185,8208,-4,7880,239,
01-Jan-22,North,B,76,39,68,2964,-4,2845,80,
01-Feb-22,North,B,284,48,230,13632,-4,13087,298,
01-Mar-22,North,B,229,55,192,12595,-4,12091,240,
01-Apr-22,North,B,108,40,95,4320,-4,4147,113,
01-May-22,North,B,295,18,245,5310,-4,5098,309,
01-Jun-22,North,B,163,30,135,4890,-4,4694,171,
01-Jul-22,North,B,325,25,283,8125,-4,7800,341,
01-Aug-22,North,B,198,42,178,8316,-4,7983,208,
01-Sep-22,North,B,349,22,307,7678,-4,7371,366,
01-Oct-22,North,B,112,21,92,2352,-4,2258,117,
01-Nov-22,North,B,205,35,170,7175,-4,6888,215,
01-Dec-22,North,B,292,53,242,15476,-4,14857,306,
01-Jan-23,North,B,234,13,192,3042,-4,2920,245,
01-Feb-23,North,B,142,54,115,7668,-4,7361,149,
01-Mar-23,North,B,124,39,102,4836,-4,4643,130,
01-Apr-23,North,B,172,47,139,8084,-4,7761,180,
01-May-23,North,B,138,43,112,5934,-4,5697,145,
01-Jun-23,North,B,162,44,144,7128,-4,6843,170,
01-Jul-23,North,B,319,31,287,9889,-4,9493,334,
01-Aug-23,North,B,260,23,218,5980,-4,5741,272,
01-Sep-23,North,B,274,45,227,12330,-4,11837,287,
01-Oct-23,North,B,176,40,143,7040,-4,6758,184,
01-Nov-23,North,B,198,13,170,2574,-4,2471,208,
01-Dec-23,North,B,199,55,163,10945,-4,10507,209,
01-Jan-24,North,B,236,48,210,11328,-4,10875,247,
01-Feb-24,North,B,270,48,227,12960,-4,12442,283,
01-Mar-24,North,B,297,31,255,9207,-4,8839,311,
01-Apr-24,North,B,119,51,98,6069,-4,5826,125,
01-May-24,North,B,299,34,251,10166,-4,9759,313,
01-Jun-24,North,B,267,41,238,10947,-4,10509,280,
01-Jul-24,North,B,296,55,252,16280,-4,15629,310,
01-Aug-24,North,B,320,32,259,10240,-4,9830,335,
01-Sep-24,North,B,333,55,293,18315,-4,17582,349,
01-Oct-24,North,B,241,17,210,4097,-4,3933,253,
01-Nov-24,North,B,330,18,277,5940,-4,5702,346,
01-Dec-24,North,B,128,38,115,4864,-4,4669,134,
01-Jan-25,North,B,296,11,249,3256,-4,3126,310,
01-Feb-25,North,B,132,55,116,7260,-4,6970,138,
01-Mar-25,North,B,162,26,138,4212,-4,4044,170,
01-Apr-21,North,B,138,61,120,8418,-4,8081,145,
01-May-21,North,B,533,61,480,32513,-4,31212,559,
01-Jun-21,North,B,316,62,284,19592,-4,18808,331,
01-Jul-21,North,B,444,38,373,16872,-4,16197,465,
01-Aug-21,North,B,425,60,349,25500,-4,24480,445,
01-Sep-21,North,B,235,48,204,11280,-4,10829,246,
01-Oct-21,North,B,474,33,412,15642,-4,15016,497,
01-Nov-21,North,B,279,18,229,5022,-4,4821,292,
01-Dec-21,North,B,367,40,316,14680,-4,14093,385,
01-Jan-22,North,B,125,43,103,5375,-4,5160,131,
01-Feb-22,North,B,480,53,413,25440,-4,24422,503,
01-Mar-22,North,B,385,63,347,24255,-4,23285,403,
01-Apr-22,North,B,189,45,166,8505,-4,8165,198,
01-May-22,North,B,475,20,394,9500,-4,9120,498,
01-Jun-22,North,B,245,34,201,8330,-4,7997,257,
01-Jul-22,North,B,569,28,484,15932,-4,15295,596,
01-Aug-22,North,B,333,48,280,15984,-4,15345,349,
01-Sep-22,North,B,544,25,457,13600,-4,13056,570,
01-Oct-22,North,B,174,23,141,4002,-4,3842,182,
01-Nov-22,North,B,344,39,299,13416,-4,12879,361,
01-Dec-22,North,B,450,60,401,27000,-4,25920,472,
01-Jan-23,North,B,365,15,310,5475,-4,5256,383,
01-Feb-23,North,B,256,62,210,15872,-4,15237,268,
01-Mar-23,North,B,219,44,180,9636,-4,9251,230,
01-Apr-23,North,B,310,54,254,16740,-4,16070,325,
01-May-23,North,B,224,48,202,10752,-4,10322,235,
01-Jun-23,North,B,290,50,252,14500,-4,13920,304,
01-Jul-23,North,B,568,35,483,19880,-4,19085,595,
01-Aug-23,North,B,429,26,386,11154,-4,10708,450,
01-Sep-23,North,B,480,51,413,24480,-4,23501,503,
01-Oct-23,North,B,271,46,244,12466,-4,11967,284,
01-Nov-23,North,B,305,14,262,4270,-4,4099,320,
01-Dec-23,North,B,314,62,279,19468,-4,18689,329,
01-Jan-24,North,B,420,53,370,22260,-4,21370,440,
01-Feb-24,North,B,459,53,409,24327,-4,23354,481,
01-Mar-24,North,B,463,34,384,15742,-4,15112,485,
01-Apr-24,North,B,188,59,160,11092,-4,10648,197,
01-May-24,North,B,466,38,396,17708,-4,17000,488,
01-Jun-24,North,B,417,46,359,19182,-4,18415,437,
01-Jul-24,North,B,468,63,407,29484,-4,28305,490,
01-Aug-24,North,B,493,36,439,17748,-4,17038,517,
01-Sep-24,North,B,569,61,472,34709,-4,33321,596,
01-Oct-24,North,B,395,19,320,7505,-4,7205,414,
01-Nov-24,North,B,502,20,432,10040,-4,9638,526,
01-Dec-24,North,B,210,43,189,9030,-4,8669,220,
01-Jan-25,North,B,471,12,414,5652,-4,5426,494,
01-Feb-25,North,B,215,61,189,13115,-4,12590,225,
01-Mar-25,North,B,290,29,241,8410,-4,8074,304,
01-Apr-21,North,B,86,53,76,4558,-5,4330,91,
01-May-21,North,B,329,54,273,17766,-5,16878,349,
01-Jun-21,North,B,204,55,184,11220,-5,10659,216,
01-Jul-21,North,B,248,33,201,8184,-5,7775,263,
01-Aug-21,North,B,267,54,219,14418,-5,13697,283,
01-Sep-21,North,B,146,42,118,6132,-5,5825,155,
01-Oct-21,North,B,284,29,256,8236,-5,7824,301,
01-Nov-21,North,B,164,16,148,2624,-5,2493,174,
01-Dec-21,North,B,228,36,185,8208,-5,7798,242,
01-Jan-22,North,B,76,39,68,2964,-5,2816,81,
01-Feb-22,North,B,284,48,230,13632,-5,12950,301,
01-Mar-22,North,B,229,55,192,12595,-5,11965,243,
01-Apr-22,North,B,108,40,95,4320,-5,4104,114,
01-May-22,North,B,295,18,245,5310,-5,5045,313,
01-Jun-22,North,B,163,30,135,4890,-5,4646,173,
01-Jul-22,North,B,325,25,283,8125,-5,7719,345,
01-Aug-22,North,B,198,42,178,8316,-5,7900,210,
01-Sep-22,North,B,349,22,307,7678,-5,7294,370,
01-Oct-22,North,B,112,21,92,2352,-5,2234,119,
01-Nov-22,North,B,205,35,170,7175,-5,6816,217,
01-Dec-22,North,B,292,53,242,15476,-5,14702,310,
01-Jan-23,North,B,234,13,192,3042,-5,2890,248,
01-Feb-23,North,B,142,54,115,7668,-5,7285,151,
01-Mar-23,North,B,124,39,102,4836,-5,4594,131,
01-Apr-23,North,B,172,47,139,8084,-5,7680,182,
01-May-23,North,B,138,43,112,5934,-5,5637,146,
01-Jun-23,North,B,162,44,144,7128,-5,6772,172,
01-Jul-23,North,B,319,31,287,9889,-5,9395,338,
01-Aug-23,North,B,260,23,218,5980,-5,5681,276,
01-Sep-23,North,B,274,45,227,12330,-5,11714,290,
01-Oct-23,North,B,176,40,143,7040,-5,6688,187,
01-Nov-23,North,B,198,13,170,2574,-5,2445,210,
01-Dec-23,North,B,199,55,163,10945,-5,10398,211,
01-Jan-24,North,B,236,48,210,11328,-5,10762,250,
01-Feb-24,North,B,270,48,227,12960,-5,12312,286,
01-Mar-24,North,B,297,31,255,9207,-5,8747,315,
01-Apr-24,North,B,119,51,98,6069,-5,5766,126,
01-May-24,North,B,299,34,251,10166,-5,9658,317,
01-Jun-24,North,B,267,41,238,10947,-5,10400,283,
01-Jul-24,North,B,296,55,252,16280,-5,15466,314,
01-Aug-24,North,B,320,32,259,10240,-5,9728,339,
01-Sep-24,North,B,333,55,293,18315,-5,17399,353,
01-Oct-24,North,B,241,17,210,4097,-5,3892,255,
01-Nov-24,North,B,330,18,277,5940,-5,5643,350,
01-Dec-24,North,B,128,38,115,4864,-5,4621,136,
01-Jan-25,North,B,296,11,249,3256,-5,3093,314,
01-Feb-25,North,B,132,55,116,7260,-5,6897,140,
01-Mar-25,North,B,162,26,138,4212,-5,4001,172,
01-Apr-21,North,B,138,61,120,8418,-5,7997,146,
01-May-21,North,B,533,61,480,32513,-5,30887,565,
01-Jun-21,North,B,316,62,284,19592,-5,18612,335,
01-Jul-21,North,B,444,38,373,16872,-5,16028,471,
01-Aug-21,North,B,425,60,349,25500,-5,24225,451,
01-Sep-21,North,B,235,48,204,11280,-5,10716,249,
01-Oct-21,North,B,474,33,412,15642,-5,14860,502,
01-Nov-21,North,B,279,18,229,5022,-5,4771,296,
01-Dec-21,North,B,367,40,316,14680,-5,13946,389,
01-Jan-22,North,B,125,43,103,5375,-5,5106,133,
01-Feb-22,North,B,480,53,413,25440,-5,24168,509,
01-Mar-22,North,B,385,63,347,24255,-5,23042,408,
01-Apr-22,North,B,189,45,166,8505,-5,8080,200,
01-May-22,North,B,475,20,394,9500,-5,9025,504,
01-Jun-22,North,B,245,34,201,8330,-5,7914,260,
01-Jul-22,North,B,569,28,484,15932,-5,15135,603,
01-Aug-22,North,B,333,48,280,15984,-5,15185,353,
01-Sep-22,North,B,544,25,457,13600,-5,12920,577,
01-Oct-22,North,B,174,23,141,4002,-5,3802,184,
01-Nov-22,North,B,344,39,299,13416,-5,12745,365,
01-Dec-22,North,B,450,60,401,27000,-5,25650,477,
01-Jan-23,North,B,365,15,310,5475,-5,5201,387,
01-Feb-23,North,B,256,62,210,15872,-5,15078,271,
01-Mar-23,North,B,219,44,180,9636,-5,9154,232,
01-Apr-23,North,B,310,54,254,16740,-5,15903,329,
01-May-23,North,B,224,48,202,10752,-5,10214,237,
01-Jun-23,North,B,290,50,252,14500,-5,13775,307,
01-Jul-23,North,B,568,35,483,19880,-5,18886,602,
01-Aug-23,North,B,429,26,386,11154,-5,10596,455,
01-Sep-23,North,B,480,51,413,24480,-5,23256,509,
01-Oct-23,North,B,271,46,244,12466,-5,11843,287,
01-Nov-23,North,B,305,14,262,4270,-5,4057,323,
01-Dec-23,North,B,314,62,279,19468,-5,18495,333,
01-Jan-24,North,B,420,53,370,22260,-5,21147,445,
01-Feb-24,North,B,459,53,409,24327,-5,23111,487,
01-Mar-24,North,B,463,34,384,15742,-5,14955,491,
01-Apr-24,North,B,188,59,160,11092,-5,10537,199,
01-May-24,North,B,466,38,396,17708,-5,16823,494,
01-Jun-24,North,B,417,46,359,19182,-5,18223,442,
01-Jul-24,North,B,468,63,407,29484,-5,28010,496,
01-Aug-24,North,B,493,36,439,17748,-5,16861,523,
01-Sep-24,North,B,569,61,472,34709,-5,32974,603,
01-Oct-24,North,B,395,19,320,7505,-5,7130,419,
01-Nov-24,North,B,502,20,432,10040,-5,9538,532,
01-Dec-24,North,B,210,43,189,9030,-5,8579,223,
01-Jan-25,North,B,471,12,414,5652,-5,5369,499,
01-Feb-25,North,B,215,61,189,13115,-5,12459,228,
01-Mar-25,North,B,290,29,241,8410,-5,7990,307,
01-Apr-21,North,C,102,64,84,6528,2,6659,100,
01-May-21,North,C,273,94,240,25662,2,26175,266,
01-Jun-21,North,C,140,78,118,10920,2,11138,137,
01-Jul-21,North,C,248,71,213,17608,2,17960,242,
01-Aug-21,North,C,237,92,201,21804,2,22240,231,
01-Sep-21,North,C,252,78,224,19656,2,20049,246,
01-Oct-21,North,C,188,84,165,15792,2,16108,183,
01-Nov-21,North,C,182,63,149,11466,2,11695,178,
01-Dec-21,North,C,131,86,117,11266,2,11491,128,
01-Jan-22,North,C,119,83,96,9877,2,10075,116,
01-Feb-22,North,C,132,52,115,6864,2,7001,129,
01-Mar-22,North,C,291,75,239,21825,2,22262,284,
01-Apr-22,North,C,216,74,175,15984,2,16304,211,
01-May-22,North,C,284,85,241,24140,2,24623,277,
01-Jun-22,North,C,110,58,95,6380,2,6508,107,
01-Jul-22,North,C,127,94,105,11938,2,12177,124,
01-Aug-22,North,C,158,52,141,8216,2,8380,154,
01-Sep-22,North,C,121,83,100,10043,2,10244,118,
01-Oct-22,North,C,114,92,96,10488,2,10698,111,
01-Nov-22,North,C,240,87,204,20880,2,21298,234,
01-Dec-22,North,C,201,54,179,10854,2,11071,196,
01-Jan-23,North,C,270,66,232,17820,2,18176,264,
01-Feb-23,North,C,266,85,239,22610,2,23062,260,
01-Mar-23,North,C,178,82,150,14596,2,14888,174,
01-Apr-23,North,C,193,66,170,12738,2,12993,188,
01-May-23,North,C,211,94,175,19834,2,20231,206,
01-Jun-23,North,C,164,62,143,10168,2,10371,160,
01-Jul-23,North,C,272,59,223,16048,2,16369,265,
01-Aug-23,North,C,242,78,206,18876,2,19254,236,
01-Sep-23,North,C,155,67,130,10385,2,10593,151,
01-Oct-23,North,C,294,73,259,21462,2,21891,287,
01-Nov-23,North,C,195,87,168,16965,2,17304,190,
01-Dec-23,North,C,298,69,262,20562,2,20973,291,
01-Jan-24,North,C,185,77,152,14245,2,14530,181,
01-Feb-24,North,C,132,98,111,12936,2,13195,129,
01-Mar-24,North,C,105,58,85,6090,2,6212,102,
01-Apr-24,North,C,174,54,141,9396,2,9584,170,
01-May-24,North,C,291,95,250,27645,2,28198,284,
01-Jun-24,North,C,123,63,100,7749,2,7904,120,
01-Jul-24,North,C,109,56,89,6104,2,6226,106,
01-Aug-24,North,C,255,69,209,17595,2,17947,249,
01-Sep-24,North,C,193,93,156,17949,2,18308,188,
01-Oct-24,North,C,287,60,247,17220,2,17564,280,
01-Nov-24,North,C,222,57,198,12654,2,12907,217,
01-Dec-24,North,C,290,75,258,21750,2,22185,283,
01-Jan-25,North,C,212,78,182,16536,2,16867,207,
01-Feb-25,North,C,102,82,91,8364,2,8531,100,
01-Mar-25,North,C,223,77,196,17171,2,17514,218,
01-Apr-21,North,C,212,67,182,14204,2,14488,207,
01-May-21,North,C,223,50,198,11150,2,11373,218,
01-Jun-21,North,C,144,100,120,14400,2,14688,141,
01-Jul-21,North,C,107,60,88,6420,2,6548,104,
01-Aug-21,North,C,144,75,122,10800,2,11016,141,
01-Sep-21,North,C,173,63,154,10899,2,11117,169,
01-Oct-21,North,C,166,91,144,15106,2,15408,162,
01-Nov-21,North,C,140,87,120,12180,2,12424,137,
01-Dec-21,North,C,133,68,116,9044,2,9225,130,
01-Jan-22,North,C,267,71,216,18957,2,19336,261,
01-Feb-22,North,C,150,99,131,14850,2,15147,146,
01-Mar-22,North,C,126,94,113,11844,2,12081,123,
01-Apr-22,North,C,293,84,243,24612,2,25104,286,
01-May-22,North,C,275,55,228,15125,2,15428,268,
01-Jun-22,North,C,137,96,121,13152,2,13415,134,
01-Jul-22,North,C,283,67,255,18961,2,19340,276,
01-Aug-22,North,C,290,80,235,23200,2,23664,283,
01-Sep-22,North,C,292,73,242,21316,2,21742,285,
01-Oct-22,North,C,116,70,100,8120,2,8282,113,
01-Nov-22,North,C,150,70,129,10500,2,10710,146,
01-Dec-22,North,C,155,74,129,11470,2,11699,151,
01-Jan-23,North,C,122,57,100,6954,2,7093,119,
01-Feb-23,North,C,232,85,188,19720,2,20114,226,
01-Mar-23,North,C,165,63,147,10395,2,10603,161,
01-Apr-23,North,C,295,83,260,24485,2,24975,288,
01-May-23,North,C,215,80,178,17200,2,17544,210,
01-Jun-23,North,C,140,77,122,10780,2,10996,137,
01-Jul-23,North,C,139,55,122,7645,2,7798,136,
01-Aug-23,North,C,145,64,117,9280,2,9466,142,
01-Sep-23,North,C,101,90,86,9090,2,9272,99,
01-Oct-23,North,C,285,100,254,28500,2,29070,278,
01-Nov-23,North,C,230,57,193,13110,2,13372,224,
01-Dec-23,North,C,118,75,105,8850,2,9027,115,
01-Jan-24,North,C,103,76,92,7828,2,7985,101,
01-Feb-24,North,C,205,76,178,15580,2,15892,200,
01-Mar-24,North,C,166,81,146,13446,2,13715,162,
01-Apr-24,North,C,243,53,214,12879,2,13137,237,
01-May-24,North,C,295,53,263,15635,2,15948,288,
01-Jun-24,North,C,238,72,214,17136,2,17479,232,
01-Jul-24,North,C,214,86,180,18404,2,18772,209,
01-Aug-24,North,C,259,99,225,25641,2,26154,253,
01-Sep-24,North,C,214,94,175,20116,2,20518,209,
01-Oct-24,North,C,121,90,109,10890,2,11108,118,
01-Nov-24,North,C,140,99,120,13860,2,14137,137,
01-Dec-24,North,C,103,63,93,6489,2,6619,101,
01-Jan-25,North,C,104,59,87,6136,2,6259,102,
01-Feb-25,North,C,185,84,154,15540,2,15851,181,
01-Mar-25,North,C,252,69,219,17388,2,17736,246,
01-Apr-21,North,C,102,64,84,6528,3,6724,98,
01-May-21,North,C,273,94,240,25662,3,26432,263,
01-Jun-21,North,C,140,78,118,10920,3,11248,135,
01-Jul-21,North,C,248,71,213,17608,3,18136,239,
01-Aug-21,North,C,237,92,201,21804,3,22458,228,
01-Sep-21,North,C,252,78,224,19656,3,20246,243,
01-Oct-21,North,C,188,84,165,15792,3,16266,181,
01-Nov-21,North,C,182,63,149,11466,3,11810,175,
01-Dec-21,North,C,131,86,117,11266,3,11604,126,
01-Jan-22,North,C,119,83,96,9877,3,10173,115,
01-Feb-22,North,C,132,52,115,6864,3,7070,127,
01-Mar-22,North,C,291,75,239,21825,3,22480,281,
01-Apr-22,North,C,216,74,175,15984,3,16464,208,
01-May-22,North,C,284,85,241,24140,3,24864,274,
01-Jun-22,North,C,110,58,95,6380,3,6571,106,
01-Jul-22,North,C,127,94,105,11938,3,12296,122,
01-Aug-22,North,C,158,52,141,8216,3,8462,152,
01-Sep-22,North,C,121,83,100,10043,3,10344,117,
01-Oct-22,North,C,114,92,96,10488,3,10803,110,
01-Nov-22,North,C,240,87,204,20880,3,21506,231,
01-Dec-22,North,C,201,54,179,10854,3,11180,194,
01-Jan-23,North,C,270,66,232,17820,3,18355,260,
01-Feb-23,North,C,266,85,239,22610,3,23288,256,
01-Mar-23,North,C,178,82,150,14596,3,15034,172,
01-Apr-23,North,C,193,66,170,12738,3,13120,186,
01-May-23,North,C,211,94,175,19834,3,20429,203,
01-Jun-23,North,C,164,62,143,10168,3,10473,158,
01-Jul-23,North,C,272,59,223,16048,3,16529,262,
01-Aug-23,North,C,242,78,206,18876,3,19442,233,
01-Sep-23,North,C,155,67,130,10385,3,10697,149,
01-Oct-23,North,C,294,73,259,21462,3,22106,283,
01-Nov-23,North,C,195,87,168,16965,3,17474,188,
01-Dec-23,North,C,298,69,262,20562,3,21179,287,
01-Jan-24,North,C,185,77,152,14245,3,14672,178,
01-Feb-24,North,C,132,98,111,12936,3,13324,127,
01-Mar-24,North,C,105,58,85,6090,3,6273,101,
01-Apr-24,North,C,174,54,141,9396,3,9678,168,
01-May-24,North,C,291,95,250,27645,3,28474,281,
01-Jun-24,North,C,123,63,100,7749,3,7981,119,
01-Jul-24,North,C,109,56,89,6104,3,6287,105,
01-Aug-24,North,C,255,69,209,17595,3,18123,246,
01-Sep-24,North,C,193,93,156,17949,3,18487,186,
01-Oct-24,North,C,287,60,247,17220,3,17737,277,
01-Nov-24,North,C,222,57,198,12654,3,13034,214,
01-Dec-24,North,C,290,75,258,21750,3,22403,280,
01-Jan-25,North,C,212,78,182,16536,3,17032,204,
01-Feb-25,North,C,102,82,91,8364,3,8615,98,
01-Mar-25,North,C,223,77,196,17171,3,17686,215,
01-Apr-21,North,C,212,67,182,14204,3,14630,204,
01-May-21,North,C,223,50,198,11150,3,11485,215,
01-Jun-21,North,C,144,100,120,14400,3,14832,139,
01-Jul-21,North,C,107,60,88,6420,3,6613,103,
01-Aug-21,North,C,144,75,122,10800,3,11124,139,
01-Sep-21,North,C,173,63,154,10899,3,11226,167,
01-Oct-21,North,C,166,91,144,15106,3,15559,160,
01-Nov-21,North,C,140,87,120,12180,3,12545,135,
01-Dec-21,North,C,133,68,116,9044,3,9315,128,
01-Jan-22,North,C,267,71,216,18957,3,19526,257,
01-Feb-22,North,C,150,99,131,14850,3,15296,145,
01-Mar-22,North,C,126,94,113,11844,3,12199,121,
01-Apr-22,North,C,293,84,243,24612,3,25350,282,
01-May-22,North,C,275,55,228,15125,3,15579,265,
01-Jun-22,North,C,137,96,121,13152,3,13547,132,
01-Jul-22,North,C,283,67,255,18961,3,19530,273,
01-Aug-22,North,C,290,80,235,23200,3,23896,280,
01-Sep-22,North,C,292,73,242,21316,3,21955,281,
01-Oct-22,North,C,116,70,100,8120,3,8364,112,
01-Nov-22,North,C,150,70,129,10500,3,10815,145,
01-Dec-22,North,C,155,74,129,11470,3,11814,149,
01-Jan-23,North,C,122,57,100,6954,3,7163,118,
01-Feb-23,North,C,232,85,188,19720,3,20312,224,
01-Mar-23,North,C,165,63,147,10395,3,10707,159,
01-Apr-23,North,C,295,83,260,24485,3,25220,284,
01-May-23,North,C,215,80,178,17200,3,17716,207,
01-Jun-23,North,C,140,77,122,10780,3,11103,135,
01-Jul-23,North,C,139,55,122,7645,3,7874,134,
01-Aug-23,North,C,145,64,117,9280,3,9558,140,
01-Sep-23,North,C,101,90,86,9090,3,9363,97,
01-Oct-23,North,C,285,100,254,28500,3,29355,275,
01-Nov-23,North,C,230,57,193,13110,3,13503,222,
01-Dec-23,North,C,118,75,105,8850,3,9116,114,
01-Jan-24,North,C,103,76,92,7828,3,8063,99,
01-Feb-24,North,C,205,76,178,15580,3,16047,198,
01-Mar-24,North,C,166,81,146,13446,3,13849,160,
01-Apr-24,North,C,243,53,214,12879,3,13265,234,
01-May-24,North,C,295,53,263,15635,3,16104,284,
01-Jun-24,North,C,238,72,214,17136,3,17650,229,
01-Jul-24,North,C,214,86,180,18404,3,18956,206,
01-Aug-24,North,C,259,99,225,25641,3,26410,250,
01-Sep-24,North,C,214,94,175,20116,3,20719,206,
01-Oct-24,North,C,121,90,109,10890,3,11217,117,
01-Nov-24,North,C,140,99,120,13860,3,14276,135,
01-Dec-24,North,C,103,63,93,6489,3,6684,99,
01-Jan-25,North,C,104,59,87,6136,3,6320,100,
01-Feb-25,North,C,185,84,154,15540,3,16006,178,
01-Mar-25,North,C,252,69,219,17388,3,17910,243,
01-Apr-21,North,C,102,64,84,6528,4,6789,97,
01-May-21,North,C,273,94,240,25662,4,26688,260,
01-Jun-21,North,C,140,78,118,10920,4,11357,133,
01-Jul-21,North,C,248,71,213,17608,4,18312,236,
01-Aug-21,North,C,237,92,201,21804,4,22676,226,
01-Sep-21,North,C,252,78,224,19656,4,20442,240,
01-Oct-21,North,C,188,84,165,15792,4,16424,179,
01-Nov-21,North,C,182,63,149,11466,4,11925,173,
01-Dec-21,North,C,131,86,117,11266,4,11717,125,
01-Jan-22,North,C,119,83,96,9877,4,10272,113,
01-Feb-22,North,C,132,52,115,6864,4,7139,126,
01-Mar-22,North,C,291,75,239,21825,4,22698,277,
01-Apr-22,North,C,216,74,175,15984,4,16623,206,
01-May-22,North,C,284,85,241,24140,4,25106,270,
01-Jun-22,North,C,110,58,95,6380,4,6635,105,
01-Jul-22,North,C,127,94,105,11938,4,12416,121,
01-Aug-22,North,C,158,52,141,8216,4,8545,150,
01-Sep-22,North,C,121,83,100,10043,4,10445,115,
01-Oct-22,North,C,114,92,96,10488,4,10908,109,
01-Nov-22,North,C,240,87,204,20880,4,21715,228,
01-Dec-22,North,C,201,54,179,10854,4,11288,191,
01-Jan-23,North,C,270,66,232,17820,4,18533,257,
01-Feb-23,North,C,266,85,239,22610,4,23514,253,
01-Mar-23,North,C,178,82,150,14596,4,15180,169,
01-Apr-23,North,C,193,66,170,12738,4,13248,184,
01-May-23,North,C,211,94,175,19834,4,20627,201,
01-Jun-23,North,C,164,62,143,10168,4,10575,156,
01-Jul-23,North,C,272,59,223,16048,4,16690,259,
01-Aug-23,North,C,242,78,206,18876,4,19631,230,
01-Sep-23,North,C,155,67,130,10385,4,10800,148,
01-Oct-23,North,C,294,73,259,21462,4,22320,280,
01-Nov-23,North,C,195,87,168,16965,4,17644,186,
01-Dec-23,North,C,298,69,262,20562,4,21384,284,
01-Jan-24,North,C,185,77,152,14245,4,14815,176,
01-Feb-24,North,C,132,98,111,12936,4,13453,126,
01-Mar-24,North,C,105,58,85,6090,4,6334,100,
01-Apr-24,North,C,174,54,141,9396,4,9772,166,
01-May-24,North,C,291,95,250,27645,4,28751,277,
01-Jun-24,North,C,123,63,100,7749,4,8059,117,
01-Jul-24,North,C,109,56,89,6104,4,6348,104,
01-Aug-24,North,C,255,69,209,17595,4,18299,243,
01-Sep-24,North,C,193,93,156,17949,4,18667,184,
01-Oct-24,North,C,287,60,247,17220,4,17909,273,
01-Nov-24,North,C,222,57,198,12654,4,13160,211,
01-Dec-24,North,C,290,75,258,21750,4,22620,276,
01-Jan-25,North,C,212,78,182,16536,4,17197,202,
01-Feb-25,North,C,102,82,91,8364,4,8699,97,
01-Mar-25,North,C,223,77,196,17171,4,17858,212,
01-Apr-21,North,C,212,67,182,14204,4,14772,202,
01-May-21,North,C,223,50,198,11150,4,11596,212,
01-Jun-21,North,C,144,100,120,14400,4,14976,137,
01-Jul-21,North,C,107,60,88,6420,4,6677,102,
01-Aug-21,North,C,144,75,122,10800,4,11232,137,
01-Sep-21,North,C,173,63,154,10899,4,11335,165,
01-Oct-21,North,C,166,91,144,15106,4,15710,158,
01-Nov-21,North,C,140,87,120,12180,4,12667,133,
01-Dec-21,North,C,133,68,116,9044,4,9406,127,
01-Jan-22,North,C,267,71,216,18957,4,19715,254,
01-Feb-22,North,C,150,99,131,14850,4,15444,143,
01-Mar-22,North,C,126,94,113,11844,4,12318,120,
01-Apr-22,North,C,293,84,243,24612,4,25596,279,
01-May-22,North,C,275,55,228,15125,4,15730,262,
01-Jun-22,North,C,137,96,121,13152,4,13678,130,
01-Jul-22,North,C,283,67,255,18961,4,19719,269,
01-Aug-22,North,C,290,80,235,23200,4,24128,276,
01-Sep-22,North,C,292,73,242,21316,4,22169,278,
01-Oct-22,North,C,116,70,100,8120,4,8445,110,
01-Nov-22,North,C,150,70,129,10500,4,10920,143,
01-Dec-22,North,C,155,74,129,11470,4,11929,148,
01-Jan-23,North,C,122,57,100,6954,4,7232,116,
01-Feb-23,North,C,232,85,188,19720,4,20509,221,
01-Mar-23,North,C,165,63,147,10395,4,10811,157,
01-Apr-23,North,C,295,83,260,24485,4,25464,281,
01-May-23,North,C,215,80,178,17200,4,17888,205,
01-Jun-23,North,C,140,77,122,10780,4,11211,133,
01-Jul-23,North,C,139,55,122,7645,4,7951,132,
01-Aug-23,North,C,145,64,117,9280,4,9651,138,
01-Sep-23,North,C,101,90,86,9090,4,9454,96,
01-Oct-23,North,C,285,100,254,28500,4,29640,271,
01-Nov-23,North,C,230,57,193,13110,4,13634,219,
01-Dec-23,North,C,118,75,105,8850,4,9204,112,
01-Jan-24,North,C,103,76,92,7828,4,8141,98,
01-Feb-24,North,C,205,76,178,15580,4,16203,195,
01-Mar-24,North,C,166,81,146,13446,4,13984,158,
01-Apr-24,North,C,243,53,214,12879,4,13394,231,
01-May-24,North,C,295,53,263,15635,4,16260,281,
01-Jun-24,North,C,238,72,214,17136,4,17821,227,
01-Jul-24,North,C,214,86,180,18404,4,19140,204,
01-Aug-24,North,C,259,99,225,25641,4,26667,247,
01-Sep-24,North,C,214,94,175,20116,4,20921,204,
01-Oct-24,North,C,121,90,109,10890,4,11326,115,
01-Nov-24,North,C,140,99,120,13860,4,14414,133,
