Container ID,Date of Arrival,Size,Gate-In Time,Gate-Out Time,Days in Yard,Yard Location,Importer Name,Cargo Type
CNT105264,6/6/2024,TEU,6/6/2024 8:00,28:59.6,6,Yard B,Importer 2,Tank
CNT105265,6/22/2024,TEU,6/22/2024 16:00,52:36.1,6,Yard A,Importer 7,Reeler_Hazardous
CNT105266,6/18/2024,FEU,6/18/2024 11:00,42:05.9,3,Yard C,Importer 4,Reeler_Hazardous
CNT105267,6/26/2024,FEU,6/26/2024 16:00,18:20.8,6,Yard C,Importer 6,Reeler
CNT105268,6/6/2024,TEU,6/6/2024 12:00,01:46.3,2,Yard B,Importer 3,General
CNT105269,6/4/2024,FEU,6/4/2024 12:00,01:50.5,3,Yard B,Importer 10,Tank_Hazardous
CNT105270,6/12/2024,FEU,6/12/2024 14:00,00:06.8,12,Yard B,Importer 9,Hazardous
CNT105271,6/19/2024,TEU,6/19/2024 20:00,15:26.3,12,Yard A,Importer 3,Hazardous
CNT105272,6/29/2024,FEU,6/29/2024 17:00,22:21.1,3,Yard A,Importer 2,Reeler_Hazardous
CNT105273,6/27/2024,TEU,6/27/2024 14:00,31:58.2,4,Yard A,Importer 7,Reeler_Hazardous
CNT105274,6/29/2024,TEU,6/29/2024 17:00,32:07.8,5,Yard A,Importer 3,Reeler_Hazardous
CNT105275,6/2/2024,TEU,6/2/2024 4:00,23:41.0,12,Yard A,Importer 1,Reeler
CNT105276,6/17/2024,TEU,6/17/2024 6:00,34:05.1,3,Yard C,Importer 5,Tank_Hazardous
CNT105277,6/11/2024,TEU,6/11/2024 5:00,14:14.3,2,Yard C,Importer 7,Tank_Hazardous
CNT105278,6/11/2024,TEU,6/11/2024 4:00,32:16.6,4,Yard C,Importer 10,Reeler_Hazardous
CNT105279,6/21/2024,TEU,6/21/2024 18:00,37:16.9,10,Yard A,Importer 2,Reeler
CNT105280,6/16/2024,FEU,6/16/2024 8:00,10:23.3,7,Yard B,Importer 5,Tank
CNT105281,6/2/2024,FEU,6/2/2024 23:00,23:50.7,1,Yard C,Importer 8,General
CNT105282,6/2/2024,FEU,6/2/2024 10:00,07:57.6,3,Yard C,Importer 7,Tank
CNT105283,6/23/2024,TEU,6/23/2024 2:00,34:25.9,6,Yard A,Importer 6,Tank
CNT105284,6/8/2024,TEU,6/8/2024 6:00,37:35.9,7,Yard A,Importer 6,Reeler
CNT105285,6/13/2024,TEU,6/13/2024 2:00,15:33.5,6,Yard A,Importer 4,Tank
CNT105286,6/10/2024,TEU,6/10/2024 5:00,03:48.0,5,Yard C,Importer 10,Hazardous
CNT105287,6/8/2024,TEU,6/8/2024 18:00,01:00.9,13,Yard B,Importer 8,Hazardous
CNT105288,6/30/2024,FEU,6/30/2024 15:00,27:27.0,5,Yard A,Importer 6,Reeler_Hazardous
CNT105289,6/4/2024,FEU,6/4/2024 7:00,06:11.9,2,Yard A,Importer 10,Tank_Hazardous
CNT105290,6/15/2024,FEU,6/15/2024 18:00,47:08.3,2,Yard B,Importer 7,Tank_Hazardous
CNT105291,6/30/2024,TEU,6/30/2024 20:00,00:22.6,14,Yard B,Importer 7,Hazardous
CNT105292,6/1/2024,TEU,6/1/2024 18:00,57:46.1,12,Yard B,Importer 7,Hazardous
CNT105293,6/11/2024,FEU,6/11/2024 15:00,16:29.7,4,Yard A,Importer 1,Reeler_Hazardous
CNT105294,6/7/2024,TEU,6/7/2024 7:00,47:55.9,2,Yard A,Importer 3,Tank_Hazardous
CNT105295,6/17/2024,TEU,6/17/2024 9:00,45:27.4,13,Yard C,Importer 10,Hazardous
CNT105296,6/27/2024,TEU,6/27/2024 8:00,04:28.4,6,Yard C,Importer 7,Tank
CNT105297,6/20/2024,TEU,6/20/2024 15:00,41:28.9,5,Yard C,Importer 4,Tank
CNT105298,6/24/2024,TEU,6/24/2024 21:00,37:00.0,5,Yard C,Importer 5,Reeler_Hazardous
CNT105299,6/18/2024,FEU,6/18/2024 13:00,29:27.2,1,Yard C,Importer 5,General
CNT105300,6/22/2024,FEU,6/22/2024 9:00,38:10.6,14,Yard C,Importer 6,Reeler
CNT105301,6/29/2024,TEU,6/29/2024 3:00,17:04.5,1,Yard A,Importer 8,General
CNT105302,6/22/2024,TEU,6/22/2024 9:00,24:33.2,2,Yard C,Importer 6,General
CNT105303,6/12/2024,FEU,6/12/2024 19:00,11:28.7,11,Yard A,Importer 9,Hazardous
CNT105304,6/9/2024,TEU,6/9/2024 20:00,29:20.8,2,Yard A,Importer 8,Tank_Hazardous
CNT105305,6/5/2024,TEU,6/5/2024 14:00,33:15.8,11,Yard B,Importer 4,Hazardous
CNT105306,6/10/2024,TEU,6/10/2024 18:00,16:34.1,2,Yard A,Importer 6,General
CNT105307,6/4/2024,TEU,6/4/2024 10:00,39:55.7,10,Yard A,Importer 10,Reeler
CNT105308,6/5/2024,FEU,6/5/2024 19:00,49:24.9,1,Yard A,Importer 5,General
CNT105309,6/28/2024,FEU,6/28/2024 13:00,38:43.0,7,Yard B,Importer 1,Tank
CNT105310,6/28/2024,TEU,6/28/2024 14:00,33:30.3,10,Yard A,Importer 4,Hazardous
CNT105311,6/10/2024,TEU,6/10/2024 3:00,34:17.5,7,Yard B,Importer 1,Reeler_Hazardous
CNT105312,6/11/2024,TEU,6/11/2024 16:00,27:16.1,12,Yard C,Importer 2,Hazardous
CNT105313,6/21/2024,TEU,6/21/2024 0:00,56:45.7,12,Yard A,Importer 7,Hazardous
CNT105314,6/24/2024,FEU,6/24/2024 18:00,26:14.8,12,Yard C,Importer 6,Hazardous
CNT105315,6/10/2024,FEU,6/10/2024 4:00,59:48.7,2,Yard A,Importer 6,Tank_Hazardous
CNT105316,6/28/2024,TEU,6/28/2024 17:00,51:21.9,4,Yard B,Importer 5,Reeler_Hazardous
CNT105317,6/8/2024,FEU,6/8/2024 16:00,14:01.6,2,Yard C,Importer 10,Tank_Hazardous
CNT105318,6/2/2024,FEU,6/2/2024 22:00,23:17.6,4,Yard A,Importer 2,Tank
CNT105319,6/23/2024,FEU,6/23/2024 9:00,39:27.1,7,Yard A,Importer 4,Reeler
CNT105320,6/8/2024,TEU,6/8/2024 8:00,22:31.8,2,Yard B,Importer 4,Tank_Hazardous
CNT105321,6/16/2024,TEU,6/16/2024 3:00,03:56.9,1,Yard A,Importer 8,General
CNT105322,6/27/2024,FEU,6/27/2024 19:00,12:36.0,3,Yard C,Importer 3,General
CNT105323,6/22/2024,TEU,6/22/2024 18:00,19:46.2,6,Yard B,Importer 8,Tank
CNT105324,6/5/2024,FEU,6/5/2024 2:00,34:42.9,14,Yard C,Importer 8,Reeler
CNT105325,6/27/2024,FEU,6/27/2024 17:00,03:40.4,2,Yard C,Importer 1,General
CNT105326,6/25/2024,FEU,6/25/2024 2:00,06:21.1,1,Yard A,Importer 7,General
CNT105327,6/29/2024,TEU,6/29/2024 20:00,11:20.3,9,Yard A,Importer 7,Reeler
CNT105328,6/3/2024,FEU,6/3/2024 7:00,13:44.9,6,Yard B,Importer 7,Hazardous
CNT105329,6/12/2024,TEU,6/12/2024 23:00,12:49.6,13,Yard B,Importer 4,Reeler
CNT105330,6/13/2024,FEU,6/13/2024 4:00,17:21.9,6,Yard B,Importer 4,Tank
CNT105331,6/13/2024,TEU,6/13/2024 0:00,51:29.9,14,Yard C,Importer 5,Reeler
CNT105332,6/10/2024,TEU,6/10/2024 17:00,19:52.9,3,Yard C,Importer 9,Reeler_Hazardous
CNT105333,6/4/2024,FEU,6/4/2024 23:00,50:33.4,5,Yard C,Importer 7,Reeler_Hazardous
CNT105334,6/9/2024,TEU,6/9/2024 13:00,07:01.3,3,Yard C,Importer 7,Tank_Hazardous
CNT105335,6/22/2024,TEU,6/22/2024 6:00,26:26.8,9,Yard A,Importer 2,Reeler
CNT105336,6/24/2024,FEU,6/24/2024 8:00,20:07.3,6,Yard B,Importer 8,Reeler_Hazardous
CNT105337,6/23/2024,TEU,6/23/2024 13:00,26:47.5,2,Yard A,Importer 6,General
CNT105338,6/27/2024,FEU,6/27/2024 15:00,43:59.9,2,Yard A,Importer 10,Tank_Hazardous
CNT105339,6/2/2024,TEU,6/2/2024 15:00,58:29.9,6,Yard C,Importer 9,Tank
CNT105340,6/19/2024,FEU,6/19/2024 21:00,10:10.0,12,Yard B,Importer 7,Reeler
CNT105341,6/1/2024,FEU,6/1/2024 5:00,37:02.9,6,Yard C,Importer 3,Tank
CNT105342,6/25/2024,TEU,6/25/2024 6:00,07:50.0,9,Yard C,Importer 9,Reeler
CNT105343,6/29/2024,TEU,6/29/2024 0:00,47:10.5,2,Yard B,Importer 6,Tank_Hazardous
CNT105344,6/7/2024,TEU,6/7/2024 10:00,11:15.4,2,Yard B,Importer 7,General
CNT105345,6/17/2024,TEU,6/17/2024 8:00,32:00.3,11,Yard A,Importer 6,Reeler
CNT105346,6/3/2024,TEU,6/3/2024 0:00,18:25.5,11,Yard C,Importer 4,Reeler
CNT105347,6/20/2024,FEU,6/20/2024 23:00,19:19.9,1,Yard C,Importer 8,General
CNT105348,6/20/2024,TEU,6/20/2024 17:00,17:35.6,2,Yard C,Importer 5,Tank_Hazardous
CNT105349,6/21/2024,TEU,6/21/2024 9:00,29:30.8,5,Yard B,Importer 7,Tank
CNT105350,6/30/2024,FEU,6/30/2024 12:00,02:48.0,2,Yard C,Importer 10,General
CNT105351,6/3/2024,TEU,6/3/2024 22:00,36:00.9,1,Yard C,Importer 2,Tank_Hazardous
CNT105352,6/3/2024,TEU,6/3/2024 4:00,37:36.1,1,Yard C,Importer 9,General
CNT105353,6/17/2024,TEU,6/17/2024 7:00,43:59.6,5,Yard C,Importer 9,Reeler_Hazardous
CNT105354,6/7/2024,TEU,6/7/2024 12:00,36:12.4,9,Yard A,Importer 8,Hazardous
CNT105355,6/27/2024,FEU,6/27/2024 15:00,18:12.4,11,Yard B,Importer 8,Reeler
CNT105356,6/26/2024,FEU,6/26/2024 6:00,17:16.8,9,Yard A,Importer 6,Reeler
CNT105357,6/14/2024,TEU,6/14/2024 7:00,49:49.0,12,Yard B,Importer 4,Reeler
CNT105358,6/17/2024,TEU,6/17/2024 17:00,18:02.9,2,Yard C,Importer 5,Tank_Hazardous
CNT105359,6/18/2024,TEU,6/18/2024 8:00,54:18.3,11,Yard B,Importer 6,Hazardous
CNT105360,6/13/2024,TEU,6/13/2024 21:00,24:46.4,6,Yard A,Importer 6,Tank
CNT105361,6/20/2024,FEU,6/20/2024 10:00,54:48.9,4,Yard C,Importer 1,Reeler_Hazardous
CNT105362,6/29/2024,TEU,6/29/2024 21:00,20:13.4,5,Yard A,Importer 1,Tank
CNT105363,6/20/2024,TEU,6/20/2024 21:00,29:01.6,14,Yard A,Importer 9,Hazardous
CNT105364,6/21/2024,TEU,6/21/2024 16:00,14:05.3,6,Yard A,Importer 5,Reeler_Hazardous
CNT105365,6/27/2024,FEU,6/27/2024 13:00,13:50.1,11,Yard B,Importer 7,Reeler
CNT105366,6/18/2024,FEU,6/18/2024 22:00,51:06.8,6,Yard A,Importer 6,Tank
CNT105367,6/4/2024,FEU,6/4/2024 1:00,39:07.9,2,Yard B,Importer 4,Tank_Hazardous
CNT105368,6/1/2024,FEU,6/1/2024 14:00,47:20.4,6,Yard A,Importer 1,Tank
CNT105369,6/18/2024,TEU,6/18/2024 17:00,00:20.5,11,Yard A,Importer 6,Hazardous
CNT105370,6/1/2024,TEU,6/1/2024 4:00,40:30.5,2,Yard B,Importer 6,General
CNT105371,6/26/2024,TEU,6/26/2024 21:00,37:48.9,2,Yard B,Importer 2,Tank_Hazardous
CNT105372,6/26/2024,FEU,6/26/2024 0:00,49:09.9,11,Yard A,Importer 6,Hazardous
CNT105373,6/13/2024,FEU,6/13/2024 15:00,05:33.8,1,Yard A,Importer 10,General
CNT105374,6/20/2024,TEU,6/20/2024 11:00,49:10.6,11,Yard C,Importer 8,Reeler
CNT105375,6/20/2024,FEU,6/20/2024 13:00,33:07.5,4,Yard A,Importer 10,Tank
CNT105376,6/23/2024,FEU,6/23/2024 16:00,58:43.4,2,Yard A,Importer 10,Tank_Hazardous
CNT105377,6/10/2024,FEU,6/10/2024 0:00,16:01.4,11,Yard C,Importer 10,Hazardous
CNT105378,6/27/2024,TEU,6/27/2024 13:00,26:51.5,11,Yard A,Importer 2,Reeler
CNT105379,6/11/2024,FEU,6/11/2024 14:00,16:20.4,5,Yard A,Importer 8,Tank
CNT105380,6/9/2024,TEU,6/9/2024 22:00,47:29.9,6,Yard B,Importer 6,Reeler_Hazardous
CNT105381,6/9/2024,FEU,6/9/2024 11:00,02:21.9,11,Yard B,Importer 7,Reeler
CNT105382,6/5/2024,FEU,6/5/2024 16:00,00:08.8,12,Yard B,Importer 10,Hazardous
CNT105383,6/26/2024,TEU,6/26/2024 8:00,09:25.3,9,Yard A,Importer 1,Reeler
CNT105384,6/1/2024,FEU,6/1/2024 2:00,55:18.6,12,Yard B,Importer 3,Hazardous
CNT105385,6/17/2024,FEU,6/17/2024 11:00,35:31.8,2,Yard A,Importer 2,Tank_Hazardous
CNT105386,6/22/2024,TEU,6/22/2024 12:00,37:08.2,10,Yard C,Importer 4,Hazardous
CNT105387,6/2/2024,TEU,6/2/2024 1:00,31:32.7,2,Yard B,Importer 7,Tank_Hazardous
CNT105388,6/24/2024,TEU,6/24/2024 21:00,41:46.2,10,Yard C,Importer 8,Hazardous
CNT105389,6/13/2024,FEU,6/13/2024 14:00,00:00.0,16,Yard A,Importer 8,Reeler
CNT105390,6/9/2024,FEU,6/9/2024 1:00,48:19.2,5,Yard A,Importer 8,Tank
CNT105391,6/29/2024,TEU,6/29/2024 4:00,19:56.3,2,Yard C,Importer 5,General
CNT105392,6/4/2024,TEU,6/4/2024 20:00,26:45.9,6,Yard C,Importer 9,Tank
CNT105393,6/5/2024,TEU,6/5/2024 8:00,28:57.8,11,Yard C,Importer 6,Hazardous
CNT105394,6/11/2024,TEU,6/11/2024 13:00,35:27.4,9,Yard C,Importer 8,Reeler
CNT105395,6/24/2024,TEU,6/24/2024 12:00,48:27.9,7,Yard B,Importer 4,Reeler_Hazardous
CNT105396,6/19/2024,TEU,6/19/2024 3:00,13:09.5,2,Yard C,Importer 1,Tank_Hazardous
CNT105397,6/21/2024,TEU,6/21/2024 7:00,09:56.2,4,Yard B,Importer 5,Reeler_Hazardous
CNT105398,6/3/2024,TEU,6/3/2024 22:00,42:39.8,12,Yard C,Importer 3,Reeler
CNT105399,6/12/2024,FEU,6/12/2024 6:00,30:41.1,2,Yard C,Importer 9,Tank_Hazardous
CNT105400,6/26/2024,FEU,6/26/2024 16:00,14:54.0,11,Yard B,Importer 5,Reeler
CNT105401,6/19/2024,FEU,6/19/2024 21:00,44:30.7,12,Yard A,Importer 8,Hazardous
CNT105402,6/19/2024,FEU,6/19/2024 5:00,51:01.6,2,Yard A,Importer 4,Tank_Hazardous
CNT105403,6/13/2024,TEU,6/13/2024 7:00,38:05.9,6,Yard A,Importer 4,Reeler_Hazardous
CNT105404,6/28/2024,TEU,6/28/2024 21:00,40:01.4,5,Yard A,Importer 2,Tank
CNT105405,6/7/2024,TEU,6/7/2024 7:00,08:32.7,7,Yard B,Importer 8,Reeler_Hazardous
CNT105406,6/15/2024,FEU,6/15/2024 12:00,30:49.5,5,Yard A,Importer 9,Reeler_Hazardous
CNT105407,6/23/2024,FEU,6/23/2024 21:00,56:15.2,10,Yard B,Importer 8,Hazardous
CNT105408,6/7/2024,FEU,6/7/2024 7:00,22:58.3,1,Yard B,Importer 8,General
CNT105409,6/26/2024,FEU,6/26/2024 4:00,36:58.3,5,Yard B,Importer 5,Reeler_Hazardous
CNT105410,6/8/2024,FEU,6/8/2024 8:00,23:49.2,10,Yard B,Importer 9,Reeler
CNT105411,6/5/2024,TEU,6/5/2024 19:00,49:34.2,10,Yard B,Importer 9,Reeler
CNT105412,6/21/2024,TEU,6/21/2024 21:00,56:23.1,2,Yard C,Importer 5,General
CNT105413,6/14/2024,TEU,6/14/2024 1:00,55:30.5,2,Yard B,Importer 9,Tank_Hazardous
CNT105414,6/4/2024,TEU,6/4/2024 2:00,44:52.4,5,Yard A,Importer 1,Tank
CNT105415,6/23/2024,FEU,6/23/2024 3:00,52:05.9,6,Yard B,Importer 3,Reeler_Hazardous
CNT105416,6/10/2024,TEU,6/10/2024 18:00,03:24.4,6,Yard A,Importer 5,Tank
CNT105417,6/20/2024,TEU,6/20/2024 6:00,34:17.6,2,Yard B,Importer 8,Tank_Hazardous
CNT105418,6/15/2024,TEU,6/15/2024 8:00,51:45.7,5,Yard A,Importer 3,Reeler_Hazardous
CNT105419,6/18/2024,TEU,6/18/2024 5:00,10:35.2,2,Yard B,Importer 3,Tank_Hazardous
CNT105420,6/20/2024,TEU,6/20/2024 2:00,57:17.8,4,Yard C,Importer 7,Reeler_Hazardous
CNT105421,6/13/2024,TEU,6/13/2024 13:00,34:06.1,2,Yard A,Importer 10,General
CNT105422,6/29/2024,TEU,6/29/2024 12:00,25:44.8,10,Yard A,Importer 4,Hazardous
CNT105423,6/8/2024,FEU,6/8/2024 12:00,50:28.9,5,Yard B,Importer 6,Reeler_Hazardous
CNT105424,6/9/2024,TEU,6/9/2024 0:00,19:37.7,5,Yard A,Importer 5,Tank
CNT105425,6/16/2024,FEU,6/16/2024 14:00,52:34.6,5,Yard B,Importer 3,Tank
CNT105426,6/19/2024,FEU,6/19/2024 4:00,58:05.9,11,Yard C,Importer 2,Reeler
CNT105427,6/16/2024,FEU,6/16/2024 20:00,39:45.2,6,Yard C,Importer 10,Reeler_Hazardous
CNT105428,6/7/2024,FEU,6/7/2024 1:00,19:55.5,11,Yard B,Importer 5,Reeler
CNT105429,6/14/2024,TEU,6/14/2024 4:00,39:27.9,4,Yard B,Importer 8,Reeler_Hazardous
CNT105430,6/28/2024,TEU,6/28/2024 16:00,41:31.9,5,Yard C,Importer 8,Tank
CNT105431,6/14/2024,TEU,6/14/2024 0:00,34:28.4,2,Yard A,Importer 2,General
CNT105432,6/25/2024,TEU,6/25/2024 3:00,30:57.1,3,Yard A,Importer 1,Reeler_Hazardous
CNT105433,6/27/2024,FEU,6/27/2024 14:00,31:36.7,5,Yard A,Importer 5,Tank
CNT105434,6/4/2024,FEU,6/4/2024 14:00,04:32.2,12,Yard C,Importer 4,Hazardous
CNT105435,6/26/2024,TEU,6/26/2024 21:00,34:18.6,2,Yard B,Importer 3,Tank_Hazardous
CNT105436,6/15/2024,TEU,6/15/2024 15:00,29:44.2,5,Yard C,Importer 4,Tank
CNT105437,6/3/2024,TEU,6/3/2024 12:00,36:38.5,8,Yard A,Importer 1,Reeler
CNT105438,6/5/2024,FEU,6/5/2024 13:00,10:22.9,2,Yard B,Importer 3,Tank_Hazardous
CNT105439,6/1/2024,FEU,6/1/2024 1:00,16:33.5,12,Yard B,Importer 4,Reeler
CNT105440,6/3/2024,FEU,6/3/2024 20:00,16:43.9,10,Yard A,Importer 10,Hazardous
CNT105441,6/15/2024,FEU,6/15/2024 9:00,15:35.9,1,Yard B,Importer 5,General
CNT105442,6/24/2024,TEU,6/24/2024 4:00,40:32.4,2,Yard A,Importer 1,General
CNT105443,6/27/2024,TEU,6/27/2024 2:00,42:34.4,11,Yard C,Importer 10,Reeler
CNT105444,6/8/2024,TEU,6/8/2024 19:00,37:31.9,6,Yard B,Importer 3,Tank
CNT105445,6/29/2024,TEU,6/29/2024 10:00,58:09.4,6,Yard A,Importer 2,Reeler_Hazardous
CNT105446,6/4/2024,FEU,6/4/2024 12:00,14:32.7,5,Yard A,Importer 8,Tank
CNT105447,6/2/2024,TEU,6/2/2024 1:00,40:51.6,12,Yard C,Importer 9,Hazardous
CNT105448,6/29/2024,FEU,6/29/2024 6:00,10:58.2,12,Yard B,Importer 8,Hazardous
CNT105449,6/24/2024,TEU,6/24/2024 2:00,13:02.7,10,Yard B,Importer 5,Hazardous
CNT105450,6/24/2024,TEU,6/24/2024 12:00,09:33.5,2,Yard B,Importer 10,Tank_Hazardous
CNT105451,6/10/2024,TEU,6/10/2024 5:00,19:56.5,2,Yard B,Importer 4,Tank_Hazardous
CNT105452,6/4/2024,TEU,6/4/2024 8:00,02:17.5,11,Yard C,Importer 3,Hazardous
CNT105453,6/3/2024,FEU,6/3/2024 22:00,07:46.3,12,Yard C,Importer 9,Hazardous
CNT105454,6/2/2024,TEU,6/2/2024 19:00,22:02.9,2,Yard B,Importer 8,Tank_Hazardous
CNT105455,6/25/2024,FEU,6/25/2024 1:00,04:33.2,11,Yard A,Importer 1,Reeler
CNT105456,6/17/2024,FEU,6/17/2024 11:00,18:40.7,6,Yard B,Importer 9,Tank
CNT105457,6/23/2024,TEU,6/23/2024 14:00,24:51.6,2,Yard B,Importer 9,Tank_Hazardous
CNT105458,6/21/2024,FEU,6/21/2024 22:00,38:37.8,4,Yard A,Importer 8,Tank
CNT105459,6/24/2024,TEU,6/24/2024 23:00,41:00.8,3,Yard B,Importer 7,Reeler_Hazardous
CNT105460,6/20/2024,FEU,6/20/2024 15:00,49:59.7,12,Yard A,Importer 1,Hazardous
CNT105461,6/23/2024,FEU,6/23/2024 2:00,39:43.9,14,Yard C,Importer 3,Reeler
CNT105462,6/13/2024,FEU,6/13/2024 13:00,28:53.9,11,Yard A,Importer 9,Reeler
CNT105463,6/5/2024,TEU,6/5/2024 22:00,12:15.1,2,Yard C,Importer 5,Tank_Hazardous
CNT105464,6/30/2024,TEU,6/30/2024 0:00,12:11.2,13,Yard B,Importer 4,Reeler
CNT105465,6/21/2024,TEU,6/21/2024 15:00,11:47.9,1,Yard A,Importer 10,General
CNT105466,6/30/2024,TEU,6/30/2024 23:00,12:53.8,3,Yard A,Importer 1,Tank_Hazardous
CNT105467,6/9/2024,FEU,6/9/2024 22:00,14:23.9,2,Yard B,Importer 9,Tank_Hazardous
CNT105468,6/25/2024,FEU,6/25/2024 5:00,53:15.3,2,Yard C,Importer 7,Tank_Hazardous
CNT105469,6/29/2024,TEU,6/29/2024 14:00,12:05.8,4,Yard A,Importer 3,Reeler_Hazardous
CNT105470,6/25/2024,TEU,6/25/2024 14:00,49:48.7,1,Yard A,Importer 2,General
CNT105471,6/28/2024,TEU,6/28/2024 2:00,10:14.3,12,Yard B,Importer 3,Reeler
CNT105472,6/22/2024,TEU,6/22/2024 3:00,04:05.0,15,Yard C,Importer 4,Hazardous
CNT105473,6/6/2024,TEU,6/6/2024 23:00,09:12.7,2,Yard B,Importer 3,General
CNT105474,6/5/2024,TEU,6/5/2024 16:00,22:33.4,7,Yard A,Importer 2,Tank
CNT105475,6/25/2024,FEU,6/25/2024 12:00,00:09.5,1,Yard B,Importer 6,Tank_Hazardous
CNT105476,6/10/2024,TEU,6/10/2024 1:00,38:06.8,13,Yard B,Importer 4,Hazardous
CNT105477,6/8/2024,TEU,6/8/2024 0:00,07:47.9,2,Yard C,Importer 8,Tank_Hazardous
CNT105478,6/7/2024,FEU,6/7/2024 19:00,47:27.1,5,Yard C,Importer 2,Reeler_Hazardous
CNT105479,6/7/2024,TEU,6/7/2024 5:00,24:34.1,2,Yard B,Importer 1,Tank_Hazardous
CNT105480,6/6/2024,FEU,6/6/2024 4:00,16:20.4,2,Yard B,Importer 2,General
CNT105481,6/21/2024,FEU,6/21/2024 5:00,50:03.9,6,Yard B,Importer 5,Reeler_Hazardous
CNT105482,6/29/2024,FEU,6/29/2024 17:00,34:20.9,2,Yard A,Importer 5,Tank_Hazardous
CNT105483,6/20/2024,TEU,6/20/2024 20:00,46:24.9,6,Yard C,Importer 8,Tank
CNT105484,6/3/2024,TEU,6/3/2024 0:00,05:42.1,2,Yard A,Importer 1,General
CNT105485,6/19/2024,FEU,6/19/2024 12:00,11:11.5,11,Yard C,Importer 8,Reeler
CNT105486,6/22/2024,FEU,6/22/2024 5:00,17:20.2,2,Yard C,Importer 10,Tank_Hazardous
CNT105487,6/15/2024,TEU,6/15/2024 19:00,33:14.1,5,Yard A,Importer 8,Reeler_Hazardous
CNT105488,6/4/2024,TEU,6/4/2024 11:00,00:00.8,12,Yard A,Importer 9,Reeler
CNT105489,6/28/2024,TEU,6/28/2024 9:00,32:19.5,2,Yard B,Importer 4,Tank_Hazardous
CNT105490,6/12/2024,TEU,6/12/2024 18:00,22:44.6,10,Yard C,Importer 3,Reeler
CNT105491,6/6/2024,TEU,6/6/2024 2:00,41:24.3,12,Yard C,Importer 9,Hazardous
CNT105492,6/19/2024,TEU,6/19/2024 14:00,40:19.4,12,Yard C,Importer 5,Hazardous
CNT105493,6/4/2024,TEU,6/4/2024 13:00,57:11.7,5,Yard B,Importer 2,Reeler_Hazardous
CNT105494,6/15/2024,FEU,6/15/2024 3:00,25:22.6,2,Yard C,Importer 3,Tank_Hazardous
CNT105495,6/9/2024,TEU,6/9/2024 6:00,00:00.0,1,Yard C,Importer 8,General
CNT105496,6/5/2024,FEU,6/5/2024 9:00,52:19.8,11,Yard A,Importer 7,Reeler
CNT105497,6/13/2024,FEU,6/13/2024 13:00,50:42.0,1,Yard A,Importer 4,General
CNT105498,6/23/2024,TEU,6/23/2024 1:00,50:56.7,4,Yard B,Importer 9,Reeler_Hazardous
CNT105499,6/26/2024,FEU,6/26/2024 0:00,47:30.4,11,Yard C,Importer 1,Reeler
CNT105500,6/18/2024,FEU,6/18/2024 15:00,09:01.4,5,Yard B,Importer 7,Tank
CNT105501,6/30/2024,TEU,6/30/2024 15:00,07:05.1,3,Yard A,Importer 6,Tank_Hazardous
CNT105502,6/30/2024,TEU,6/30/2024 12:00,05:21.4,2,Yard C,Importer 2,Tank_Hazardous
CNT105503,6/5/2024,TEU,6/5/2024 0:00,23:33.3,5,Yard C,Importer 9,Tank
CNT105504,6/25/2024,FEU,6/25/2024 5:00,38:57.9,1,Yard B,Importer 9,General
CNT105505,6/16/2024,FEU,6/16/2024 3:00,02:19.2,1,Yard C,Importer 7,General
CNT105506,6/27/2024,TEU,6/27/2024 1:00,42:56.1,4,Yard C,Importer 7,Tank
CNT105507,6/19/2024,FEU,6/19/2024 6:00,46:26.8,5,Yard A,Importer 4,Reeler_Hazardous
CNT105508,6/14/2024,TEU,6/14/2024 23:00,12:29.4,8,Yard B,Importer 7,Tank
CNT105509,6/25/2024,TEU,6/25/2024 13:00,19:58.7,3,Yard A,Importer 9,Reeler_Hazardous
CNT105510,6/30/2024,FEU,6/30/2024 22:00,08:41.6,3,Yard B,Importer 10,Tank
CNT105511,6/16/2024,TEU,6/16/2024 0:00,27:10.9,8,Yard A,Importer 9,Reeler
CNT105512,6/27/2024,FEU,6/27/2024 9:00,17:57.1,10,Yard B,Importer 9,Hazardous
CNT105513,6/15/2024,FEU,6/15/2024 5:00,34:15.9,2,Yard C,Importer 10,Tank_Hazardous
CNT105514,6/22/2024,FEU,6/22/2024 7:00,57:40.6,11,Yard C,Importer 5,Reeler
CNT105515,6/4/2024,TEU,6/4/2024 8:00,08:48.1,6,Yard B,Importer 3,Tank
CNT105516,6/7/2024,FEU,6/7/2024 10:00,18:18.5,10,Yard B,Importer 3,Hazardous
CNT105517,6/16/2024,FEU,6/16/2024 23:00,27:13.6,4,Yard B,Importer 8,Tank
CNT105518,6/24/2024,TEU,6/24/2024 5:00,15:00.7,3,Yard B,Importer 8,Tank_Hazardous
CNT105519,6/22/2024,TEU,6/22/2024 7:00,47:46.7,2,Yard C,Importer 10,General
CNT105520,6/21/2024,TEU,6/21/2024 23:00,28:19.3,8,Yard B,Importer 9,Reeler
CNT105521,6/22/2024,FEU,6/22/2024 15:00,14:19.5,5,Yard C,Importer 2,Reeler_Hazardous
CNT105522,6/21/2024,FEU,6/21/2024 16:00,12:09.6,5,Yard C,Importer 1,Reeler_Hazardous
CNT105523,6/8/2024,TEU,6/8/2024 23:00,54:26.9,12,Yard B,Importer 3,Reeler
