Month,Region,SKU,Quantity,Percentage Revenue Change,Projected Demand,Percent Demand Change (%)
01-02-2024,North,C,84,-2,90,7.60%
01-03-2024,North,C,99,-2,101,2.30%
01-04-2024,North,C,158,-2,163,3.20%
01-05-2024,North,C,212,-2,226,6.40%
01-06-2024,North,C,230,-2,245,6.70%
01-07-2024,North,C,155,-2,172,10.90%
01-08-2024,North,C,219,-2,240,9.80%
01-09-2024,North,C,169,-2,185,9.30%
01-10-2024,North,C,180,-2,199,10.70%
01-11-2024,North,C,234,-2,254,8.60%
01-12-2024,North,C,172,-2,185,7.60%
01-01-2025,North,C,176,-2,192,9.40%
01-02-2025,North,C,189,-2,208,10.10%
01-03-2025,North,C,239,-2,247,3.20%
01-04-2021,South,C,218,-2,243,11.50%
01-05-2021,South,C,226,-2,246,9.10%
01-06-2021,South,C,134,-2,147,9.40%
01-07-2021,South,C,183,-2,192,5.00%
01-08-2021,South,C,239,-2,256,7.00%
01-09-2021,South,C,200,-2,220,10.20%
01-10-2021,South,C,217,-2,236,8.60%
01-11-2021,South,C,244,-2,252,3.10%
01-12-2021,South,C,200,-2,211,5.60%
01-01-2022,South,C,149,-2,165,10.80%
01-02-2022,South,C,216,-2,231,6.80%
01-03-2022,South,C,137,-2,149,9.10%
01-04-2022,South,C,213,-2,230,7.80%
01-05-2022,South,C,165,-2,173,5.00%
01-06-2022,South,C,99,-2,104,5.50%
01-07-2022,South,C,163,-2,171,5.00%
01-08-2022,South,C,89,-2,96,8.00%
01-09-2022,South,C,184,-2,194,5.20%
01-10-2022,South,C,134,-2,143,6.80%
01-11-2022,South,C,187,-2,206,10.40%
01-12-2022,South,C,216,-2,225,4.20%
01-01-2023,South,C,167,-2,174,4.40%
01-02-2023,South,C,253,-2,271,7.10%
01-03-2023,South,C,120,-2,125,4.20%
01-04-2023,South,C,159,-2,170,6.70%
01-05-2023,South,C,209,-2,234,11.90%
01-06-2023,South,C,108,-2,114,5.60%
01-07-2023,South,C,212,-2,234,10.50%
01-08-2023,South,C,200,-2,207,3.30%
01-09-2023,South,C,93,-2,103,10.50%
01-10-2023,South,C,207,-2,213,2.70%
01-11-2023,South,C,258,-2,265,2.70%
01-12-2023,South,C,143,-2,154,7.70%
01-01-2024,South,C,145,-2,150,3.40%
01-02-2024,South,C,128,-2,141,10.10%
01-03-2024,South,C,97,-2,108,11.60%
01-04-2024,South,C,141,-2,149,5.60%
01-05-2024,South,C,195,-2,204,4.40%
01-06-2024,South,C,175,-2,190,8.50%
01-07-2024,South,C,206,-2,215,4.40%
01-08-2024,South,C,89,-2,99,11.20%
01-09-2024,South,C,244,-2,269,10.30%
01-10-2024,South,C,130,-2,140,8.00%
01-11-2024,South,C,244,-2,260,6.70%
01-12-2024,South,C,168,-2,184,9.40%
01-01-2025,South,C,215,-2,231,7.40%
01-02-2025,South,C,231,-2,237,2.50%
01-03-2025,South,C,194,-2,203,4.40%
01-04-2021,South,C,187,-2,203,8.30%
01-05-2021,South,C,123,-2,130,5.50%
01-06-2021,South,C,100,-2,107,6.60%
01-07-2021,South,C,94,-2,99,5.30%
01-08-2021,South,C,154,-2,162,5.10%
01-09-2021,South,C,234,-2,252,7.80%
01-10-2021,South,C,225,-2,243,7.90%
01-11-2021,South,C,104,-2,116,11.30%
01-12-2021,South,C,121,-2,130,7.60%
01-01-2022,South,C,196,-2,214,9.40%
01-02-2022,South,C,134,-2,141,5.50%
01-03-2022,South,C,212,-2,229,7.80%
01-04-2022,South,C,218,-2,232,6.60%
01-05-2022,South,C,235,-2,257,9.40%
01-06-2022,South,C,95,-2,104,9.80%
01-07-2022,South,C,185,-2,194,5.10%
01-08-2022,South,C,179,-2,196,9.30%
01-09-2022,South,C,120,-2,126,5.20%
01-10-2022,South,C,234,-2,251,7.30%
01-11-2022,South,C,189,-2,199,5.20%
01-12-2022,South,C,139,-2,153,10.20%
01-01-2023,South,C,180,-2,189,5.00%
01-02-2023,South,C,151,-2,155,2.50%
01-03-2023,South,C,149,-2,158,6.00%
01-04-2023,South,C,92,-2,98,6.70%
01-05-2023,South,C,234,-2,248,6.20%
01-06-2023,South,C,170,-2,177,4.10%
01-07-2023,South,C,213,-2,238,11.80%
01-08-2023,South,C,101,-2,112,10.80%
01-09-2023,South,C,195,-2,201,3.10%
01-10-2023,South,C,216,-2,230,6.60%
01-11-2023,South,C,238,-2,253,6.20%
01-12-2023,South,C,210,-2,231,9.90%
01-01-2024,South,C,137,-2,140,2.10%
01-02-2024,South,C,219,-2,244,11.20%
01-03-2024,South,C,183,-2,195,6.30%
01-04-2024,South,C,94,-2,100,6.10%
01-05-2024,South,C,144,-2,152,5.80%
01-06-2024,South,C,108,-2,115,6.80%
01-07-2024,South,C,162,-2,169,4.40%
01-08-2024,South,C,142,-2,152,7.30%
01-09-2024,South,C,150,-2,160,6.60%
01-10-2024,South,C,110,-2,115,4.20%
01-11-2024,South,C,119,-2,124,4.40%
01-12-2024,South,C,117,-2,129,10.00%
01-01-2025,South,C,121,-2,130,7.20%
01-02-2025,South,C,109,-2,117,7.30%
01-03-2025,South,C,119,-2,127,6.80%
01-04-2021,West,C,157,-2,174,10.90%
01-05-2021,West,C,142,-2,156,9.60%
01-06-2021,West,C,94,-2,97,2.90%
01-07-2021,West,C,164,-2,182,11.00%
01-08-2021,West,C,152,-2,162,6.70%
01-09-2021,West,C,75,-2,80,7.10%
01-10-2021,West,C,62,-2,64,3.70%
01-11-2021,West,C,116,-2,125,7.80%
01-12-2021,West,C,95,-2,99,4.40%
01-01-2022,West,C,168,-2,174,3.30%
01-02-2022,West,C,90,-2,100,10.70%
01-03-2022,West,C,153,-2,163,6.70%
01-04-2022,West,C,234,-2,257,9.80%
01-05-2022,West,C,148,-2,165,11.40%
01-06-2022,West,C,213,-2,223,4.50%
01-07-2022,West,C,252,-2,277,9.80%
01-08-2022,West,C,154,-2,168,9.40%
01-09-2022,West,C,131,-2,147,12.00%
01-10-2022,West,C,215,-2,231,7.60%
01-11-2022,West,C,206,-2,221,7.40%
01-12-2022,West,C,211,-2,219,3.60%
01-01-2023,West,C,162,-2,170,4.80%
01-02-2023,West,C,184,-2,204,10.80%
01-03-2023,West,C,133,-2,142,6.60%
01-04-2023,West,C,167,-2,178,6.80%
01-05-2023,West,C,238,-2,263,10.70%
01-06-2023,West,C,200,-2,215,7.70%
01-07-2023,West,C,245,-2,273,11.40%
01-08-2023,West,C,253,-2,280,10.60%
01-09-2023,West,C,240,-2,249,3.90%
01-10-2023,West,C,182,-2,197,8.10%
01-11-2023,West,C,191,-2,203,6.10%
01-12-2023,West,C,204,-2,228,11.60%
01-01-2024,West,C,204,-2,217,6.30%
01-02-2024,West,C,185,-2,199,7.70%
01-03-2024,West,C,196,-2,218,11.10%
01-04-2024,West,C,297,-2,317,6.80%
01-05-2024,West,C,417,-2,464,11.40%
01-06-2024,West,C,362,-2,390,7.70%
01-07-2024,West,C,436,-2,451,3.50%
01-08-2024,West,C,415,-2,456,9.90%
01-09-2024,West,C,412,-2,425,3.20%
01-10-2024,West,C,302,-2,322,6.70%
01-11-2024,West,C,300,-2,319,6.40%
01-12-2024,West,C,376,-2,412,9.60%
01-01-2025,West,C,302,-2,324,7.20%
01-02-2025,West,C,265,-2,278,4.80%
01-03-2025,West,C,339,-2,356,4.90%
01-04-2021,West,C,65,-2,70,7.40%
01-05-2021,West,C,104,-2,109,5.20%
01-06-2021,West,C,94,-2,103,10.10%
01-07-2021,West,C,94,-2,99,5.00%
01-08-2021,West,C,92,-2,101,10.20%
01-09-2021,West,C,170,-2,177,4.20%
01-10-2021,West,C,93,-2,101,9.00%
01-11-2021,West,C,143,-2,150,4.60%
01-12-2021,West,C,174,-2,193,11.00%
01-01-2022,West,C,128,-2,132,3.10%
01-02-2022,West,C,84,-2,88,4.80%
01-03-2022,West,C,126,-2,135,7.00%
01-04-2022,West,C,158,-2,166,5.30%
01-05-2022,West,C,77,-2,82,6.10%
01-06-2022,West,C,87,-2,94,8.30%
01-07-2022,West,C,126,-2,138,9.40%
01-08-2022,West,C,121,-2,130,7.20%
01-09-2022,West,C,109,-2,118,8.50%
01-10-2022,West,C,70,-2,73,4.80%
01-11-2022,West,C,124,-2,133,6.90%
01-12-2022,West,C,169,-2,174,3.00%
01-01-2023,West,C,151,-2,168,11.50%
01-02-2023,West,C,84,-2,91,7.90%
01-03-2023,West,C,99,-2,104,5.20%
01-04-2023,West,C,158,-2,163,3.20%
01-05-2023,West,C,212,-2,219,3.40%
01-06-2023,West,C,230,-2,254,10.60%
01-07-2023,West,C,155,-2,164,5.50%
01-08-2023,West,C,219,-2,228,4.00%
01-09-2023,West,C,169,-2,177,4.90%
01-10-2023,West,C,180,-2,193,7.50%
01-11-2023,West,C,234,-2,247,5.60%
01-12-2023,West,C,172,-2,192,11.60%
01-01-2024,West,C,176,-2,183,4.00%
01-02-2024,West,C,189,-2,202,6.90%
01-03-2024,West,C,239,-2,264,10.40%
01-04-2024,West,C,218,-2,227,4.00%
01-05-2024,West,C,226,-2,248,9.80%
01-06-2024,West,C,134,-2,138,3.30%
01-07-2024,West,C,183,-2,188,2.90%
01-08-2024,West,C,239,-2,262,9.40%
01-09-2024,West,C,200,-2,220,10.10%
01-10-2024,West,C,217,-2,237,9.00%
01-11-2024,West,C,244,-2,264,8.20%
01-12-2024,West,C,200,-2,208,3.80%
01-01-2025,West,C,149,-2,167,11.90%
01-02-2025,West,C,216,-2,221,2.30%
01-03-2025,West,C,137,-2,149,8.40%
01-04-2021,North,B,213,-2,221,3.70%
01-05-2021,North,B,165,-2,170,2.80%
01-06-2021,North,B,99,-2,104,5.30%
01-07-2021,North,B,163,-2,170,4.40%
01-08-2021,North,B,89,-2,99,11.00%
01-09-2021,North,B,184,-2,198,7.80%
01-10-2021,North,B,134,-2,141,4.90%
01-11-2021,North,B,187,-2,208,11.00%
01-12-2021,North,B,216,-2,229,5.90%
01-01-2022,North,B,167,-2,185,10.60%
01-02-2022,North,B,253,-2,264,4.40%
01-03-2022,North,B,120,-2,133,10.60%
01-04-2022,North,B,159,-2,169,6.50%
01-05-2022,North,B,209,-2,214,2.50%
01-06-2022,North,B,108,-2,113,5.10%
01-07-2022,North,B,212,-2,224,5.80%
01-08-2022,North,B,200,-2,213,6.60%
01-09-2022,North,B,93,-2,99,6.00%
01-10-2022,North,B,207,-2,211,2.10%
01-11-2022,North,B,258,-2,280,8.70%
01-12-2022,North,B,143,-2,149,4.30%
01-01-2023,North,B,145,-2,149,2.60%
01-02-2023,North,B,128,-2,133,4.20%
01-03-2023,North,B,97,-2,103,6.10%
01-04-2023,North,B,141,-2,148,4.60%
01-05-2023,North,B,195,-2,211,8.50%
01-06-2023,North,B,175,-2,184,5.10%
01-07-2023,North,B,206,-2,229,11.10%
01-08-2023,North,B,89,-2,94,5.50%
01-09-2023,North,B,244,-2,253,3.80%
01-10-2023,North,B,130,-2,133,2.60%
01-11-2023,North,B,244,-2,254,4.10%
01-12-2023,North,B,168,-2,188,11.90%
01-01-2024,North,B,215,-2,226,5.00%
01-02-2024,North,B,231,-2,245,5.90%
01-03-2024,North,B,194,-2,210,8.50%
01-04-2024,North,B,187,-2,209,11.60%
01-05-2024,North,B,123,-2,131,6.20%
01-06-2024,North,B,100,-2,107,7.40%
01-07-2024,North,B,94,-2,100,6.70%
01-08-2024,North,B,154,-2,172,11.90%
01-09-2024,North,B,234,-2,259,10.50%
01-10-2024,North,B,225,-2,237,5.30%
01-11-2024,North,B,104,-2,110,5.70%
01-12-2024,North,B,121,-2,125,3.50%
01-01-2025,North,B,196,-2,216,10.00%
01-02-2025,North,B,134,-2,149,11.10%
01-03-2025,North,B,212,-2,222,4.90%
01-04-2021,North,B,218,-2,242,11.00%
01-05-2021,North,B,235,-2,255,8.60%
01-06-2021,North,B,95,-2,103,8.90%
01-07-2021,North,B,185,-2,196,5.70%
01-08-2021,North,B,179,-2,194,8.30%
01-09-2021,North,B,120,-2,133,11.20%
01-10-2021,North,B,234,-2,248,6.20%
01-11-2021,North,B,189,-2,206,9.20%
01-12-2021,North,B,139,-2,144,3.50%
01-01-2022,North,B,180,-2,194,7.90%
01-02-2022,North,B,151,-2,165,9.20%
01-03-2022,North,B,149,-2,163,9.60%
01-04-2022,North,B,92,-2,99,7.20%
01-05-2022,North,B,234,-2,250,7.00%
01-06-2022,North,B,170,-2,179,5.50%
01-07-2022,North,B,213,-2,221,3.60%
01-08-2022,North,B,101,-2,110,9.20%
01-09-2022,North,B,195,-2,216,10.50%
01-10-2022,North,B,216,-2,221,2.40%
01-11-2022,North,B,238,-2,256,7.50%
01-12-2022,North,B,210,-2,220,4.80%
01-01-2023,North,B,137,-2,150,9.40%
01-02-2023,North,B,219,-2,240,9.40%
01-03-2023,North,B,183,-2,193,5.50%
01-04-2023,North,B,94,-2,103,9.60%
01-05-2023,North,B,144,-2,158,10.00%
01-06-2023,North,B,108,-2,111,2.70%
01-07-2023,North,B,162,-2,169,4.60%
01-08-2023,North,B,142,-2,148,4.60%
01-09-2023,North,B,150,-2,161,7.30%
01-10-2023,North,B,110,-2,117,6.60%
01-11-2023,North,B,119,-2,126,5.90%
01-12-2023,North,B,117,-2,120,2.40%
01-01-2024,North,B,121,-2,134,10.90%
01-02-2024,North,B,109,-2,115,5.40%
01-03-2024,North,B,119,-2,127,6.50%
01-04-2024,North,B,157,-2,168,7.20%
01-05-2024,North,B,142,-2,158,11.00%
01-06-2024,North,B,94,-2,99,5.40%
01-07-2024,North,B,164,-2,171,4.50%
01-08-2024,North,B,152,-2,164,7.70%
01-09-2024,North,B,75,-2,80,7.20%
01-10-2024,North,B,62,-2,63,2.20%
01-11-2024,North,B,116,-2,127,9.90%
01-12-2024,North,B,95,-2,101,6.50%
01-01-2025,North,B,168,-2,184,9.70%
01-02-2025,North,B,90,-2,98,9.20%
01-03-2025,North,B,153,-2,166,8.70%
01-04-2021,South,B,234,-2,255,9.00%
01-05-2021,South,B,148,-2,157,5.80%
01-06-2021,South,B,213,-2,220,3.40%
01-07-2021,South,B,252,-2,272,8.00%
01-08-2021,South,B,154,-2,160,3.60%
01-09-2021,South,B,131,-2,144,9.80%
01-10-2021,South,B,215,-2,230,6.90%
01-11-2021,South,B,206,-2,218,5.80%
01-12-2021,South,B,211,-2,236,11.90%
01-01-2022,South,B,162,-2,180,11.30%
01-02-2022,South,B,184,-2,189,2.80%
01-03-2022,South,B,133,-2,146,9.40%
01-04-2022,South,B,167,-2,185,10.60%
01-05-2022,South,B,238,-2,256,7.80%
01-06-2022,South,B,200,-2,213,6.70%
01-07-2022,South,B,245,-2,263,7.20%
01-08-2022,South,B,253,-2,265,4.60%
01-09-2022,South,B,240,-2,268,11.80%
01-10-2022,South,B,182,-2,203,11.40%
01-11-2022,South,B,191,-2,196,2.70%
01-12-2022,South,B,204,-2,226,11.00%
01-01-2023,South,B,204,-2,214,4.90%
01-02-2023,South,B,185,-2,192,3.90%
01-03-2023,South,B,196,-2,211,7.50%
01-04-2023,South,B,297,-2,318,7.00%
01-05-2023,South,B,417,-2,453,8.50%
01-06-2023,South,B,362,-2,383,5.80%
01-07-2023,South,B,436,-2,462,6.00%
01-08-2023,South,B,415,-2,454,9.50%
01-09-2023,South,B,412,-2,449,9.00%
01-10-2023,South,B,302,-2,321,6.30%
01-11-2023,South,B,300,-2,314,4.80%
01-12-2023,South,B,376,-2,402,7.00%
01-01-2024,South,B,302,-2,323,6.90%
01-02-2024,South,B,265,-2,296,11.70%
01-03-2024,South,B,339,-2,364,7.50%
01-04-2024,South,B,65,-2,67,3.30%
01-05-2024,South,B,104,-2,109,4.60%
01-06-2024,South,B,94,-2,97,2.80%
01-07-2024,South,B,94,-2,101,7.70%
01-08-2024,South,B,92,-2,99,7.70%
01-09-2024,South,B,170,-2,178,4.90%
01-10-2024,South,B,93,-2,97,4.50%
01-11-2024,South,B,143,-2,159,11.50%
01-12-2024,South,B,174,-2,192,10.30%
01-01-2025,South,B,128,-2,133,3.70%
01-02-2025,South,B,84,-2,88,4.80%
01-03-2025,South,B,126,-2,138,9.20%
01-04-2021,South,B,158,-2,165,4.70%
01-05-2021,South,B,77,-2,85,10.20%
01-06-2021,South,B,87,-2,91,4.50%
01-07-2021,South,B,126,-2,140,11.30%
01-08-2021,South,B,121,-2,128,5.40%
01-09-2021,South,B,109,-2,120,10.10%
01-10-2021,South,B,70,-2,75,6.50%
01-11-2021,South,B,124,-2,134,8.00%
01-12-2021,South,B,169,-2,185,9.80%
01-01-2022,South,B,151,-2,154,2.30%
01-02-2022,South,B,84,-2,88,5.10%
01-03-2022,South,B,99,-2,102,3.00%
01-04-2022,South,B,158,-2,164,4.10%
01-05-2022,South,B,212,-2,229,8.10%
01-06-2022,South,B,230,-2,241,4.80%
01-07-2022,South,B,155,-2,169,8.90%
01-08-2022,South,B,219,-2,242,10.60%
01-09-2022,South,B,169,-2,186,10.30%
01-10-2022,South,B,180,-2,189,4.80%
01-11-2022,South,B,234,-2,260,11.10%
01-12-2022,South,B,172,-2,179,3.90%
01-01-2023,South,B,176,-2,181,3.00%
01-02-2023,South,B,189,-2,210,11.00%
01-03-2023,South,B,239,-2,247,3.50%
01-04-2023,South,B,218,-2,224,2.80%
01-05-2023,South,B,226,-2,251,10.90%
01-06-2023,South,B,134,-2,147,9.40%
01-07-2023,South,B,183,-2,199,8.70%
01-08-2023,South,B,239,-2,263,10.10%
01-09-2023,South,B,200,-2,210,5.00%
01-10-2023,South,B,217,-2,227,4.40%
01-11-2023,South,B,244,-2,256,5.00%
01-12-2023,South,B,200,-2,218,8.90%
01-01-2024,South,B,149,-2,158,5.90%
01-02-2024,South,B,216,-2,221,2.50%
01-03-2024,South,B,137,-2,144,5.50%
01-04-2024,South,B,213,-2,219,2.90%
01-05-2024,South,B,165,-2,185,11.80%
01-06-2024,South,B,99,-2,109,10.50%
01-07-2024,South,B,163,-2,178,9.40%
01-08-2024,South,B,89,-2,95,7.30%
01-09-2024,South,B,184,-2,204,10.80%
01-10-2024,South,B,134,-2,144,7.10%
01-11-2024,South,B,187,-2,205,9.70%
01-12-2024,South,B,216,-2,233,7.80%
01-01-2025,South,B,167,-2,181,8.30%
01-02-2025,South,B,253,-2,280,10.70%
01-03-2025,South,B,120,-2,132,10.20%
01-04-2021,West,B,159,-2,177,11.20%
01-05-2021,West,B,209,-2,216,3.30%
01-06-2021,West,B,108,-2,116,7.80%
01-07-2021,West,B,212,-2,236,11.30%
01-08-2021,West,B,200,-2,222,11.10%
01-09-2021,West,B,93,-2,97,4.40%
01-10-2021,West,B,207,-2,228,10.30%
01-11-2021,West,B,258,-2,270,4.60%
01-12-2021,West,B,143,-2,148,3.30%
01-01-2022,West,B,145,-2,161,11.10%
01-02-2022,West,B,128,-2,135,5.70%
01-03-2022,West,B,97,-2,101,4.00%
01-04-2022,West,B,141,-2,144,2.10%
01-05-2022,West,B,195,-2,206,5.50%
01-06-2022,West,B,175,-2,189,8.20%
01-07-2022,West,B,206,-2,224,8.80%
01-08-2022,West,B,89,-2,91,2.10%
01-09-2022,West,B,244,-2,268,9.70%
01-10-2022,West,B,130,-2,133,2.00%
01-11-2022,West,B,244,-2,250,2.60%
01-12-2022,West,B,168,-2,175,3.90%
01-01-2023,West,B,215,-2,229,6.40%
01-02-2023,West,B,231,-2,246,6.60%
01-03-2023,West,B,194,-2,215,10.80%
01-04-2023,West,B,187,-2,198,6.10%
01-05-2023,West,B,123,-2,131,6.80%
01-06-2023,West,B,100,-2,110,10.00%
01-07-2023,West,B,94,-2,98,3.80%
01-08-2023,West,B,154,-2,160,3.60%
01-09-2023,West,B,234,-2,253,7.90%
01-10-2023,West,B,225,-2,236,4.90%
01-11-2023,West,B,104,-2,110,5.50%
01-12-2023,West,B,121,-2,135,12.00%
01-01-2024,West,B,196,-2,219,11.60%
01-02-2024,West,B,134,-2,138,3.00%
01-03-2024,West,B,212,-2,226,6.80%
01-04-2024,West,B,218,-2,226,3.60%
01-05-2024,West,B,235,-2,248,5.70%
01-06-2024,West,B,95,-2,98,3.50%
01-07-2024,West,B,185,-2,205,10.90%
01-08-2024,West,B,179,-2,196,9.50%
01-09-2024,West,B,120,-2,133,11.20%
01-10-2024,West,B,234,-2,252,7.60%
01-11-2024,West,B,189,-2,206,9.00%
01-12-2024,West,B,139,-2,144,3.90%
01-01-2025,West,B,180,-2,185,2.90%
01-02-2025,West,B,151,-2,154,2.10%
01-03-2025,West,B,149,-2,159,6.50%
01-04-2021,West,B,92,-2,99,7.10%
01-05-2021,West,B,234,-2,251,7.10%
01-06-2021,West,B,170,-2,180,6.20%
01-07-2021,West,B,213,-2,219,3.00%
01-08-2021,West,B,101,-2,110,9.10%
01-09-2021,West,B,195,-2,218,11.70%
01-10-2021,West,B,216,-2,221,2.20%
01-11-2021,West,B,238,-2,262,9.90%
01-12-2021,West,B,210,-2,216,3.00%
01-01-2022,West,B,137,-2,140,2.10%
01-02-2022,West,B,219,-2,235,7.10%
01-03-2022,West,B,183,-2,190,3.60%
01-04-2022,West,B,94,-2,98,4.40%
01-05-2022,West,B,144,-2,148,2.60%
01-06-2022,West,B,108,-2,116,7.80%
01-07-2022,West,B,162,-2,169,4.10%
01-08-2022,West,B,142,-2,157,10.60%
01-09-2022,West,B,150,-2,165,10.00%
01-10-2022,West,B,110,-2,116,5.20%
01-11-2022,West,B,119,-2,125,5.40%
01-12-2022,West,B,117,-2,129,10.20%
01-01-2023,West,B,121,-2,125,3.00%
01-02-2023,West,B,109,-2,114,5.00%
01-03-2023,West,B,119,-2,130,9.50%
01-04-2023,West,B,157,-2,169,7.90%
01-05-2023,West,B,142,-2,151,6.20%
01-06-2023,West,B,94,-2,99,5.50%
01-07-2023,West,B,164,-2,171,4.50%
01-08-2023,West,B,152,-2,164,7.60%
01-09-2023,West,B,75,-2,79,4.70%
01-10-2023,West,B,62,-2,64,3.90%
01-11-2023,West,B,116,-2,128,10.20%
01-12-2023,West,B,95,-2,98,3.60%
01-01-2024,West,B,168,-2,183,8.70%
01-02-2024,West,B,90,-2,96,6.60%
01-03-2024,West,B,153,-2,163,6.30%
01-04-2024,West,B,234,-2,258,10.30%
01-05-2024,West,B,148,-2,158,6.40%
01-06-2024,West,B,213,-2,221,4.00%
01-07-2024,West,B,252,-2,264,4.60%
01-08-2024,West,B,154,-2,169,10.00%
01-09-2024,West,B,131,-2,142,8.60%
01-10-2024,West,B,215,-2,237,10.40%
01-11-2024,West,B,206,-2,216,4.90%
01-12-2024,West,B,211,-2,227,7.60%
01-01-2025,West,B,162,-2,180,11.00%
01-02-2025,West,B,184,-2,204,11.10%
01-03-2025,West,B,133,-2,140,5.30%
01-04-2025,North,B,167,-3,179,6.90%
01-05-2025,North,B,238,-3,258,8.40%
01-06-2025,North,B,200,-3,215,7.60%
01-07-2025,North,B,245,-3,255,4.20%
01-08-2025,North,B,253,-3,264,4.40%
01-09-2025,North,B,240,-3,260,8.40%
01-10-2025,North,B,182,-3,196,7.50%
01-11-2025,North,B,191,-3,203,6.40%
01-12-2025,North,B,204,-3,213,4.30%
01-01-2026,North,B,204,-3,220,7.70%
01-02-2026,North,B,185,-3,197,6.30%
01-03-2026,North,B,196,-3,208,6.20%
01-04-2025,North,B,297,-3,328,10.30%
01-05-2025,North,B,417,-3,456,9.40%
01-06-2025,North,B,362,-3,377,4.20%
01-07-2025,North,B,436,-3,459,5.30%
01-08-2025,North,B,415,-3,427,2.90%
01-09-2025,North,B,412,-3,427,3.70%
01-10-2025,North,B,302,-3,309,2.40%
01-11-2025,North,B,300,-3,310,3.30%
01-12-2025,North,B,376,-3,410,9.00%
01-01-2026,North,B,302,-3,334,10.50%
01-02-2026,North,B,265,-3,271,2.40%
01-03-2026,North,B,339,-3,370,9.00%
01-04-2025,South,B,65,-3,70,8.20%
01-05-2025,South,B,104,-3,107,2.90%
01-06-2025,South,B,94,-3,100,6.10%
01-07-2025,South,B,94,-3,99,5.70%
01-08-2025,South,B,92,-3,97,5.30%
01-09-2025,South,B,170,-3,189,11.10%
01-10-2025,South,B,93,-3,96,3.50%
01-11-2025,South,B,143,-3,155,8.50%
01-12-2025,South,B,174,-3,188,8.20%
01-01-2026,South,B,128,-3,134,4.80%
01-02-2026,South,B,84,-3,86,2.00%
01-03-2026,South,B,126,-3,130,2.90%
01-04-2025,South,B,158,-3,175,11.10%
01-05-2025,South,B,77,-3,85,9.80%
01-06-2025,South,B,87,-3,93,6.70%
01-07-2025,South,B,126,-3,136,8.00%
01-08-2025,South,B,121,-3,134,11.10%
01-09-2025,South,B,109,-3,121,11.40%
01-10-2025,South,B,70,-3,75,7.60%
01-11-2025,South,B,124,-3,134,8.10%
01-12-2025,South,B,169,-3,174,3.20%
01-01-2026,South,B,151,-3,166,10.10%
01-02-2026,South,B,84,-3,86,2.00%
01-03-2026,South,B,99,-3,101,2.30%
01-04-2025,West,B,158,-3,173,9.70%
01-05-2025,West,B,212,-3,216,2.10%
01-06-2025,West,B,230,-3,242,5.20%
01-07-2025,West,B,155,-3,161,3.80%
01-08-2025,West,B,219,-3,244,11.30%
01-09-2025,West,B,169,-3,173,2.10%
01-10-2025,West,B,180,-3,184,2.20%
01-11-2025,West,B,234,-3,261,11.30%
01-12-2025,West,B,172,-3,176,2.50%
01-01-2026,West,B,176,-3,189,7.40%
01-02-2026,West,B,189,-3,204,8.10%
01-03-2026,West,B,239,-3,256,7.00%
01-04-2025,West,B,218,-3,242,11.10%
01-05-2025,West,B,226,-3,242,7.20%
01-06-2025,West,B,134,-3,144,7.80%
01-07-2025,West,B,183,-3,190,3.80%
01-08-2025,West,B,239,-3,256,7.10%
01-09-2025,West,B,200,-3,218,9.10%
01-10-2025,West,B,217,-3,236,8.80%
01-11-2025,West,B,244,-3,260,6.40%
01-12-2025,West,B,200,-3,217,8.30%
01-01-2026,West,B,149,-3,162,8.80%
01-02-2026,West,B,216,-3,221,2.40%
01-03-2026,West,B,137,-3,153,11.60%
01-04-2025,West,C,213,-3,233,9.40%
01-05-2025,West,C,165,-3,171,3.80%
01-06-2025,West,C,99,-3,104,4.90%
01-07-2025,West,C,163,-3,170,4.40%
01-08-2025,West,C,89,-3,92,3.90%
01-09-2025,West,C,184,-3,189,2.80%
01-10-2025,West,C,134,-3,138,2.80%
01-11-2025,West,C,187,-3,191,2.30%
01-12-2025,West,C,216,-3,230,6.40%
01-01-2026,West,C,167,-3,173,3.30%
01-02-2026,West,C,253,-3,272,7.60%
01-03-2026,West,C,120,-3,130,8.00%
01-04-2025,West,C,159,-3,176,10.50%
01-05-2025,West,C,209,-3,222,6.40%
01-06-2025,West,C,108,-3,114,5.30%
01-07-2025,West,C,212,-3,232,9.50%
01-08-2025,West,C,200,-3,220,9.80%
01-09-2025,West,C,93,-3,95,2.50%
01-10-2025,West,C,207,-3,224,8.20%
01-11-2025,West,C,258,-3,265,2.80%
01-12-2025,West,C,143,-3,157,9.70%
01-01-2026,West,C,145,-3,157,8.50%
01-02-2026,West,C,128,-3,143,12.00%
01-03-2026,West,C,97,-3,106,9.20%
01-04-2025,South,C,141,-3,144,2.20%
01-05-2025,South,C,195,-3,201,3.20%
01-06-2025,South,C,175,-3,190,8.70%
01-07-2025,South,C,206,-3,214,3.80%
01-08-2025,South,C,89,-3,97,9.30%
01-09-2025,South,C,244,-3,265,8.70%
01-10-2025,South,C,130,-3,134,3.30%
01-11-2025,South,C,244,-3,260,6.70%
01-12-2025,South,C,168,-3,183,9.00%
01-01-2026,South,C,215,-3,234,8.60%
01-02-2026,South,C,231,-3,247,6.90%
01-03-2026,South,C,194,-3,211,8.70%
01-04-2025,South,C,187,-3,201,7.60%
01-05-2025,South,C,123,-3,130,5.70%
01-06-2025,South,C,100,-3,107,6.60%
01-07-2025,South,C,94,-3,96,2.20%
