Order ID,Order State,Region (Order),Inventory Location,Region (Inventory),Process,Responsible Person,Subprocess,Target Cycle Time,Sub Actual Start Date,Sub Actual End Date,Status Type,Quantity,Actual Cycle Time,Order Start Date,Process Sequence,Subprocess Sequence,Client Name,Assigned Responsible Person
ORD1608,Ahmedabad,East,Kolkata,East,Dispatch,Approvers,Schedule Pickup or Delivery,2,13-Aug-25,15-Aug-25,On Time,980,2,1-Jul-25,4,3,Client G,Approvers Person 2
ORD1610,Bangalore,South,Bangalore,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,29-Jul-25,31-Jul-25,On Time,736,2,1-Jul-25,4,3,Client B,Approvers Person 2
ORD1613,Delhi,South,Chennai,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,10-Aug-25,12-Aug-25,On Time,489,2,1-Jul-25,4,3,Client J,Approvers Person 2
ORD1622,Ahmedabad,North,Chennai,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,8-Aug-25,10-Aug-25,Delay,789,2,1-Jul-25,4,3,Client H,Approvers Person 2
ORD1629,Bhopal,East,Bangalore,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,12-Aug-25,14-Aug-25,Delay,1178,2,1-Jul-25,4,3,Client F,Approvers Person 2
ORD1657,Chandigarh,South,Chennai,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-Aug-25,18-Aug-25,On Time,1475,2,1-Jul-25,4,3,Client D,Approvers Person 2
ORD1664,Vishakhapatnam,West,Bangalore,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,4-Aug-25,6-Aug-25,Delay,981,2,1-Jul-25,4,3,Client B,Approvers Person 2
ORD1671,Guwahati,East,Raipur,East,Dispatch,Approvers,Schedule Pickup or Delivery,2,7-Aug-25,9-Aug-25,On Time,976,2,1-Jul-25,4,3,Client A,Approvers Person 2
ORD1748,Chandigarh,East,Hyderabad,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,15-Aug-25,17-Aug-25,On Time,815,2,1-Jul-25,4,3,Client I,Approvers Person 2
ORD1758,Bhopal,West,Bangalore,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,3-Aug-25,5-Aug-25,On Time,361,2,1-Jul-25,4,3,Client C,Approvers Person 2
ORD1761,Ahmedabad,North,Bangalore,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-Aug-25,18-Aug-25,On Time,580,2,1-Jul-25,4,3,Client J,Approvers Person 2
ORD1798,Delhi,East,Raipur,East,Dispatch,Approvers,Schedule Pickup or Delivery,2,1-Aug-25,3-Aug-25,On Time,1445,2,1-Jul-25,4,3,Client D,Approvers Person 2
ORD1831,Surat,West,Hyderabad,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,4-Aug-25,6-Aug-25,On Time,839,2,1-Jul-25,4,3,Client E,Approvers Person 2
ORD1836,Chandigarh,North,Bangalore,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,12-Aug-25,14-Aug-25,Delay,508,2,1-Jul-25,4,3,Client D,Approvers Person 2
ORD1864,Guwahati,East,Bangalore,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,8-Aug-25,10-Aug-25,Delay,832,2,1-Jul-25,4,3,Client J,Approvers Person 2
ORD1866,Ahmedabad,North,Bangalore,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,2-Aug-25,4-Aug-25,On Time,806,2,1-Jul-25,4,3,Client I,Approvers Person 2
ORD1881,Vishakhapatnam,North,Raipur,East,Dispatch,Approvers,Schedule Pickup or Delivery,2,5-Aug-25,7-Aug-25,Delay,627,2,1-Jul-25,4,3,Client E,Approvers Person 2
ORD1892,Jaipur,East,Chennai,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,4-Aug-25,6-Aug-25,Delay,579,2,1-Jul-25,4,3,Client B,Approvers Person 2
ORD1947,Chandigarh,East,Kerala,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,13-Aug-25,15-Aug-25,On Time,1296,2,1-Jul-25,4,3,Client G,Approvers Person 2
ORD1973,Vishakhapatnam,West,Bangalore,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,13-Aug-25,15-Aug-25,On Time,1175,2,1-Jul-25,4,3,Client H,Approvers Person 2
ORD1978,Bhopal,East,Chennai,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,15-Aug-25,17-Aug-25,On Time,702,2,1-Jul-25,4,3,Client G,Approvers Person 2
ORD1994,Surat,North,Hyderabad,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,8-Aug-25,10-Aug-25,On Time,305,2,1-Jul-25,4,3,Client E,Approvers Person 2
ORD2001,Jaipur,North,Raipur,East,Dispatch,Approvers,Schedule Pickup or Delivery,2,15-Sep-25,17-Sep-25,Delay,1123,2,1-Aug-25,4,3,Client I,Approvers Person 2
ORD2014,Kolkata,West,Kolkata,East,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-Sep-25,18-Sep-25,On Time,614,2,1-Aug-25,4,3,Client H,Approvers Person 2
ORD2016,Mumbai,South,Chennai,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,2-Sep-25,4-Sep-25,On Time,1471,2,1-Aug-25,4,3,Client H,Approvers Person 2
ORD2056,Chandigarh,North,Raipur,East,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-Sep-25,16-Sep-25,Delay,521,2,1-Aug-25,4,3,Client B,Approvers Person 2
ORD2081,Guwahati,West,Raipur,East,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-Sep-25,18-Sep-25,Delay,1164,2,1-Aug-25,4,3,Client G,Approvers Person 2
ORD2103,Chennai,East,Kolkata,East,Dispatch,Approvers,Schedule Pickup or Delivery,2,9-Sep-25,11-Sep-25,On Time,809,2,1-Aug-25,4,3,Client E,Approvers Person 2
ORD2168,Ranchi,West,Chennai,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-Sep-25,16-Sep-25,On Time,307,2,1-Aug-25,4,3,Client D,Approvers Person 2
ORD2180,Vishakhapatnam,South,Kolkata,East,Dispatch,Approvers,Schedule Pickup or Delivery,2,2-Sep-25,4-Sep-25,Delay,330,2,1-Aug-25,4,3,Client B,Approvers Person 2
ORD2220,Guwahati,North,Kerala,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,12-Sep-25,14-Sep-25,On Time,652,2,1-Aug-25,4,3,Client I,Approvers Person 2
ORD2243,Delhi,North,Bangalore,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,7-Sep-25,9-Sep-25,On Time,539,2,1-Aug-25,4,3,Client C,Approvers Person 2
ORD2316,Bangalore,East,Raipur,East,Dispatch,Approvers,Schedule Pickup or Delivery,2,12-Sep-25,14-Sep-25,On Time,1067,2,1-Aug-25,4,3,Client F,Approvers Person 2
ORD2336,Kolkata,West,Kerala,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,2-Sep-25,4-Sep-25,On Time,760,2,1-Aug-25,4,3,Client G,Approvers Person 2
ORD2353,Kolkata,North,Kerala,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,6-Sep-25,8-Sep-25,On Time,803,2,1-Aug-25,4,3,Client J,Approvers Person 2
ORD2362,Surat,South,Chennai,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-Sep-25,16-Sep-25,On Time,1309,2,1-Aug-25,4,3,Client G,Approvers Person 2
ORD2372,Chandigarh,North,Chennai,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,8-Sep-25,10-Sep-25,Delay,311,2,1-Aug-25,4,3,Client H,Approvers Person 2
ORD2380,Jaipur,West,Kerala,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,10-Sep-25,12-Sep-25,Delay,425,2,1-Aug-25,4,3,Client A,Approvers Person 2
ORD2452,Kolkata,North,Kerala,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,12-Sep-25,14-Sep-25,On Time,961,2,1-Aug-25,4,3,Client J,Approvers Person 2
ORD2495,Ahmedabad,East,Hyderabad,South,Dispatch,Approvers,Schedule Pickup or Delivery,2,12-Sep-25,14-Sep-25,Delay,511,2,1-Aug-25,4,3,Client B,Approvers Person 2
ORD0015,Bhopal,North,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,30-Apr-25,2-May-25,On Time,1365,2,1-Apr-25,4,3,Client A,Approvers Person 2
ORD0072,Kolkata,North,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-May-25,16-May-25,On Time,353,2,1-Apr-25,4,3,Client G,Approvers Person 2
ORD0083,Ahmedabad,East,Haridwar,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,17-May-25,19-May-25,Delay,534,2,1-Apr-25,4,3,Client E,Approvers Person 2
ORD0216,Surat,South,Haridwar,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,18-May-25,20-May-25,On Time,485,2,1-Apr-25,4,3,Client H,Approvers Person 2
ORD0237,Jaipur,South,Patna,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,9-May-25,11-May-25,Delay,1302,2,1-Apr-25,4,3,Client A,Approvers Person 2
ORD0259,Bangalore,West,Haridwar,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,15-May-25,17-May-25,Delay,570,2,1-Apr-25,4,3,Client I,Approvers Person 2
ORD0325,Ranchi,South,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,6-May-25,8-May-25,On Time,351,2,1-Apr-25,4,3,Client G,Approvers Person 2
ORD0385,Nagpur,West,Haridwar,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,1-May-25,3-May-25,Delay,1399,2,1-Apr-25,4,3,Client A,Approvers Person 2
ORD0395,Delhi,West,Haridwar,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,13-May-25,15-May-25,On Time,378,2,1-Apr-25,4,3,Client A,Approvers Person 2
ORD0418,Kolkata,East,Patna,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,17-May-25,19-May-25,Delay,522,2,1-Apr-25,4,3,Client A,Approvers Person 2
ORD0455,Ahmedabad,South,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-May-25,18-May-25,Delay,585,2,1-Apr-25,4,3,Client E,Approvers Person 2
ORD0470,Vishakhapatnam,East,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,7-May-25,9-May-25,On Time,1010,2,1-Apr-25,4,3,Client B,Approvers Person 2
ORD0473,Nagpur,West,Jaipur,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-May-25,16-May-25,Delay,330,2,1-Apr-25,4,3,Client D,Approvers Person 2
ORD0520,Kolkata,West,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-Jun-25,18-Jun-25,On Time,1354,2,1-May-25,4,3,Client F,Approvers Person 2
ORD0534,Bhopal,West,Patna,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,9-Jun-25,11-Jun-25,Delay,316,2,1-May-25,4,3,Client J,Approvers Person 2
ORD0558,Bangalore,South,Patna,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,2-Jun-25,4-Jun-25,On Time,445,2,1-May-25,4,3,Client I,Approvers Person 2
ORD0574,Guwahati,West,Jaipur,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,1-Jun-25,3-Jun-25,On Time,678,2,1-May-25,4,3,Client A,Approvers Person 2
ORD0585,Bangalore,West,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,6-Jun-25,8-Jun-25,On Time,1171,2,1-May-25,4,3,Client H,Approvers Person 2
ORD0590,Bhopal,West,Jaipur,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,2-Jun-25,4-Jun-25,On Time,1484,2,1-May-25,4,3,Client C,Approvers Person 2
ORD0648,Chennai,South,Haridwar,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,15-Jun-25,17-Jun-25,On Time,1000,2,1-May-25,4,3,Client A,Approvers Person 2
ORD0704,Mumbai,East,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,8-Jun-25,10-Jun-25,Delay,353,2,1-May-25,4,3,Client A,Approvers Person 2
ORD0738,Mumbai,North,Patna,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-Jun-25,16-Jun-25,Delay,505,2,1-May-25,4,3,Client C,Approvers Person 2
ORD0893,Bangalore,South,Jaipur,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,15-Jun-25,17-Jun-25,Delay,629,2,1-May-25,4,3,Client B,Approvers Person 2
ORD0894,Ahmedabad,East,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,29-May-25,31-May-25,On Time,511,2,1-May-25,4,3,Client A,Approvers Person 2
ORD1072,Nagpur,South,Jaipur,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,7-Jul-25,9-Jul-25,On Time,925,2,1-Jun-25,4,3,Client E,Approvers Person 2
ORD1078,Delhi,North,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,5-Jul-25,7-Jul-25,On Time,500,2,1-Jun-25,4,3,Client I,Approvers Person 2
ORD1111,Vishakhapatnam,North,Patna,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,1-Jul-25,3-Jul-25,On Time,344,2,1-Jun-25,4,3,Client I,Approvers Person 2
ORD1152,Chandigarh,West,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,18-Jul-25,20-Jul-25,On Time,1492,2,1-Jun-25,4,3,Client C,Approvers Person 2
ORD1172,Nagpur,South,Haridwar,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,8-Jul-25,10-Jul-25,On Time,1074,2,1-Jun-25,4,3,Client C,Approvers Person 2
ORD1190,Ranchi,East,Jaipur,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,30-Jun-25,2-Jul-25,Delay,1454,2,1-Jun-25,4,3,Client E,Approvers Person 2
ORD1191,Jaipur,West,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,6-Jul-25,8-Jul-25,On Time,1464,2,1-Jun-25,4,3,Client D,Approvers Person 2
ORD1207,Nagpur,East,Jaipur,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,17-Jul-25,19-Jul-25,Delay,621,2,1-Jun-25,4,3,Client I,Approvers Person 2
ORD1233,Jaipur,South,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,10-Jul-25,12-Jul-25,Delay,705,2,1-Jun-25,4,3,Client F,Approvers Person 2
ORD1264,Kolkata,South,Patna,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-Jul-25,18-Jul-25,On Time,1074,2,1-Jun-25,4,3,Client E,Approvers Person 2
ORD1276,Ahmedabad,West,Patna,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,1-Jul-25,3-Jul-25,Delay,1277,2,1-Jun-25,4,3,Client F,Approvers Person 2
ORD1304,Guwahati,South,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-Jul-25,18-Jul-25,On Time,744,2,1-Jun-25,4,3,Client E,Approvers Person 2
ORD1310,Bangalore,East,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,8-Jul-25,10-Jul-25,Delay,1296,2,1-Jun-25,4,3,Client C,Approvers Person 2
ORD1315,Delhi,South,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,12-Jul-25,14-Jul-25,Delay,631,2,1-Jun-25,4,3,Client I,Approvers Person 2
ORD1389,Vishakhapatnam,East,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-Jul-25,18-Jul-25,On Time,1071,2,1-Jun-25,4,3,Client C,Approvers Person 2
ORD1411,Bangalore,West,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,13-Jul-25,15-Jul-25,On Time,1146,2,1-Jun-25,4,3,Client G,Approvers Person 2
ORD1446,Kolkata,East,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-Jul-25,16-Jul-25,Delay,441,2,1-Jun-25,4,3,Client G,Approvers Person 2
ORD1456,Chennai,East,Haridwar,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,8-Jul-25,10-Jul-25,On Time,576,2,1-Jun-25,4,3,Client J,Approvers Person 2
ORD1516,Jaipur,North,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,9-Aug-25,11-Aug-25,On Time,513,2,1-Jul-25,4,3,Client D,Approvers Person 2
ORD1585,Ranchi,North,Patna,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-Aug-25,18-Aug-25,On Time,647,2,1-Jul-25,4,3,Client H,Approvers Person 2
ORD1611,Ranchi,West,Jaipur,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-Aug-25,16-Aug-25,On Time,555,2,1-Jul-25,4,3,Client A,Approvers Person 2
ORD1625,Ahmedabad,West,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,12-Aug-25,14-Aug-25,On Time,1434,2,1-Jul-25,4,3,Client B,Approvers Person 2
ORD1660,Jaipur,North,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-Aug-25,18-Aug-25,On Time,541,2,1-Jul-25,4,3,Client B,Approvers Person 2
ORD1724,Guwahati,West,Patna,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,30-Jul-25,1-Aug-25,On Time,1417,2,1-Jul-25,4,3,Client E,Approvers Person 2
ORD1759,Bhopal,West,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,31-Jul-25,2-Aug-25,Delay,736,2,1-Jul-25,4,3,Client G,Approvers Person 2
ORD1769,Nagpur,South,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,12-Aug-25,14-Aug-25,On Time,1441,2,1-Jul-25,4,3,Client G,Approvers Person 2
ORD1774,Bhopal,West,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,7-Aug-25,9-Aug-25,On Time,1276,2,1-Jul-25,4,3,Client G,Approvers Person 2
ORD1780,Mumbai,North,Haridwar,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,11-Aug-25,13-Aug-25,On Time,1104,2,1-Jul-25,4,3,Client A,Approvers Person 2
ORD1789,Kolkata,South,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,9-Aug-25,11-Aug-25,Delay,920,2,1-Jul-25,4,3,Client C,Approvers Person 2
ORD1807,Bangalore,South,Patna,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-Aug-25,16-Aug-25,Delay,889,2,1-Jul-25,4,3,Client A,Approvers Person 2
ORD1863,Kolkata,North,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-Aug-25,16-Aug-25,Delay,377,2,1-Jul-25,4,3,Client I,Approvers Person 2
ORD1887,Ahmedabad,South,Jaipur,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,28-Jul-25,30-Jul-25,On Time,1332,2,1-Jul-25,4,3,Client G,Approvers Person 2
ORD1956,Mumbai,East,Patna,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,5-Aug-25,7-Aug-25,Delay,1369,2,1-Jul-25,4,3,Client I,Approvers Person 2
ORD2047,Surat,North,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-Sep-25,16-Sep-25,Delay,722,2,1-Aug-25,4,3,Client E,Approvers Person 2
ORD2050,Delhi,North,Ghaziabad,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,11-Sep-25,13-Sep-25,On Time,1205,2,1-Aug-25,4,3,Client G,Approvers Person 2
ORD2084,Jaipur,West,Jaipur,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,12-Sep-25,14-Sep-25,On Time,487,2,1-Aug-25,4,3,Client G,Approvers Person 2
ORD2238,Bhopal,North,Haridwar,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,12-Sep-25,14-Sep-25,On Time,1074,2,1-Aug-25,4,3,Client I,Approvers Person 2
ORD2241,Nagpur,East,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-Sep-25,16-Sep-25,On Time,1052,2,1-Aug-25,4,3,Client G,Approvers Person 2
ORD2322,Kolkata,West,Haridwar,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-Sep-25,16-Sep-25,On Time,737,2,1-Aug-25,4,3,Client D,Approvers Person 2
ORD2344,Nagpur,South,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,2-Sep-25,4-Sep-25,Delay,763,2,1-Aug-25,4,3,Client D,Approvers Person 2
ORD2364,Chennai,North,Patna,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-Sep-25,18-Sep-25,On Time,484,2,1-Aug-25,4,3,Client C,Approvers Person 2
ORD2366,Jaipur,East,Haridwar,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,17-Sep-25,19-Sep-25,On Time,873,2,1-Aug-25,4,3,Client F,Approvers Person 2
ORD2396,Vishakhapatnam,East,Jaipur,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-Sep-25,16-Sep-25,Delay,1157,2,1-Aug-25,4,3,Client B,Approvers Person 2
ORD2408,Kolkata,West,Jaipur,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,10-Sep-25,12-Sep-25,On Time,680,2,1-Aug-25,4,3,Client J,Approvers Person 2
ORD2420,Nagpur,West,Jaipur,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,6-Sep-25,8-Sep-25,On Time,355,2,1-Aug-25,4,3,Client H,Approvers Person 2
ORD2470,Surat,South,Lucknow,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,12-Sep-25,14-Sep-25,Delay,789,2,1-Aug-25,4,3,Client F,Approvers Person 2
ORD2497,Guwahati,East,Haridwar,North,Dispatch,Approvers,Schedule Pickup or Delivery,2,8-Sep-25,10-Sep-25,Delay,497,2,1-Aug-25,4,3,Client G,Approvers Person 2
ORD0006,Mumbai,North,Mirzapur,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,15-May-25,17-May-25,Delay,991,2,1-Apr-25,4,3,Client D,Approvers Person 2
ORD0020,Chennai,North,Indore,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-May-25,18-May-25,On Time,1124,2,1-Apr-25,4,3,Client A,Approvers Person 2
ORD0036,Bhopal,South,Valsad,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,30-Apr-25,2-May-25,On Time,898,2,1-Apr-25,4,3,Client D,Approvers Person 2
ORD0051,Jaipur,North,Indore,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-May-25,16-May-25,On Time,1253,2,1-Apr-25,4,3,Client D,Approvers Person 2
ORD0076,Jaipur,South,Pune,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,5-May-25,7-May-25,On Time,532,2,1-Apr-25,4,3,Client E,Approvers Person 2
ORD0096,Ranchi,South,Assam,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,2-May-25,4-May-25,On Time,426,2,1-Apr-25,4,3,Client D,Approvers Person 2
ORD0126,Chandigarh,North,Indore,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-May-25,16-May-25,On Time,547,2,1-Apr-25,4,3,Client I,Approvers Person 2
ORD0170,Ranchi,South,Bhiwandi,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,11-May-25,13-May-25,On Time,385,2,1-Apr-25,4,3,Client C,Approvers Person 2
ORD0241,Nagpur,West,Indore,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,13-May-25,15-May-25,On Time,743,2,1-Apr-25,4,3,Client C,Approvers Person 2
ORD0278,Delhi,South,Bhiwandi,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,5-May-25,7-May-25,On Time,1088,2,1-Apr-25,4,3,Client I,Approvers Person 2
ORD0314,Ahmedabad,South,Assam,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,5-May-25,7-May-25,On Time,919,2,1-Apr-25,4,3,Client G,Approvers Person 2
ORD0320,Ahmedabad,West,Mirzapur,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,2-May-25,4-May-25,On Time,1247,2,1-Apr-25,4,3,Client C,Approvers Person 2
ORD0324,Vishakhapatnam,East,Mirzapur,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-May-25,18-May-25,On Time,1054,2,1-Apr-25,4,3,Client I,Approvers Person 2
ORD0333,Jaipur,East,Indore,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,9-May-25,11-May-25,On Time,889,2,1-Apr-25,4,3,Client C,Approvers Person 2
ORD0440,Bangalore,East,Assam,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-May-25,18-May-25,On Time,1351,2,1-Apr-25,4,3,Client D,Approvers Person 2
ORD0442,Jaipur,West,Mirzapur,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-May-25,18-May-25,On Time,1082,2,1-Apr-25,4,3,Client J,Approvers Person 2
ORD0515,Bhopal,North,Mirzapur,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,6-Jun-25,8-Jun-25,Delay,514,2,1-May-25,4,3,Client J,Approvers Person 2
ORD0548,Delhi,West,Valsad,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,11-Jun-25,13-Jun-25,On Time,1130,2,1-May-25,4,3,Client D,Approvers Person 2
ORD0567,Vishakhapatnam,South,Mirzapur,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-Jun-25,18-Jun-25,Delay,625,2,1-May-25,4,3,Client H,Approvers Person 2
ORD0582,Nagpur,East,Pune,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-Jun-25,16-Jun-25,Delay,1101,2,1-May-25,4,3,Client G,Approvers Person 2
ORD0634,Bangalore,East,Valsad,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,13-Jun-25,15-Jun-25,On Time,1223,2,1-May-25,4,3,Client B,Approvers Person 2
ORD0661,Mumbai,West,Indore,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,10-Jun-25,12-Jun-25,Delay,1090,2,1-May-25,4,3,Client H,Approvers Person 2
ORD0683,Ahmedabad,South,Bhiwandi,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,16-Jun-25,18-Jun-25,On Time,1168,2,1-May-25,4,3,Client B,Approvers Person 2
ORD0731,Ahmedabad,East,Valsad,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,7-Jun-25,9-Jun-25,On Time,692,2,1-May-25,4,3,Client F,Approvers Person 2
ORD0735,Nagpur,North,Mirzapur,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,2-Jun-25,4-Jun-25,Delay,436,2,1-May-25,4,3,Client E,Approvers Person 2
ORD0741,Jaipur,South,Indore,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,11-Jun-25,13-Jun-25,Delay,1416,2,1-May-25,4,3,Client H,Approvers Person 2
ORD0766,Surat,North,Mirzapur,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,11-Jun-25,13-Jun-25,On Time,553,2,1-May-25,4,3,Client E,Approvers Person 2
ORD0769,Chandigarh,West,Pune,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,12-Jun-25,14-Jun-25,On Time,753,2,1-May-25,4,3,Client C,Approvers Person 2
ORD0848,Mumbai,East,Bhiwandi,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,31-May-25,2-Jun-25,Delay,501,2,1-May-25,4,3,Client E,Approvers Person 2
ORD0937,Delhi,West,Assam,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,12-Jun-25,14-Jun-25,On Time,1223,2,1-May-25,4,3,Client E,Approvers Person 2
ORD0969,Bhopal,West,Valsad,West,Dispatch,Approvers,Schedule Pickup or Delivery,2,14-Jun-25,16-Jun-25,On Time,1134,2,1-May-25,4,3,Client D,Approvers Person 2
