Container_ID,TEU_Size,Cargo_Type,Entry_Date,Exit_Date,Expected_Exit_Date,Dwell_Time_Days,On_Time,Occupied_TEU
CNT04435,2,Tank,2025-04-26,2025-05-05,2025-05-01,9,False,2
CNT04436,2,Hazardous,2025-06-13,2025-06-22,2025-06-18,9,False,2
CNT04437,2,Tank,2025-08-16,2025-08-29,2025-08-21,13,False,2
CNT04438,2,General,2025-06-28,2025-07-04,2025-07-03,6,False,2
CNT04439,2,General,2025-07-15,2025-07-17,2025-07-20,2,True,2
CNT04440,2,General,2025-06-07,2025-06-13,2025-06-12,6,False,2
CNT04441,2,Reefer,2025-07-08,2025-07-11,2025-07-13,3,True,2
CNT04442,2,General,2025-09-15,2025-09-24,2025-09-20,9,False,2
CNT04443,2,General,2025-08-03,2025-08-22,2025-08-08,19,False,2
CNT04444,2,Hazardous,2025-08-25,2025-08-30,2025-08-30,5,True,2
CNT04445,2,Tank,2025-09-03,2025-09-08,2025-09-08,5,True,2
CNT04446,2,Hazardous,2025-07-31,2025-08-05,2025-08-05,5,True,2
CNT04447,2,Reefer,2025-04-10,2025-04-18,2025-04-15,8,False,2
CNT04448,2,General,2025-05-15,2025-05-26,2025-05-20,11,False,2
CNT04449,2,General,2025-06-10,2025-06-26,2025-06-15,16,False,2
CNT04450,2,Reefer,2025-07-13,2025-07-16,2025-07-18,3,True,2
CNT04451,2,Hazardous,2025-05-07,2025-05-16,2025-05-12,9,False,2
CNT04452,2,Hazardous,2025-09-06,2025-09-15,2025-09-11,9,False,2
CNT04453,2,Tank,2025-09-03,2025-09-12,2025-09-08,9,False,2
CNT04454,2,General,2025-09-22,2025-09-24,2025-09-27,2,True,2
CNT04455,2,Tank,2025-09-25,2025-10-08,2025-09-30,13,False,2
CNT04456,2,Tank,2025-07-12,2025-07-17,2025-07-17,5,True,2
CNT04457,2,Reefer,2025-04-10,2025-04-20,2025-04-15,10,False,2
CNT04458,2,Reefer,2025-07-11,2025-07-27,2025-07-16,16,False,2
CNT04459,2,Reefer,2025-06-24,2025-07-04,2025-06-29,10,False,2
CNT04460,2,Hazardous,2025-09-24,2025-09-28,2025-09-29,4,True,2
CNT04461,2,General,2025-05-31,2025-06-08,2025-06-05,8,False,2
CNT04462,2,Reefer,2025-04-13,2025-04-15,2025-04-18,2,True,2
CNT04463,2,Tank,2025-07-31,2025-08-07,2025-08-05,7,False,2
CNT04464,2,General,2025-06-08,2025-06-10,2025-06-13,2,True,2
CNT04465,2,Hazardous,2025-07-05,2025-07-14,2025-07-10,9,False,2
CNT04466,2,Tank,2025-04-06,2025-04-10,2025-04-11,4,True,2
CNT04467,2,General,2025-06-26,2025-06-27,2025-07-01,1,True,2
CNT04468,2,Tank,2025-06-17,2025-06-23,2025-06-22,6,False,2
CNT04469,2,General,2025-06-19,2025-06-26,2025-06-24,7,False,2
CNT04470,2,Tank,2025-06-11,2025-06-12,2025-06-16,1,True,2
CNT04471,2,General,2025-08-04,2025-08-06,2025-08-09,2,True,2
CNT04472,2,Tank,2025-09-26,2025-09-29,2025-10-01,3,True,2
CNT04473,2,General,2025-09-23,2025-09-26,2025-09-28,3,True,2
CNT04474,2,Tank,2025-04-26,2025-04-29,2025-05-01,3,True,2
CNT04475,2,General,2025-05-29,2025-06-12,2025-06-03,14,False,2
CNT04476,2,General,2025-05-05,2025-05-07,2025-05-10,2,True,2
CNT04477,2,Tank,2025-06-16,2025-06-18,2025-06-21,2,True,2
CNT04478,2,Hazardous,2025-07-23,2025-08-01,2025-07-28,9,False,2
CNT04479,2,General,2025-06-22,2025-06-24,2025-06-27,2,True,2
CNT04480,2,Reefer,2025-06-08,2025-06-13,2025-06-13,5,True,2
CNT04481,2,Reefer,2025-07-16,2025-07-31,2025-07-21,15,False,2
CNT04482,2,Reefer,2025-09-02,2025-10-05,2025-09-07,33,False,2
CNT04483,2,Hazardous,2025-09-13,2025-09-24,2025-09-18,11,False,2
CNT04484,2,General,2025-04-23,2025-04-25,2025-04-28,2,True,2
CNT04485,2,General,2025-05-19,2025-05-30,2025-05-24,11,False,2
CNT04486,2,General,2025-07-23,2025-08-04,2025-07-28,12,False,2
CNT04487,2,General,2025-05-25,2025-05-31,2025-05-30,6,False,2
CNT04488,2,Hazardous,2025-07-14,2025-07-20,2025-07-19,6,False,2
CNT04489,2,General,2025-08-03,2025-08-06,2025-08-08,3,True,2
CNT04490,2,Tank,2025-08-11,2025-08-13,2025-08-16,2,True,2
CNT04491,2,Reefer,2025-07-05,2025-07-09,2025-07-10,4,True,2
CNT04492,2,General,2025-04-15,2025-04-27,2025-04-20,12,False,2
CNT04493,2,General,2025-08-10,2025-08-12,2025-08-15,2,True,2
CNT04494,2,Tank,2025-05-11,2025-05-19,2025-05-16,8,False,2
CNT04495,2,Hazardous,2025-04-17,2025-04-19,2025-04-22,2,True,2
CNT04496,2,Hazardous,2025-06-19,2025-06-29,2025-06-24,10,False,2
CNT04497,2,Hazardous,2025-08-08,2025-08-26,2025-08-13,18,False,2
CNT04498,2,Reefer,2025-07-13,2025-07-31,2025-07-18,18,False,2
CNT04499,2,General,2025-05-05,2025-05-12,2025-05-10,7,False,2
CNT04500,2,Tank,2025-08-13,2025-08-19,2025-08-18,6,False,2
CNT04501,2,Tank,2025-08-24,2025-08-29,2025-08-29,5,True,2
CNT04502,2,Hazardous,2025-04-08,2025-04-10,2025-04-13,2,True,2
CNT04503,2,Reefer,2025-05-15,2025-05-20,2025-05-20,5,True,2
CNT04504,2,General,2025-05-20,2025-05-31,2025-05-25,11,False,2
CNT04505,2,General,2025-05-22,2025-05-28,2025-05-27,6,False,2
CNT04506,2,General,2025-04-15,2025-04-18,2025-04-20,3,True,2
CNT04507,2,Tank,2025-06-03,2025-06-04,2025-06-08,1,True,2
CNT04508,2,Tank,2025-04-09,2025-04-29,2025-04-14,20,False,2
CNT04509,2,General,2025-07-26,2025-08-05,2025-07-31,10,False,2
CNT04510,2,General,2025-04-13,2025-04-15,2025-04-18,2,True,2
CNT04511,2,General,2025-07-02,2025-07-23,2025-07-07,21,False,2
CNT04512,2,Reefer,2025-09-28,2025-10-01,2025-10-03,3,True,2
CNT04513,2,General,2025-05-21,2025-05-27,2025-05-26,6,False,2
CNT04514,2,Hazardous,2025-06-10,2025-06-18,2025-06-15,8,False,2
CNT04515,2,Tank,2025-07-04,2025-07-20,2025-07-09,16,False,2
CNT04516,2,Reefer,2025-07-28,2025-08-03,2025-08-02,6,False,2
CNT04517,2,Reefer,2025-08-08,2025-08-26,2025-08-13,18,False,2
CNT04518,2,Hazardous,2025-07-11,2025-07-13,2025-07-16,2,True,2
CNT04519,2,General,2025-09-10,2025-09-14,2025-09-15,4,True,2
CNT04520,2,Hazardous,2025-05-02,2025-05-04,2025-05-07,2,True,2
CNT04521,2,General,2025-09-22,2025-10-01,2025-09-27,9,False,2
CNT04522,2,Hazardous,2025-04-08,2025-04-11,2025-04-13,3,True,2
CNT04523,2,General,2025-06-01,2025-06-10,2025-06-06,9,False,2
CNT04524,2,Tank,2025-07-05,2025-07-09,2025-07-10,4,True,2
CNT04525,2,Reefer,2025-08-04,2025-08-07,2025-08-09,3,True,2
CNT04526,2,General,2025-08-31,2025-09-03,2025-09-05,3,True,2
CNT04527,2,General,2025-07-24,2025-08-05,2025-07-29,12,False,2
CNT04528,2,General,2025-05-16,2025-05-21,2025-05-21,5,True,2
CNT04529,2,Tank,2025-07-31,2025-08-09,2025-08-05,9,False,2
CNT04530,2,Hazardous,2025-08-29,2025-08-30,2025-09-03,1,True,2
CNT04531,2,Reefer,2025-08-20,2025-08-29,2025-08-25,9,False,2
CNT04532,2,General,2025-06-29,2025-07-07,2025-07-04,8,False,2
CNT04533,2,Hazardous,2025-06-28,2025-07-06,2025-07-03,8,False,2
CNT04534,2,Tank,2025-05-12,2025-05-15,2025-05-17,3,True,2
CNT04535,2,General,2025-06-06,2025-06-08,2025-06-11,2,True,2
CNT04536,2,Reefer,2025-09-24,2025-10-03,2025-09-29,9,False,2
CNT04537,2,General,2025-04-24,2025-04-26,2025-04-29,2,True,2
CNT04538,2,Tank,2025-06-12,2025-06-16,2025-06-17,4,True,2
CNT04539,2,Tank,2025-04-08,2025-04-15,2025-04-13,7,False,2
CNT04540,2,Tank,2025-07-08,2025-07-13,2025-07-13,5,True,2
CNT04541,2,General,2025-04-13,2025-04-19,2025-04-18,6,False,2
CNT04542,2,Reefer,2025-05-12,2025-05-15,2025-05-17,3,True,2
CNT04543,2,Tank,2025-08-25,2025-09-01,2025-08-30,7,False,2
CNT04544,2,Tank,2025-05-25,2025-06-01,2025-05-30,7,False,2
CNT04545,2,General,2025-05-27,2025-05-31,2025-06-01,4,True,2
CNT04546,2,General,2025-09-13,2025-09-18,2025-09-18,5,True,2
CNT04547,2,Tank,2025-05-28,2025-05-30,2025-06-02,2,True,2
CNT04548,2,General,2025-09-21,2025-09-23,2025-09-26,2,True,2
CNT04549,2,General,2025-05-23,2025-05-30,2025-05-28,7,False,2
CNT04550,2,General,2025-06-08,2025-06-10,2025-06-13,2,True,2
CNT04551,2,Reefer,2025-09-14,2025-09-15,2025-09-19,1,True,2
CNT04552,2,General,2025-07-14,2025-07-16,2025-07-19,2,True,2
CNT04553,2,Hazardous,2025-08-10,2025-08-13,2025-08-15,3,True,2
CNT04554,2,Hazardous,2025-04-06,2025-04-08,2025-04-11,2,True,2
CNT04555,2,Reefer,2025-09-22,2025-10-09,2025-09-27,17,False,2
CNT04556,2,Hazardous,2025-04-03,2025-04-07,2025-04-08,4,True,2
CNT04557,2,Reefer,2025-07-31,2025-08-03,2025-08-05,3,True,2
CNT04558,2,Tank,2025-05-04,2025-05-14,2025-05-09,10,False,2
CNT04559,2,Hazardous,2025-09-13,2025-09-26,2025-09-18,13,False,2
CNT04560,2,Tank,2025-05-15,2025-05-22,2025-05-20,7,False,2
CNT04561,2,General,2025-09-01,2025-09-06,2025-09-06,5,True,2
CNT04562,2,Tank,2025-04-03,2025-04-09,2025-04-08,6,False,2
CNT04563,2,Tank,2025-05-28,2025-05-31,2025-06-02,3,True,2
CNT04564,2,General,2025-06-04,2025-06-16,2025-06-09,12,False,2
CNT04565,2,General,2025-09-03,2025-09-12,2025-09-08,9,False,2
CNT04566,2,Hazardous,2025-06-18,2025-06-23,2025-06-23,5,True,2
CNT04567,2,Tank,2025-09-12,2025-09-30,2025-09-17,18,False,2
CNT04568,2,Hazardous,2025-06-10,2025-06-14,2025-06-15,4,True,2
CNT04569,2,Tank,2025-07-18,2025-07-19,2025-07-23,1,True,2
CNT04570,2,Hazardous,2025-07-06,2025-07-14,2025-07-11,8,False,2
CNT04571,2,Tank,2025-06-29,2025-07-05,2025-07-04,6,False,2
CNT04572,2,General,2025-07-27,2025-08-05,2025-08-01,9,False,2
CNT04573,2,General,2025-06-04,2025-06-10,2025-06-09,6,False,2
CNT04574,2,General,2025-05-26,2025-05-28,2025-05-31,2,True,2
CNT04575,2,Tank,2025-07-29,2025-08-14,2025-08-03,16,False,2
CNT04576,2,General,2025-06-17,2025-06-20,2025-06-22,3,True,2
CNT04577,2,General,2025-09-21,2025-09-22,2025-09-26,1,True,2
CNT04578,2,General,2025-08-12,2025-08-15,2025-08-17,3,True,2
CNT04579,2,Reefer,2025-09-07,2025-09-08,2025-09-12,1,True,2
CNT04580,2,Hazardous,2025-07-11,2025-07-19,2025-07-16,8,False,2
CNT04581,2,General,2025-08-28,2025-09-01,2025-09-02,4,True,2
CNT04582,2,General,2025-04-27,2025-04-30,2025-05-02,3,True,2
CNT04583,2,Tank,2025-04-02,2025-04-07,2025-04-07,5,True,2
CNT04584,2,General,2025-08-09,2025-08-16,2025-08-14,7,False,2
CNT04585,2,Tank,2025-09-17,2025-09-26,2025-09-22,9,False,2
CNT04586,2,Tank,2025-07-05,2025-07-11,2025-07-10,6,False,2
CNT04587,2,General,2025-08-22,2025-08-23,2025-08-27,1,True,2
CNT04588,2,General,2025-09-13,2025-09-16,2025-09-18,3,True,2
CNT04589,2,General,2025-08-31,2025-09-03,2025-09-05,3,True,2
CNT04590,2,Reefer,2025-09-03,2025-09-07,2025-09-08,4,True,2
CNT04591,2,General,2025-06-12,2025-06-20,2025-06-17,8,False,2
CNT04592,2,General,2025-06-16,2025-06-29,2025-06-21,13,False,2
CNT04593,2,Reefer,2025-09-23,2025-10-01,2025-09-28,8,False,2
CNT04594,2,Tank,2025-04-28,2025-05-04,2025-05-03,6,False,2
CNT04595,2,Tank,2025-08-02,2025-08-13,2025-08-07,11,False,2
CNT04596,2,Tank,2025-04-17,2025-04-23,2025-04-22,6,False,2
CNT04597,2,Hazardous,2025-06-26,2025-07-01,2025-07-01,5,True,2
CNT04598,2,General,2025-06-10,2025-06-12,2025-06-15,2,True,2
CNT04599,2,General,2025-09-11,2025-09-14,2025-09-16,3,True,2
CNT04600,2,Tank,2025-06-23,2025-06-26,2025-06-28,3,True,2
CNT04601,2,General,2025-06-10,2025-06-20,2025-06-15,10,False,2
CNT04602,2,Tank,2025-06-06,2025-06-25,2025-06-11,19,False,2
CNT04603,2,General,2025-09-15,2025-09-20,2025-09-20,5,True,2
CNT04604,2,Tank,2025-09-14,2025-09-19,2025-09-19,5,True,2
CNT04605,2,Reefer,2025-06-16,2025-06-18,2025-06-21,2,True,2
CNT04606,2,Hazardous,2025-05-19,2025-05-20,2025-05-24,1,True,2
CNT04607,2,General,2025-05-09,2025-05-12,2025-05-14,3,True,2
CNT04608,2,Tank,2025-08-11,2025-08-14,2025-08-16,3,True,2
CNT04609,2,Hazardous,2025-06-01,2025-06-11,2025-06-06,10,False,2
CNT04610,2,General,2025-04-15,2025-04-16,2025-04-20,1,True,2
CNT04611,2,Tank,2025-09-01,2025-09-04,2025-09-06,3,True,2
CNT04612,2,Reefer,2025-07-13,2025-07-15,2025-07-18,2,True,2
CNT04613,2,Reefer,2025-09-17,2025-09-21,2025-09-22,4,True,2
CNT04614,2,Tank,2025-06-21,2025-06-28,2025-06-26,7,False,2
CNT04615,2,General,2025-09-22,2025-09-24,2025-09-27,2,True,2
CNT04616,2,Hazardous,2025-05-06,2025-05-13,2025-05-11,7,False,2
CNT04617,2,Reefer,2025-04-07,2025-04-08,2025-04-12,1,True,2
CNT04618,2,Reefer,2025-09-15,2025-09-17,2025-09-20,2,True,2
CNT04619,2,General,2025-08-06,2025-08-13,2025-08-11,7,False,2
CNT04620,2,Hazardous,2025-06-15,2025-06-20,2025-06-20,5,True,2
CNT04621,2,General,2025-06-06,2025-06-14,2025-06-11,8,False,2
CNT04622,2,Reefer,2025-07-17,2025-07-20,2025-07-22,3,True,2
CNT04623,2,Hazardous,2025-07-13,2025-07-17,2025-07-18,4,True,2
CNT04624,2,General,2025-07-09,2025-07-13,2025-07-14,4,True,2
CNT04625,2,Tank,2025-04-10,2025-04-23,2025-04-15,13,False,2
CNT04626,2,General,2025-08-28,2025-09-09,2025-09-02,12,False,2
CNT04627,2,Tank,2025-08-25,2025-08-28,2025-08-30,3,True,2
CNT04628,2,Reefer,2025-05-19,2025-05-26,2025-05-24,7,False,2
CNT04629,2,General,2025-06-27,2025-07-02,2025-07-02,5,True,2
CNT04630,2,Reefer,2025-05-27,2025-05-29,2025-06-01,2,True,2
CNT04631,2,Hazardous,2025-09-23,2025-09-29,2025-09-28,6,False,2
CNT04632,2,Reefer,2025-08-15,2025-08-26,2025-08-20,11,False,2
CNT04633,2,Hazardous,2025-09-11,2025-09-15,2025-09-16,4,True,2
CNT04634,2,General,2025-07-31,2025-08-06,2025-08-05,6,False,2
CNT04635,2,Reefer,2025-09-19,2025-09-24,2025-09-24,5,True,2
CNT04636,2,Reefer,2025-07-01,2025-07-04,2025-07-06,3,True,2
CNT04637,2,General,2025-08-08,2025-08-17,2025-08-13,9,False,2
CNT04638,2,Tank,2025-06-16,2025-06-24,2025-06-21,8,False,2
CNT04639,2,General,2025-05-14,2025-05-21,2025-05-19,7,False,2
CNT04640,2,Reefer,2025-09-16,2025-10-04,2025-09-21,18,False,2
CNT04641,2,Hazardous,2025-08-21,2025-09-01,2025-08-26,11,False,2
CNT04642,2,Hazardous,2025-05-17,2025-05-19,2025-05-22,2,True,2
CNT04643,2,Hazardous,2025-06-15,2025-06-19,2025-06-20,4,True,2
CNT04644,2,Reefer,2025-04-25,2025-05-07,2025-04-30,12,False,2
CNT04645,2,Hazardous,2025-07-30,2025-07-31,2025-08-04,1,True,2
CNT04646,2,General,2025-05-03,2025-05-07,2025-05-08,4,True,2
CNT04647,2,Reefer,2025-06-06,2025-06-08,2025-06-11,2,True,2
CNT04648,2,General,2025-08-22,2025-08-27,2025-08-27,5,True,2
CNT04649,2,Hazardous,2025-05-17,2025-05-25,2025-05-22,8,False,2
CNT04650,2,Tank,2025-09-22,2025-10-02,2025-09-27,10,False,2
CNT04651,2,General,2025-06-25,2025-07-03,2025-06-30,8,False,2
CNT04652,2,General,2025-09-15,2025-09-20,2025-09-20,5,True,2
CNT04653,2,Hazardous,2025-04-23,2025-04-26,2025-04-28,3,True,2
CNT04654,2,Hazardous,2025-05-27,2025-06-12,2025-06-01,16,False,2
CNT04655,2,General,2025-06-30,2025-07-03,2025-07-05,3,True,2
CNT04656,2,General,2025-05-28,2025-06-12,2025-06-02,15,False,2
CNT04657,2,General,2025-06-18,2025-06-25,2025-06-23,7,False,2
CNT04658,2,Tank,2025-07-17,2025-07-19,2025-07-22,2,True,2
CNT04659,2,Tank,2025-06-24,2025-06-29,2025-06-29,5,True,2
CNT04660,2,Tank,2025-07-05,2025-07-09,2025-07-10,4,True,2
CNT04661,2,Hazardous,2025-06-06,2025-06-17,2025-06-11,11,False,2
CNT04662,2,Hazardous,2025-08-28,2025-09-12,2025-09-02,15,False,2
CNT04663,2,Hazardous,2025-06-15,2025-06-16,2025-06-20,1,True,2
CNT04664,2,Tank,2025-07-28,2025-08-04,2025-08-02,7,False,2
CNT04665,2,Tank,2025-05-01,2025-05-03,2025-05-06,2,True,2
CNT04666,2,Tank,2025-07-30,2025-08-07,2025-08-04,8,False,2
CNT04667,2,General,2025-04-14,2025-05-20,2025-04-19,36,False,2
CNT04668,2,General,2025-09-10,2025-09-14,2025-09-15,4,True,2
CNT04669,2,General,2025-08-28,2025-08-31,2025-09-02,3,True,2
CNT04670,2,Reefer,2025-08-27,2025-08-31,2025-09-01,4,True,2
CNT04671,2,Tank,2025-09-06,2025-09-09,2025-09-11,3,True,2
CNT04672,2,Reefer,2025-04-19,2025-04-27,2025-04-24,8,False,2
CNT04673,2,General,2025-07-30,2025-08-19,2025-08-04,20,False,2
CNT04674,2,Reefer,2025-05-20,2025-05-28,2025-05-25,8,False,2
CNT04675,2,Tank,2025-08-07,2025-08-10,2025-08-12,3,True,2
CNT04676,2,Tank,2025-05-01,2025-05-13,2025-05-06,12,False,2
CNT04677,2,General,2025-09-22,2025-10-04,2025-09-27,12,False,2
CNT04678,2,General,2025-07-07,2025-07-11,2025-07-12,4,True,2
CNT04679,2,Tank,2025-08-14,2025-08-18,2025-08-19,4,True,2
CNT04680,2,General,2025-06-16,2025-06-19,2025-06-21,3,True,2
CNT04681,2,Tank,2025-07-15,2025-07-18,2025-07-20,3,True,2
CNT04682,2,General,2025-04-14,2025-04-15,2025-04-19,1,True,2
CNT04683,2,Hazardous,2025-05-09,2025-05-11,2025-05-14,2,True,2
CNT04684,2,Tank,2025-05-06,2025-05-15,2025-05-11,9,False,2
CNT04685,2,General,2025-05-22,2025-06-02,2025-05-27,11,False,2
CNT04686,2,General,2025-06-27,2025-07-01,2025-07-02,4,True,2
CNT04687,2,Hazardous,2025-07-14,2025-07-25,2025-07-19,11,False,2
CNT04688,2,General,2025-08-24,2025-09-03,2025-08-29,10,False,2
CNT04689,2,Hazardous,2025-07-27,2025-07-30,2025-08-01,3,True,2
CNT04690,2,Tank,2025-05-07,2025-05-12,2025-05-12,5,True,2
CNT04691,2,Tank,2025-06-20,2025-06-25,2025-06-25,5,True,2
CNT04692,2,General,2025-05-17,2025-05-21,2025-05-22,4,True,2
CNT04693,2,General,2025-04-21,2025-04-27,2025-04-26,6,False,2
CNT04694,2,General,2025-08-03,2025-08-08,2025-08-08,5,True,2
CNT04695,2,Hazardous,2025-06-25,2025-06-29,2025-06-30,4,True,2
CNT04696,2,General,2025-09-09,2025-09-12,2025-09-14,3,True,2
CNT04697,2,General,2025-05-16,2025-05-21,2025-05-21,5,True,2
CNT04698,2,Hazardous,2025-06-20,2025-06-26,2025-06-25,6,False,2
CNT04699,2,Hazardous,2025-09-10,2025-09-13,2025-09-15,3,True,2
CNT04700,2,General,2025-04-15,2025-04-21,2025-04-20,6,False,2
CNT04701,2,General,2025-04-02,2025-04-08,2025-04-07,6,False,2
CNT04702,2,Hazardous,2025-07-25,2025-08-06,2025-07-30,12,False,2
CNT04703,2,General,2025-06-10,2025-06-12,2025-06-15,2,True,2
CNT04704,2,Hazardous,2025-05-24,2025-05-29,2025-05-29,5,True,2
CNT04705,2,General,2025-05-14,2025-05-19,2025-05-19,5,True,2
CNT04706,2,General,2025-08-26,2025-09-07,2025-08-31,12,False,2
CNT04707,2,Reefer,2025-05-11,2025-05-12,2025-05-16,1,True,2
CNT04708,2,General,2025-08-04,2025-08-29,2025-08-09,25,False,2
CNT04709,2,Tank,2025-04-23,2025-05-17,2025-04-28,24,False,2
CNT04710,2,Tank,2025-05-04,2025-05-16,2025-05-09,12,False,2
CNT04711,2,Hazardous,2025-09-05,2025-09-11,2025-09-10,6,False,2
CNT04712,2,General,2025-07-21,2025-08-05,2025-07-26,15,False,2
CNT04713,2,Reefer,2025-09-10,2025-09-13,2025-09-15,3,True,2
CNT04714,2,General,2025-07-19,2025-07-21,2025-07-24,2,True,2
CNT04715,2,General,2025-07-13,2025-07-19,2025-07-18,6,False,2
CNT04716,2,General,2025-07-19,2025-07-24,2025-07-24,5,True,2
CNT04717,2,Tank,2025-08-01,2025-08-11,2025-08-06,10,False,2
CNT04718,2,General,2025-07-08,2025-07-12,2025-07-13,4,True,2
CNT04719,2,Tank,2025-04-02,2025-04-05,2025-04-07,3,True,2
CNT04720,2,General,2025-04-10,2025-04-15,2025-04-15,5,True,2
CNT04721,2,Tank,2025-08-15,2025-08-18,2025-08-20,3,True,2
CNT04722,2,Tank,2025-05-22,2025-05-25,2025-05-27,3,True,2
CNT04723,2,General,2025-07-05,2025-07-30,2025-07-10,25,False,2
CNT04724,2,Tank,2025-04-04,2025-04-10,2025-04-09,6,False,2
CNT04725,2,Hazardous,2025-06-22,2025-06-26,2025-06-27,4,True,2
CNT04726,2,Hazardous,2025-08-14,2025-08-16,2025-08-19,2,True,2
CNT04727,2,Hazardous,2025-05-19,2025-05-28,2025-05-24,9,False,2
CNT04728,2,Hazardous,2025-04-05,2025-04-12,2025-04-10,7,False,2
CNT04729,2,Reefer,2025-09-21,2025-09-23,2025-09-26,2,True,2
CNT04730,2,Reefer,2025-04-02,2025-04-13,2025-04-07,11,False,2
CNT04731,2,Tank,2025-09-08,2025-09-11,2025-09-13,3,True,2
CNT04732,2,General,2025-06-03,2025-06-09,2025-06-08,6,False,2
CNT04733,2,General,2025-05-28,2025-05-29,2025-06-02,1,True,2
CNT04734,2,General,2025-09-25,2025-10-06,2025-09-30,11,False,2
CNT04735,2,General,2025-06-28,2025-07-01,2025-07-03,3,True,2
CNT04736,2,Hazardous,2025-06-19,2025-07-06,2025-06-24,17,False,2
CNT04737,2,General,2025-05-04,2025-05-10,2025-05-09,6,False,2
CNT04738,2,General,2025-04-27,2025-05-01,2025-05-02,4,True,2
CNT04739,2,Tank,2025-07-08,2025-07-11,2025-07-13,3,True,2
CNT04740,2,Tank,2025-08-07,2025-08-12,2025-08-12,5,True,2
CNT04741,2,General,2025-08-29,2025-09-03,2025-09-03,5,True,2
CNT04742,2,General,2025-06-18,2025-06-19,2025-06-23,1,True,2
CNT04743,2,Tank,2025-05-13,2025-05-18,2025-05-18,5,True,2
CNT04744,2,Reefer,2025-04-17,2025-04-27,2025-04-22,10,False,2
CNT04745,2,General,2025-04-12,2025-04-14,2025-04-17,2,True,2
CNT04746,2,General,2025-06-16,2025-06-29,2025-06-21,13,False,2
CNT04747,2,Tank,2025-06-14,2025-06-23,2025-06-19,9,False,2
CNT04748,2,General,2025-07-26,2025-08-01,2025-07-31,6,False,2
CNT04749,2,Reefer,2025-08-12,2025-08-29,2025-08-17,17,False,2
CNT04750,2,Tank,2025-08-31,2025-09-03,2025-09-05,3,True,2
CNT04751,2,General,2025-08-13,2025-08-26,2025-08-18,13,False,2
CNT04752,2,General,2025-06-26,2025-06-29,2025-07-01,3,True,2
CNT04753,2,General,2025-07-21,2025-07-24,2025-07-26,3,True,2
CNT04754,2,Hazardous,2025-09-23,2025-09-27,2025-09-28,4,True,2
CNT04755,2,Hazardous,2025-05-05,2025-05-07,2025-05-10,2,True,2
CNT04756,2,Hazardous,2025-06-27,2025-07-01,2025-07-02,4,True,2
CNT04757,2,General,2025-08-04,2025-08-06,2025-08-09,2,True,2
CNT04758,2,General,2025-07-01,2025-07-05,2025-07-06,4,True,2
CNT04759,2,General,2025-05-19,2025-05-26,2025-05-24,7,False,2
CNT04760,2,General,2025-05-13,2025-05-14,2025-05-18,1,True,2
CNT04761,2,Tank,2025-07-13,2025-07-17,2025-07-18,4,True,2
CNT04762,2,Hazardous,2025-04-05,2025-04-20,2025-04-10,15,False,2
CNT04763,2,Tank,2025-05-29,2025-06-08,2025-06-03,10,False,2
CNT04764,2,Hazardous,2025-05-28,2025-06-08,2025-06-02,11,False,2
CNT04765,2,Hazardous,2025-05-04,2025-05-08,2025-05-09,4,True,2
CNT04766,2,Hazardous,2025-05-25,2025-06-03,2025-05-30,9,False,2
CNT04767,2,Tank,2025-04-06,2025-04-09,2025-04-11,3,True,2
CNT04768,2,General,2025-08-29,2025-09-03,2025-09-03,5,True,2
CNT04769,2,Reefer,2025-08-08,2025-08-16,2025-08-13,8,False,2
CNT04770,2,General,2025-05-14,2025-05-22,2025-05-19,8,False,2
CNT04771,2,General,2025-05-02,2025-05-06,2025-05-07,4,True,2
CNT04772,2,Hazardous,2025-07-03,2025-07-06,2025-07-08,3,True,2
CNT04773,2,General,2025-09-14,2025-09-18,2025-09-19,4,True,2
CNT04774,2,Tank,2025-04-10,2025-04-12,2025-04-15,2,True,2
CNT04775,2,General,2025-07-06,2025-07-14,2025-07-11,8,False,2
CNT04776,2,Hazardous,2025-09-11,2025-09-15,2025-09-16,4,True,2
CNT04777,2,Hazardous,2025-06-05,2025-06-08,2025-06-10,3,True,2
CNT04778,2,General,2025-08-15,2025-08-26,2025-08-20,11,False,2
CNT04779,2,General,2025-09-07,2025-09-16,2025-09-12,9,False,2
CNT04780,2,Hazardous,2025-04-13,2025-04-15,2025-04-18,2,True,2
CNT04781,2,General,2025-08-31,2025-09-12,2025-09-05,12,False,2
CNT04782,2,Tank,2025-04-13,2025-04-15,2025-04-18,2,True,2
CNT04783,2,Tank,2025-09-17,2025-09-21,2025-09-22,4,True,2
CNT04784,2,Hazardous,2025-04-28,2025-05-03,2025-05-03,5,True,2
CNT04785,2,Reefer,2025-09-15,2025-09-23,2025-09-20,8,False,2
CNT04786,2,Hazardous,2025-04-06,2025-04-14,2025-04-11,8,False,2
CNT04787,2,Hazardous,2025-04-13,2025-04-18,2025-04-18,5,True,2
CNT04788,2,Reefer,2025-09-24,2025-10-06,2025-09-29,12,False,2
CNT04789,2,Tank,2025-04-30,2025-05-08,2025-05-05,8,False,2
CNT04790,2,Hazardous,2025-07-16,2025-07-22,2025-07-21,6,False,2
CNT04791,2,General,2025-07-23,2025-07-28,2025-07-28,5,True,2
CNT04792,2,Tank,2025-07-07,2025-07-10,2025-07-12,3,True,2
CNT04793,2,Reefer,2025-05-02,2025-05-09,2025-05-07,7,False,2
