Market,City,Item Name,CFS,Delivery Date,Route,Container Type,Utilization (%),Planned Start Date,Planned Start Time,Actual Start Date,Actual Start Time,ETA Date,ETA Time,Actual Delivery Date,Actual Delivery Time,Delay (minutes),Deviation Status,Route Allocation,Mode of Transport,Total Delivery Time (hrs),Client Name,Vehicle ID,ETA DateTime,Route Deviation (%)
UP052100,MAU,Samrat Advanced,"Ahmedabad, Punjab",2025-06-17,"Route: Ahmedabad, Punjab Ã‚Â¢ MAU via Rail Line 1013",TEU,84.5,2025-06-01,12:45:00,2025-06-01,14:09:00,2025-06-03,08:45:00,2025-06-03,09:39:00,00:54:00,Delay,Rail Line 1013,Rail,43.5,ITC Ltd.,VEH0289,2025-06-03 08:45:00,3.12
HR017049,Rewari,Chetak-PPC,"Guwahati, Bihar",2025-06-22,"Route: Guwahati, Bihar Ã‚Â¢ Rewari via Rail Line 1014",FEU,67.0,2025-06-01,06:39:00,2025-06-01,06:37:00,2025-06-02,00:39:00,2025-06-02,00:55:00,00:16:00,Delay,Rail Line 1014,Rail,18.3,Flipkart,VEH0258,2025-06-02 00:39:00,2.2
UP062041,Sant Kabir Nagar,Rakshak,"Indore, Maharashtra",2025-06-12,"Route: Indore, Maharashtra Ã‚Â¢ Sant Kabir Nagar via Rail Line 1014",TEU,70.0,2025-06-01,12:21:00,2025-06-01,13:49:00,2025-06-03,08:21:00,2025-06-03,08:21:00,00:00:00,On time,Rail Line 1014,Rail,42.5333333333333,Nestle India,VEH0213,2025-06-03 08:21:00,0.0
UP033049,Hardoi,Perfect Plus,"Amritsar, Tamil Nadu",2025-06-21,"Route: Amritsar, Tamil Nadu Ã‚Â¢ Hardoi via Rail Line 1015",TEU,85.0,2025-06-02,00:26:00,2025-06-02,01:20:00,2025-06-02,06:26:00,2025-06-02,06:26:00,00:00:00,On time,Rail Line 1015,Rail,5.1,Godrej Agrovet,VEH0231,2025-06-02 06:26:00,0.0
UP039012,KANPUR,Perfect Plus,"Kanpur, Andhra Pradesh",2025-06-02,"Route: Kanpur, Andhra Pradesh Ã‚Â¢ KANPUR via Rail Line 1015",FEU,68.5,2025-06-01,23:31:00,2025-06-01,23:11:00,2025-06-02,17:31:00,2025-06-02,18:31:00,01:00:00,Delay,Rail Line 1015,Rail,19.3333333333333,HUL,VEH0270,2025-06-02 17:31:00,7.79
UP069127,Sultanpur,Samrat Advanced,"Jodhpur, Jharkhand",2025-06-10,"Route: Jodhpur, Jharkhand Ã‚Â¢ Sultanpur via Rail Line 1015",TEU,62.0,2025-06-01,11:38:00,2025-06-01,12:30:00,2025-06-02,06:38:00,2025-06-02,06:48:00,00:10:00,Delay,Rail Line 1015,Rail,18.3,Amazon India,VEH0202,2025-06-02 06:38:00,1.37
WB011011,Malda,Composite-Samrat Advanced,"Kanpur, Assam",2025-06-18,"Route: Kanpur, Assam Ã‚Â¢ Malda via Rail Line 1015",TEU,100.0,2025-06-01,06:28:00,2025-06-01,05:59:00,2025-06-02,00:28:00,2025-06-02,00:28:00,00:00:00,On time,Rail Line 1015,Rail,18.4833333333333,DMart,VEH0207,2025-06-02 00:28:00,0.0
WB011011,Malda,Perfect Plus-PCC,"Kanpur, Assam",2025-06-13,"Route: Kanpur, Assam Ã‚Â¢ Malda via Rail Line 1016",TEU,78.0,2025-06-01,12:25:00,2025-06-01,13:39:00,2025-06-03,08:25:00,2025-06-03,08:25:00,00:00:00,On time,Rail Line 1016,Rail,42.7666666666666,Godrej Agrovet,VEH0232,2025-06-03 08:25:00,0.0
RJ002022,Alwar,Perfect Plus,"Udaipur, Madhya Pradesh",2025-06-30,"Route: Udaipur, Madhya Pradesh Ã‚Â¢ Alwar via Rail Line 1017",TEU,85.0,2025-06-01,09:00:00,2025-06-01,08:56:00,2025-06-01,14:00:00,2025-06-01,14:49:00,00:49:00,Delay,Rail Line 1017,Rail,5.88333333333333,Reliance Retail,VEH0267,2025-06-01 14:00:00,20.91
UP015297,Basti,Ultimate,"Patna, Chhattisgarh",2025-06-15,"Route: Patna, Chhattisgarh Ã‚Â¢ Basti via Rail Line 1017",FEU,96.0,2025-06-02,05:19:00,2025-06-02,05:19:00,2025-06-04,00:19:00,2025-06-04,00:19:00,00:00:00,On time,Rail Line 1017,Rail,43.0,Amazon India,VEH0231,2025-06-04 00:19:00,0.0
UP028012,GHAZIABAD,Perfect Plus,"Guwahati, Kerala",2025-06-17,"Route: Guwahati, Kerala Ã‚Â¢ GHAZIABAD via Rail Line 1017",TEU,85.5,2025-06-01,09:57:00,2025-06-01,11:04:00,2025-06-02,16:57:00,2025-06-02,16:57:00,00:00:00,On time,Rail Line 1017,Rail,29.8833333333333,ITC Ltd.,VEH0225,2025-06-02 16:57:00,0.0
UP030021,Gonda,Samrat,"Lucknow, Chhattisgarh",2025-06-25,"Route: Lucknow, Chhattisgarh Ã‚Â¢ Gonda via Rail Line 1017",FEU,61.0,2025-06-01,16:29:00,2025-06-01,17:43:00,2025-06-02,12:29:00,2025-06-02,12:29:00,00:00:00,On time,Rail Line 1017,Rail,18.7666666666666,Metro Cash & Carry,VEH0212,2025-06-02 12:29:00,0.0
BR012015,GOPALGANJ,PSC-Unique Plus,"Surat, Telangana",2025-06-01,"Route: Surat, Telangana Ã‚Â¢ GOPALGANJ via Rail Line 1018",TEU,69.0,2025-06-01,14:44:00,2025-06-01,15:49:00,2025-06-02,10:44:00,2025-06-02,11:19:00,00:35:00,Delay,Rail Line 1018,Rail,19.5,DMart,VEH0226,2025-06-02 10:44:00,4.51
BR008007,BUXAR,Perfect Plus,"Indore, Punjab",2025-06-09,"Route: Indore, Punjab Ã‚Â¢ BUXAR via Rail Line 1019",FEU,85.0,2025-06-01,23:45:00,2025-06-01,23:35:00,2025-06-03,17:45:00,2025-06-03,17:45:00,00:00:00,On time,Rail Line 1019,Rail,42.1666666666666,Flipkart,VEH0220,2025-06-03 17:45:00,0.0
BR036002,SUPAUL,Samrat,"Pune, Maharashtra",2025-06-03,"Route: Pune, Maharashtra Ã‚Â¢ SUPAUL via Rail Line 1019",TEU,86.0,2025-06-01,15:37:00,2025-06-01,15:20:00,2025-06-02,20:37:00,2025-06-02,21:04:00,00:27:00,Delay,Rail Line 1019,Rail,29.7333333333333,DMart,VEH0203,2025-06-02 20:37:00,2.28
BR023004,MUZAFFARPUR,Samrat,"Pune, Uttar Pradesh",2025-06-06,"Route: Pune, Uttar Pradesh Ã‚Â¢ MUZAFFARPUR via Rail Line 1020",TEU,62.5,2025-06-01,13:20:00,2025-06-01,14:23:00,2025-06-01,20:20:00,2025-06-01,21:04:00,00:44:00,Delay,Rail Line 1020,Rail,6.68333333333333,Reliance Retail,VEH0234,2025-06-01 20:20:00,16.53
MP023019,Jhabua,Perfect Plus,"Vijayawada, Telangana",2025-06-23,"Route: Vijayawada, Telangana Ã‚Â¢ Jhabua via Rail Line 1020",FEU,63.0,2025-06-02,05:14:00,2025-06-02,05:05:00,2025-06-03,10:14:00,2025-06-03,10:14:00,00:00:00,On time,Rail Line 1020,Rail,29.15,ITC Ltd.,VEH0261,2025-06-03 10:14:00,0.0
BR031013,Saran,Samrat,"Ranchi, Chhattisgarh",2025-06-20,"Route: Ranchi, Chhattisgarh Ã‚Â¢ Saran via Rail Line 1021",FEU,77.0,2025-06-02,02:42:00,2025-06-02,03:41:00,2025-06-03,08:42:00,2025-06-03,08:42:00,00:00:00,On time,Rail Line 1021,Rail,29.0166666666666,HUL,VEH0250,2025-06-03 08:42:00,0.0
UP009045,BAHRAICH,Perfect Plus,"Thiruvananthapuram, Bihar",2025-06-13,"Route: Thiruvananthapuram, Bihar Ã‚Â¢ BAHRAICH via Rail Line 1021",TEU,86.5,2025-06-01,12:10:00,2025-06-01,12:36:00,2025-06-02,07:10:00,2025-06-02,07:10:00,00:00:00,On time,Rail Line 1021,Rail,18.5666666666666,DMart,VEH0217,2025-06-02 07:10:00,0.0
UP016035,Bijnor,Chetak-PPC,"Nashik, Kerala",2025-06-30,"Route: Nashik, Kerala Ã‚Â¢ Bijnor via Rail Line 1021",TEU,95.0,2025-06-01,15:43:00,2025-06-01,15:35:00,2025-06-02,20:43:00,2025-06-02,21:35:00,00:52:00,Delay,Rail Line 1021,Rail,30.0,ITC Ltd.,VEH0270,2025-06-02 20:43:00,4.35
UP020095,Deoria,Samrat Advanced,"Kochi, Kerala",2025-06-25,"Route: Kochi, Kerala Ã‚Â¢ Deoria via Rail Line 1021",TEU,89.0,2025-06-01,09:25:00,2025-06-01,10:20:00,2025-06-01,15:25:00,2025-06-01,15:25:00,00:00:00,On time,Rail Line 1021,Rail,5.08333333333333,Metro Cash & Carry,VEH0275,2025-06-01 15:25:00,0.0
WB015024,Uttar Dinajpur,PSC-Unique Plus,"Coimbatore, Chhattisgarh",2025-06-12,"Route: Coimbatore, Chhattisgarh Ã‚Â¢ Uttar Dinajpur via Rail Line 1021",TEU,85.0,2025-06-01,21:54:00,2025-06-01,21:38:00,2025-06-03,15:54:00,2025-06-03,15:54:00,00:00:00,On time,Rail Line 1021,Rail,42.2666666666666,ITC Ltd.,VEH0285,2025-06-03 15:54:00,0.0
BR012009,GOPALGANJ,Composite-Samrat Advanced,"Surat, Telangana",2025-06-10,"Route: Surat, Telangana Ã‚Â¢ GOPALGANJ via Rail Line 1022",TEU,93.0,2025-06-02,02:10:00,2025-06-02,02:19:00,2025-06-02,08:10:00,2025-06-02,08:44:00,00:34:00,Delay,Rail Line 1022,Rail,6.41666666666666,ITC Ltd.,VEH0211,2025-06-02 08:10:00,13.3
MP035013,Ratlam,Perfect Plus,"Vijayawada, Telangana",2025-06-06,"Route: Vijayawada, Telangana Ã‚Â¢ Ratlam via Rail Line 1022",FEU,70.0,2025-06-01,16:25:00,2025-06-01,17:02:00,2025-06-02,11:25:00,2025-06-02,12:18:00,00:53:00,Delay,Rail Line 1022,Rail,19.2666666666666,HUL,VEH0286,2025-06-02 11:25:00,6.9
BR021015,MADHUBANI,Samrat,"Jabalpur, Maharashtra",2025-06-01,"Route: Jabalpur, Maharashtra Ã‚Â¢ MADHUBANI via Rail Line 1023",TEU,89.0,2025-06-01,09:34:00,2025-06-01,09:41:00,2025-06-02,04:34:00,2025-06-02,04:34:00,00:00:00,On time,Rail Line 1023,Rail,18.8833333333333,BigBasket,VEH0214,2025-06-02 04:34:00,0.0
UP009047,BAHRAICH,Perfect Plus,"Thiruvananthapuram, Bihar",2025-06-12,"Route: Thiruvananthapuram, Bihar Ã‚Â¢ BAHRAICH via Rail Line 1023",TEU,87.0,2025-06-01,19:01:00,2025-06-01,19:25:00,2025-06-03,14:01:00,2025-06-03,14:01:00,00:00:00,On time,Rail Line 1023,Rail,42.6,Metro Cash & Carry,VEH0264,2025-06-03 14:01:00,0.0
UP052038,MAU,Samrat,"Ahmedabad, Punjab",2025-06-07,"Route: Ahmedabad, Punjab Ã‚Â¢ MAU via Rail Line 1023",TEU,68.0,2025-06-01,09:29:00,2025-06-01,10:29:00,2025-06-01,15:29:00,2025-06-01,15:57:00,00:28:00,Delay,Rail Line 1023,Rail,5.46666666666666,Amazon India,VEH0246,2025-06-01 15:29:00,12.87
UP055076,Moradabad,Ultimate,"Coimbatore, Andhra Pradesh",2025-06-06,"Route: Coimbatore, Andhra Pradesh Ã‚Â¢ Moradabad via Rail Line 1023",TEU,85.0,2025-06-01,21:28:00,2025-06-01,22:20:00,2025-06-02,16:28:00,2025-06-02,16:28:00,00:00:00,On time,Rail Line 1023,Rail,18.1333333333333,Reliance Retail,VEH0274,2025-06-02 16:28:00,0.0
MH025042,Pune,Perfect Plus,"Ranchi, Bihar",2025-06-06,"Route: Ranchi, Bihar Ã‚Â¢ Pune via Rail Line 1025",FEU,94.0,2025-06-01,07:15:00,2025-06-01,08:17:00,2025-06-02,03:15:00,2025-06-02,03:15:00,00:00:00,On time,Rail Line 1025,Rail,18.9666666666666,Reliance Retail,VEH0215,2025-06-02 03:15:00,0.0
UP010042,Ballia,Samrat Advanced,"Hyderabad, Bihar",2025-06-09,"Route: Hyderabad, Bihar Ã‚Â¢ Ballia via Rail Line 1026",FEU,86.0,2025-06-01,08:41:00,2025-06-01,09:43:00,2025-06-02,04:41:00,2025-06-02,04:41:00,00:00:00,On time,Rail Line 1026,Rail,18.9666666666666,Amazon India,VEH0296,2025-06-02 04:41:00,0.0
WB014031,North 24 Parganas,PSC-LPP,"Visakhapatnam, Uttar Pradesh",2025-06-12,"Route: Visakhapatnam, Uttar Pradesh Ã‚Â¢ North 24 Parganas via Rail Line 1026",FEU,65.0,2025-06-02,01:53:00,2025-06-02,03:09:00,2025-06-02,08:53:00,2025-06-02,09:05:00,00:12:00,Delay,Rail Line 1026,Rail,5.93333333333333,DMart,VEH0222,2025-06-02 08:53:00,5.08
MP041041,Shahdol,Perfect Plus,"Jaipur, Assam",2025-06-19,"Route: Jaipur, Assam Ã‚Â¢ Shahdol via Rail Line 1027",FEU,85.0,2025-06-01,21:17:00,2025-06-01,21:40:00,2025-06-03,16:17:00,2025-06-03,16:17:00,00:00:00,On time,Rail Line 1027,Rail,42.6166666666666,Godrej Agrovet,VEH0257,2025-06-03 16:17:00,0.0
UP010081,Ballia,Ultimate,"Hyderabad, Bihar",2025-06-09,"Route: Hyderabad, Bihar Ã‚Â¢ Ballia via Rail Line 1027",TEU,89.0,2025-06-01,06:32:00,2025-06-01,07:33:00,2025-06-02,02:32:00,2025-06-02,03:06:00,00:34:00,Delay,Rail Line 1027,Rail,19.55,ITC Ltd.,VEH0276,2025-06-02 02:32:00,4.37
UP030042,Gonda,Perfect Plus,"Lucknow, Chhattisgarh",2025-06-06,"Route: Lucknow, Chhattisgarh Ã‚Â¢ Gonda via Rail Line 1027",TEU,82.0,2025-06-01,19:15:00,2025-06-01,19:10:00,2025-06-03,13:15:00,2025-06-03,13:42:00,00:27:00,Delay,Rail Line 1027,Rail,42.5333333333333,ITC Ltd.,VEH0207,2025-06-03 13:15:00,1.6
MP035018,Ratlam,Chetak-PPC,"Thiruvananthapuram, Uttar Pradesh",2025-06-03,"Route: Thiruvananthapuram, Uttar Pradesh Ã‚Â¢ Ratlam via Rail Line 1028",TEU,60.0,2025-06-01,16:08:00,2025-06-01,17:16:00,2025-06-01,23:08:00,2025-06-02,09:08:00,21:44:00,Delay,Rail Line 1028,Rail,15.8666666666666,Metro Cash & Carry,VEH0255,2025-06-01 23:08:00,94.97
UP073014,SAMBHAL,Chetak-PPC,"Coimbatore, Andhra Pradesh",2025-06-04,"Route: Coimbatore, Andhra Pradesh Ã‚Â¢ SAMBHAL via Rail Line 1028",TEU,93.0,2025-06-01,21:08:00,2025-06-01,22:14:00,2025-06-03,17:08:00,2025-06-03,17:22:00,00:14:00,Delay,Rail Line 1028,Rail,43.1333333333333,Godrej Agrovet,VEH0214,2025-06-03 17:08:00,0.81
WB014054,North 24 Parganas,Composite-Samrat Advanced,"Visakhapatnam, Uttar Pradesh",2025-06-24,"Route: Visakhapatnam, Uttar Pradesh Ã‚Â¢ North 24 Parganas via Rail Line 1028",TEU,66.0,2025-06-01,20:04:00,2025-06-01,20:05:00,2025-06-03,15:04:00,2025-06-03,15:05:00,00:01:00,Delay,Rail Line 1028,Rail,43.0,DMart,VEH0209,2025-06-03 15:04:00,0.06
BR027025,Purnia,Perfect Plus,"Kanpur, Madhya Pradesh",2025-06-25,"Route: Kanpur, Madhya Pradesh Ã‚Â¢ Purnia via Rail Line 1029",FEU,92.0,2025-06-01,09:39:00,2025-06-01,10:12:00,2025-06-02,15:39:00,2025-06-02,16:06:00,00:27:00,Delay,Rail Line 1029,Rail,29.9,Metro Cash & Carry,VEH0214,2025-06-02 15:39:00,2.28
UP037017,Jyotiba Phule Nagar,Ultimate,"Coimbatore, Andhra Pradesh",2025-06-13,"Route: Coimbatore, Andhra Pradesh Ã‚Â¢ Jyotiba Phule Nagar via Rail Line 1029",FEU,82.0,2025-06-01,12:08:00,2025-06-01,11:58:00,2025-06-02,17:08:00,2025-06-02,17:08:00,00:00:00,On time,Rail Line 1029,Rail,29.1666666666666,DMart,VEH0210,2025-06-02 17:08:00,0.0
UP069013,Sultanpur,Ultimate,"Jodhpur, Jharkhand",2025-06-04,"Route: Jodhpur, Jharkhand Ã‚Â¢ Sultanpur via Rail Line 1030",TEU,81.0,2025-06-02,05:14:00,2025-06-02,05:21:00,2025-06-03,00:14:00,2025-06-03,00:18:00,00:04:00,Delay,Rail Line 1030,Rail,18.95,BigBasket,VEH0258,2025-06-03 00:14:00,0.53
UP020083,Deoria,Ultimate,"Kochi, Kerala",2025-06-21,"Route: Kochi, Kerala Ã‚Â¢ Deoria via Rail Line 1031",FEU,95.0,2025-06-01,22:03:00,2025-06-01,21:49:00,2025-06-03,16:03:00,2025-06-03,16:03:00,00:00:00,On time,Rail Line 1031,Rail,42.2333333333333,BigBasket,VEH0222,2025-06-03 16:03:00,0.0
UP066013,SIDDHARTH NAGAR,Perfect Plus,"Indore, Maharashtra",2025-06-13,"Route: Indore, Maharashtra Ã‚Â¢ SIDDHARTH NAGAR via Rail Line 1031",TEU,97.0,2025-06-01,22:00:00,2025-06-01,22:32:00,2025-06-03,17:00:00,2025-06-03,17:00:00,00:00:00,On time,Rail Line 1031,Rail,42.4666666666666,Reliance Retail,VEH0215,2025-06-03 17:00:00,0.0
BR024013,Nalanda,Perfect Plus,"Ranchi, Assam",2025-06-08,"Route: Ranchi, Assam Ã‚Â¢ Nalanda via Rail Line 1032",FEU,71.0,2025-06-02,03:30:00,2025-06-02,04:35:00,2025-06-03,10:30:00,2025-06-03,11:14:00,00:44:00,Delay,Rail Line 1032,Rail,30.65,DMart,VEH0267,2025-06-03 10:30:00,3.6
MP020052,Hoshangabad,Perfect Plus,"Thiruvananthapuram, Chhattisgarh",2025-06-09,"Route: Thiruvananthapuram, Chhattisgarh Ã‚Â¢ Hoshangabad via Rail Line 1032",TEU,89.0,2025-06-01,09:46:00,2025-06-01,09:56:00,2025-06-02,04:46:00,2025-06-02,05:41:00,00:55:00,Delay,Rail Line 1032,Rail,19.75,Amazon India,VEH0213,2025-06-02 04:46:00,6.99
UP044025,LAKHIMPUR KHERI,Perfect Plus,"Ahmedabad, Telangana",2025-06-06,"Route: Ahmedabad, Telangana Ã‚Â¢ LAKHIMPUR KHERI via Rail Line 1032",FEU,89.0,2025-06-01,16:38:00,2025-06-01,17:26:00,2025-06-02,11:38:00,2025-06-02,11:38:00,00:00:00,On time,Rail Line 1032,Rail,18.2,ITC Ltd.,VEH0277,2025-06-02 11:38:00,0.0
BR007016,Bhojpur,PSC-Unique Plus,"Thiruvananthapuram, Gujarat",2025-06-23,"Route: Thiruvananthapuram, Gujarat Ã‚Â¢ Bhojpur via Rail Line 1033",TEU,67.0,2025-06-01,14:28:00,2025-06-01,15:50:00,2025-06-02,21:28:00,2025-06-02,21:28:00,00:00:00,On time,Rail Line 1033,Rail,29.6333333333333,Flipkart,VEH0286,2025-06-02 21:28:00,0.0
BR011022,Gaya,Perfect Plus-PCC,"Coimbatore, Assam",2025-06-18,"Route: Coimbatore, Assam Ã‚Â¢ Gaya via Rail Line 1033",TEU,66.0,2025-06-01,17:59:00,2025-06-01,17:49:00,2025-06-03,11:59:00,2025-06-03,11:59:00,00:00:00,On time,Rail Line 1033,Rail,42.1666666666666,Metro Cash & Carry,VEH0206,2025-06-03 11:59:00,0.0
UP004030,AMBEDKAR NAGAR,Samrat Advanced,"Guwahati, Karnataka",2025-06-02,"Route: Guwahati, Karnataka Ã‚Â¢ AMBEDKAR NAGAR via Rail Line 1033",TEU,83.0,2025-06-02,05:03:00,2025-06-02,04:58:00,2025-06-02,10:03:00,2025-06-02,10:03:00,00:00:00,On time,Rail Line 1033,Rail,5.08333333333333,ITC Ltd.,VEH0235,2025-06-02 10:03:00,0.0
WB013196,Nadia,PSC-Unique Plus,"Guwahati, Madhya Pradesh",2025-06-07,"Route: Guwahati, Madhya Pradesh Ã‚Â¢ Nadia via Rail Line 1033",TEU,96.0,2025-06-01,17:45:00,2025-06-01,17:16:00,2025-06-02,11:45:00,2025-06-02,11:45:00,00:00:00,On time,Rail Line 1033,Rail,18.4833333333333,Amazon India,VEH0269,2025-06-02 11:45:00,0.0
BR016020,KATIHAR,Composite-Samrat Advanced,"Kanpur, Madhya Pradesh",2025-06-18,"Route: Kanpur, Madhya Pradesh Ã‚Â¢ KATIHAR via Rail Line 1034",TEU,83.0,2025-06-01,16:19:00,2025-06-01,15:56:00,2025-06-02,10:19:00,2025-06-02,10:19:00,00:00:00,On time,Rail Line 1034,Rail,18.3833333333333,BigBasket,VEH0202,2025-06-02 10:19:00,0.0
MP020025,Hoshangabad,Perfect Plus,"Thiruvananthapuram, Chhattisgarh",2025-06-06,"Route: Thiruvananthapuram, Chhattisgarh Ã‚Â¢ Hoshangabad via Rail Line 1034",TEU,79.0,2025-06-01,23:41:00,2025-06-01,23:44:00,2025-06-02,18:41:00,2025-06-02,19:31:00,00:50:00,Delay,Rail Line 1034,Rail,19.7833333333333,Metro Cash & Carry,VEH0253,2025-06-02 18:41:00,6.34
UP033044,Hardoi,Samrat,"Amritsar, Tamil Nadu",2025-06-16,"Route: Amritsar, Tamil Nadu Ã‚Â¢ Hardoi via Rail Line 1034",TEU,92.5,2025-06-01,09:53:00,2025-06-01,09:32:00,2025-06-02,14:53:00,2025-06-02,14:53:00,00:00:00,On time,Rail Line 1034,Rail,29.35,DMart,VEH0276,2025-06-02 14:53:00,0.0
MH022044,Nashik,Chetak-PPC,"Amritsar, Telangana",2025-06-14,"Route: Amritsar, Telangana Ã‚Â¢ Nashik via Rail Line 1037",TEU,93.0,2025-06-01,22:54:00,2025-06-01,23:18:00,2025-06-02,17:54:00,2025-06-02,18:49:00,00:55:00,Delay,Rail Line 1037,Rail,19.5166666666666,Nestle India,VEH0275,2025-06-02 17:54:00,7.08
MP042056,Shajapur,Rakshak,"Bhopal, Karnataka",2025-06-06,"Route: Bhopal, Karnataka Ã‚Â¢ Shajapur via Rail Line 1037",FEU,83.5,2025-06-01,08:05:00,2025-06-01,08:21:00,2025-06-01,14:05:00,2025-06-01,14:36:00,00:31:00,Delay,Rail Line 1037,Rail,6.25,Amazon India,VEH0256,2025-06-01 14:05:00,12.46
UP023055,AYODHYA,Samrat Advanced,"Guwahati, Karnataka",2025-06-04,"Route: Guwahati, Karnataka Ã‚Â¢ AYODHYA via Rail Line 1037",TEU,79.0,2025-06-02,03:31:00,2025-06-02,03:02:00,2025-06-03,08:31:00,2025-06-03,08:31:00,00:00:00,On time,Rail Line 1037,Rail,29.4833333333333,DMart,VEH0268,2025-06-03 08:31:00,0.0
BR087001,BR087-Unknown,Perfect Plus,"Lucknow, Andhra Pradesh",2025-06-24,"Route: Lucknow, Andhra Pradesh Ã‚Â¢ BR087-Unknown via Rail Line 1038",FEU,89.0,2025-06-01,19:43:00,2025-06-01,20:41:00,2025-06-02,14:43:00,2025-06-02,15:19:00,00:36:00,Delay,Rail Line 1038,Rail,18.6333333333333,Reliance Retail,VEH0299,2025-06-02 14:43:00,4.85
UP039021,KANPUR,Samrat,"Kanpur, Jharkhand",2025-06-27,"Route: Kanpur, Jharkhand Ã‚Â¢ KANPUR via Rail Line 1039",FEU,70.0,2025-06-01,07:38:00,2025-06-01,09:02:00,2025-06-03,03:38:00,2025-06-03,04:20:00,00:42:00,Delay,Rail Line 1039,Rail,43.3,Flipkart,VEH0261,2025-06-03 03:38:00,2.44
UK012003,Udham Singh Nagar,Samrat,"Ahmedabad, Tamil Nadu",2025-06-05,"Route: Ahmedabad, Tamil Nadu Ã‚Â¢ Udham Singh Nagar via Rail Line 1040",TEU,81.5,2025-06-01,11:55:00,2025-06-01,11:36:00,2025-06-02,05:55:00,2025-06-02,06:30:00,00:35:00,Delay,Rail Line 1040,Rail,18.9,Metro Cash & Carry,VEH0300,2025-06-02 05:55:00,4.66
UP069063,Sultanpur,Ultimate,"Jodhpur, Jharkhand",2025-06-25,"Route: Jodhpur, Jharkhand Ã‚Â¢ Sultanpur via Rail Line 1040",TEU,74.0,2025-06-01,11:10:00,2025-06-01,11:56:00,2025-06-02,17:10:00,2025-06-02,17:10:00,00:00:00,On time,Rail Line 1040,Rail,29.2333333333333,Flipkart,VEH0213,2025-06-02 17:10:00,0.0
BR046012,BR046-Unknown,Perfect Plus,"Coimbatore, Bihar",2025-06-09,"Route: Coimbatore, Bihar Ã‚Â¢ BR046-Unknown via Rail Line 1041",FEU,71.0,2025-06-01,16:37:00,2025-06-01,17:14:00,2025-06-03,11:37:00,2025-06-03,11:46:00,00:09:00,Delay,Rail Line 1041,Rail,42.5333333333333,Metro Cash & Carry,VEH0202,2025-06-03 11:37:00,0.53
BR018017,Kishanganj,Perfect Plus-PCC,"Bhopal, Andhra Pradesh",2025-06-09,"Route: Bhopal, Andhra Pradesh Ã‚Â¢ Kishanganj via Rail Line 1042",TEU,68.0,2025-06-01,20:00:00,2025-06-01,20:22:00,2025-06-02,15:00:00,2025-06-02,15:17:00,00:17:00,Delay,Rail Line 1042,Rail,18.9166666666666,Godrej Agrovet,VEH0287,2025-06-02 15:00:00,2.26
BR088011,BR088-Unknown,Composite-Samrat Advanced,"Surat, Telangana",2025-06-24,"Route: Surat, Telangana Ã‚Â¢ BR088-Unknown via Rail Line 1042",TEU,77.0,2025-06-01,15:51:00,2025-06-01,17:19:00,2025-06-01,22:51:00,2025-06-01,22:51:00,00:00:00,On time,Rail Line 1042,Rail,5.53333333333333,ITC Ltd.,VEH0204,2025-06-01 22:51:00,0.0
WB011044,Malda,PSC-Unique Plus,"Kanpur, Assam",2025-06-08,"Route: Kanpur, Assam Ã‚Â¢ Malda via Rail Line 1042",TEU,70.0,2025-06-02,04:18:00,2025-06-02,04:43:00,2025-06-02,10:18:00,2025-06-02,10:18:00,00:00:00,On time,Rail Line 1042,Rail,5.58333333333333,Flipkart,VEH0250,2025-06-02 10:18:00,0.0
AP017003,Mahabub Nagar,Samrat,"Visakhapatnam, Uttar Pradesh",2025-06-20,"Route: Visakhapatnam, Uttar Pradesh Ã‚Â¢ Mahabub Nagar via Rail Line 1043",FEU,97.0,2025-06-01,06:22:00,2025-06-01,07:21:00,2025-06-01,12:22:00,2025-06-01,12:22:00,00:00:00,On time,Rail Line 1043,Rail,5.01666666666666,DMart,VEH0054,2025-06-01 12:22:00,0.0
BR016015,KATIHAR,PSC-Unique Plus,"Kanpur, Madhya Pradesh",2025-06-03,"Route: Kanpur, Madhya Pradesh Ã‚Â¢ KATIHAR via Rail Line 1043",TEU,97.0,2025-06-01,06:36:00,2025-06-01,07:04:00,2025-06-02,01:36:00,2025-06-02,01:56:00,00:20:00,Delay,Rail Line 1043,Rail,18.8666666666666,Godrej Agrovet,VEH0298,2025-06-02 01:36:00,2.67
RJ029021,Sikar,Chetak-PPC,"Udaipur, Madhya Pradesh",2025-06-21,"Route: Udaipur, Madhya Pradesh Ã‚Â¢ Sikar via Rail Line 1043",FEU,94.0,2025-06-01,15:31:00,2025-06-01,16:15:00,2025-06-02,10:31:00,2025-06-02,10:31:00,00:00:00,On time,Rail Line 1043,Rail,18.2666666666666,Amazon India,VEH0294,2025-06-02 10:31:00,0.0
WB011064,Malda,PSC-Unique Plus,"Udaipur, Tamil Nadu",2025-06-23,"Route: Udaipur, Tamil Nadu Ã‚Â¢ Malda via Rail Line 1043",TEU,96.5,2025-06-01,12:27:00,2025-06-01,13:52:00,2025-06-02,19:27:00,2025-06-02,19:27:00,00:00:00,On time,Rail Line 1043,Rail,29.5833333333333,Flipkart,VEH0266,2025-06-02 19:27:00,0.0
